,pidSzn,EFG_PCT,TS_PCT,USG_PCT,MIN,GP,Season,DD2,TD3,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH,PTS_PER_TOUCH,DRIVE_PTS,DRIVE_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG_PCT,PULL_UP_PTS,PULL_UP_FG_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_FG_PCT,POST_TOUCH_PTS,POST_TOUCH_FG_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_FG_PCT,FG2A_FREQUENCY,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3A,FG3_PCT
2325,1629010_2018-19,0.482,0.491,0.159,9.8,33,2018-19,0,0,0.4,0.4,0.4,1.1,1.5,0.0,0.8,0.28,0.7,0.455,1.5,0.34,0.9,0.429,0.1,0.667,0.0,0.0,0.2,1.0,0.482,1.61,0.491,0.518,1.73,0.316
2326,201573_2018-19,0.42,0.431,0.172,19.6,34,2018-19,2,0,0.9,0.3,0.6,1.7,0.444,3.0,0.667,0.139,1.4,0.352,1.9,0.333,2.3,0.327,0.1,0.667,0.1,1.0,0.1,0.5,0.574,3.88,0.402,0.426,2.88,0.296
2327,1628975_2018-19,0.395,0.432,0.172,15.0,39,2018-19,0,0,0.8,0.7,1.0,0.7,0.0,0.0,0.0,0.149,0.5,0.214,1.7,0.343,1.5,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.449,2.13,0.265,0.551,2.62,0.333
2328,202690_2018-19,0.276,0.348,0.242,10.9,6,2018-19,0,0,0.7,0.0,0.3,2.0,0.0,0.0,0.0,0.22,1.7,0.5,0.0,0.0,0.7,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.552,2.67,0.5,0.448,2.17,0.0
2329,202710_2018-19,0.499,0.571,0.218,34.1,65,2018-19,3,0,2.6,2.0,2.6,8.3,0.771,0.472,0.917,0.35,5.5,0.46,2.4,0.373,3.9,0.347,3.4,0.701,0.8,0.333,1.2,0.5,0.79,10.94,0.496,0.21,2.91,0.355
2330,201149_2018-19,0.516,0.571,0.191,16.7,42,2018-19,4,0,1.4,1.2,0.6,5.1,0.426,0.203,0.704,0.179,1.0,0.486,0.1,0.2,0.0,0.333,3.8,0.578,0.3,0.316,1.6,0.5,0.995,5.05,0.519,0.005,0.02,0.0
2331,201975_2018-19,0.641,0.647,0.169,13.2,8,2018-19,0,0,1.1,0.6,1.0,2.8,0.667,0.0,0.5,0.44,1.3,0.556,2.6,0.368,1.4,0.625,0.3,0.5,0.0,0.0,0.5,1.0,0.538,2.63,0.619,0.462,2.25,0.444
2332,1629147_2018-19,0.333,0.333,0.176,7.9,1,2018-19,0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.154,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,
2333,203925_2018-19,0.622,0.645,0.167,30.6,76,2018-19,0,0,2.0,1.4,1.3,4.7,0.667,0.0,0.737,0.298,3.6,0.487,6.3,0.486,1.4,0.402,0.9,0.653,0.0,0.0,0.5,0.68,0.484,4.76,0.528,0.516,5.08,0.474
2334,204060_2018-19,0.565,0.581,0.17,31.7,82,2018-19,7,0,1.8,1.2,1.1,3.9,0.124,0.182,0.488,0.219,3.7,0.553,4.8,0.399,2.6,0.372,0.3,0.667,0.0,1.0,0.2,0.5,0.396,3.81,0.54,0.604,5.81,0.393
2335,203954_2018-19,0.517,0.593,0.327,34.1,64,2018-19,58,2,3.4,4.2,1.6,13.2,0.399,0.683,1.047,0.316,4.0,0.523,4.1,0.323,3.1,0.358,7.8,0.639,6.9,0.489,2.3,0.484,0.782,14.63,0.533,0.218,4.08,0.304
2336,1628381_2018-19,0.593,0.627,0.23,30.4,61,2018-19,32,0,2.8,4.2,2.0,13.1,0.661,0.7,1.076,0.295,1.8,0.396,3.0,0.341,0.4,0.324,11.1,0.696,1.7,0.506,1.9,0.566,0.81,11.03,0.609,0.19,2.59,0.348
2337,203089_2018-19,0.545,0.553,0.173,13.6,14,2018-19,0,0,0.6,1.2,0.1,2.9,0.444,0.4,0.875,0.263,0.1,0.5,2.4,0.367,0.0,0.0,2.5,0.63,0.1,0.5,0.3,0.333,0.537,2.57,0.556,0.463,2.21,0.355
2338,203098_2018-19,0.505,0.536,0.16,13.0,26,2018-19,0,0,0.4,0.0,0.4,0.5,0.857,0.0,1.333,0.318,0.5,0.444,2.0,0.36,1.9,0.42,0.2,0.667,0.0,0.0,0.2,0.75,0.438,1.77,0.435,0.562,2.27,0.373
2339,202322_2018-19,0.49,0.527,0.286,34.9,32,2018-19,10,0,3.6,0.9,3.1,9.5,1.25,0.0,0.538,0.25,9.5,0.541,3.6,0.361,4.5,0.33,0.2,0.429,0.0,0.0,0.2,1.0,0.694,11.97,0.507,0.306,5.28,0.302
2340,1628405_2018-19,0.534,0.563,0.266,7.2,22,2018-19,0,0,0.8,0.9,0.5,3.6,0.824,0.5,0.982,0.302,0.8,0.636,0.1,0.143,0.0,0.0,2.5,0.636,0.5,0.333,0.6,0.462,0.959,3.18,0.557,0.041,0.14,0.0
2341,1629140_2018-19,0.591,0.599,0.158,15.7,24,2018-19,3,0,0.8,2.0,1.1,5.3,0.818,0.2,0.854,0.358,0.4,0.444,0.2,0.333,0.0,0.0,4.4,0.597,0.1,0.167,1.5,0.577,0.981,4.38,0.6,0.019,0.08,0.0
2342,202720_2018-19,0.588,0.616,0.157,9.9,41,2018-19,0,0,0.6,0.6,0.2,2.7,0.447,0.63,1.034,0.264,0.2,0.6,0.6,0.333,0.2,0.571,2.2,0.75,0.4,0.412,0.4,0.385,0.895,2.49,0.637,0.105,0.29,0.083
2343,1628413_2018-19,0.599,0.595,0.131,14.7,44,2018-19,1,0,0.4,1.1,0.7,2.1,0.5,0.5,0.766,0.18,0.2,0.444,2.4,0.375,0.0,0.143,1.4,0.75,0.0,1.0,0.5,0.75,0.413,1.53,0.697,0.588,2.19,0.351
2344,201973_2018-19,0.556,0.588,0.144,16.9,73,2018-19,1,0,1.1,1.2,1.1,2.1,0.56,0.263,0.793,0.213,0.4,0.444,3.2,0.408,0.2,0.259,1.5,0.603,0.1,0.667,0.8,0.727,0.47,2.27,0.566,0.53,2.56,0.364
2345,202685_2018-19,0.572,0.616,0.274,22.6,49,2018-19,16,0,1.9,3.3,0.4,10.9,0.802,0.702,1.062,0.305,1.2,0.449,1.5,0.365,0.6,0.361,7.4,0.657,3.4,0.564,3.2,0.621,0.911,9.98,0.585,0.089,0.98,0.292
2346,1628371_2018-19,0.499,0.537,0.16,27.0,75,2018-19,3,0,1.7,1.4,1.2,3.8,0.426,0.517,0.901,0.212,1.2,0.492,3.6,0.327,0.9,0.337,2.4,0.568,0.2,0.438,0.5,0.458,0.561,4.6,0.515,0.439,3.6,0.323
2347,203613_2018-19,0.42,0.466,0.182,19.3,56,2018-19,0,0,1.2,0.6,0.9,3.0,0.467,0.611,0.604,0.25,2.5,0.402,1.0,0.265,1.4,0.294,0.5,0.545,0.2,0.333,0.1,0.333,0.702,4.41,0.42,0.298,1.87,0.267
2348,1628395_2018-19,0.516,0.531,0.133,11.7,68,2018-19,0,0,0.3,0.5,0.5,2.3,0.149,0.082,0.577,0.146,0.3,0.417,0.3,0.29,0.6,0.404,1.2,0.581,0.1,0.25,0.3,0.32,0.989,2.75,0.519,0.011,0.03,0.0
2349,203903_2018-19,0.509,0.539,0.266,27.7,81,2018-19,1,0,2.7,1.4,1.7,6.8,0.651,0.467,0.827,0.37,6.2,0.517,3.6,0.378,4.9,0.393,1.1,0.597,0.2,0.375,0.5,0.606,0.619,8.93,0.528,0.381,5.49,0.324
2350,1628070_2018-19,0.556,0.635,0.159,4.6,12,2018-19,0,0,0.2,0.2,0.2,0.5,0.0,0.0,0.0,0.257,0.9,0.5,0.3,0.25,0.9,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.83,0.4,0.444,0.67,0.5
2351,203895_2018-19,0.508,0.55,0.191,12.5,27,2018-19,0,0,1.0,0.5,0.9,2.2,0.333,0.0,1.75,0.327,1.7,0.455,0.6,0.25,2.3,0.444,0.3,1.0,0.0,0.0,0.0,0.0,0.73,3.41,0.554,0.27,1.26,0.294
2352,1626296_2018-19,1.5,1.5,0.083,4.3,1,2018-19,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0
2353,101181_2018-19,0.433,0.453,0.104,13.1,49,2018-19,0,0,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.074,0.4,0.3,0.7,0.282,1.1,0.397,0.0,0.5,0.0,0.0,0.0,0.0,0.525,1.29,0.492,0.475,1.16,0.246
2354,1628404_2018-19,0.506,0.526,0.13,25.9,67,2018-19,4,0,1.8,0.7,2.3,2.8,0.478,2.0,0.642,0.256,0.7,0.373,3.5,0.335,0.9,0.279,0.5,0.538,0.1,1.0,0.3,0.526,0.409,2.84,0.511,0.591,4.09,0.336
2355,1628367_2018-19,0.456,0.487,0.234,25.5,79,2018-19,2,0,1.8,0.9,1.8,5.7,0.757,0.471,0.842,0.286,4.3,0.394,2.4,0.365,2.3,0.343,1.2,0.592,0.1,0.5,0.4,0.591,0.732,7.78,0.446,0.268,2.85,0.324
2356,1629006_2018-19,0.445,0.492,0.148,24.1,74,2018-19,1,0,1.6,0.8,1.6,3.1,0.935,0.0,0.874,0.328,1.6,0.417,2.3,0.301,0.8,0.274,1.0,0.596,0.0,0.0,0.4,0.909,0.577,3.96,0.464,0.423,2.91,0.279
2357,1626196_2018-19,0.492,0.536,0.203,35.2,73,2018-19,1,0,2.6,1.3,1.7,5.0,0.5,0.714,0.688,0.245,4.2,0.399,5.9,0.391,4.2,0.395,0.9,0.638,0.1,0.571,0.3,0.471,0.553,7.77,0.457,0.447,6.29,0.357
2358,201950_2018-19,0.523,0.555,0.25,36.3,67,2018-19,18,0,2.9,1.5,2.6,11.3,0.662,0.722,0.8,0.246,9.7,0.52,2.3,0.369,5.7,0.355,1.6,0.691,0.4,0.474,0.7,0.645,0.687,11.88,0.539,0.313,5.42,0.325
2359,1627823_2018-19,0.545,0.58,0.119,19.7,70,2018-19,4,0,0.8,1.2,0.7,1.9,0.688,0.6,0.982,0.255,0.3,0.226,2.9,0.383,0.1,0.3,1.5,0.625,0.2,0.5,0.2,0.8,0.422,1.89,0.545,0.578,2.59,0.365
2360,1627395_2018-19,0.385,0.402,0.096,14.3,18,2018-19,0,0,0.4,0.3,0.6,0.8,1.333,0.0,0.636,0.138,0.3,0.429,1.1,0.28,0.6,0.278,0.4,0.75,0.0,0.0,0.2,1.0,0.5,1.33,0.458,0.5,1.33,0.208
2361,203944_2018-19,0.555,0.6,0.273,31.0,73,2018-19,31,1,3.1,3.3,2.3,13.4,0.731,0.529,1.002,0.361,5.5,0.563,2.4,0.373,1.4,0.338,5.5,0.628,2.7,0.453,2.7,0.613,0.821,12.23,0.564,0.179,2.67,0.344
2362,1626147_2018-19,0.484,0.516,0.166,9.8,48,2018-19,1,0,0.7,0.6,0.8,1.6,0.5,0.0,1.0,0.318,0.6,0.333,1.3,0.299,0.3,0.261,0.8,0.727,0.0,0.0,0.1,0.667,0.51,1.67,0.5,0.49,1.6,0.312
2363,203200_2018-19,0.49,0.52,0.153,32.2,82,2018-19,3,0,1.9,0.8,1.8,2.3,0.611,0.0,0.673,0.283,0.9,0.329,4.9,0.351,2.2,0.347,0.8,0.54,0.0,0.0,0.4,0.424,0.399,3.77,0.446,0.601,5.68,0.343
2364,1628382_2018-19,0.537,0.561,0.141,20.2,81,2018-19,0,0,1.1,1.1,1.4,2.7,0.5,0.25,1.19,0.286,1.3,0.452,3.0,0.357,1.1,0.354,1.2,0.854,0.0,0.25,0.2,0.467,0.494,2.95,0.544,0.506,3.02,0.355
2365,1628383_2018-19,0.286,0.317,0.14,7.0,3,2018-19,0,0,0.0,0.0,0.0,1.4,0.5,0.0,0.667,0.114,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.5,0.0,0.0,0.7,1.0,0.714,1.67,0.4,0.286,0.67,0.0
2366,1626159_2018-19,0.497,0.513,0.206,30.1,66,2018-19,6,0,1.5,1.2,1.5,5.8,0.438,0.235,0.818,0.182,4.3,0.433,4.3,0.416,1.7,0.338,1.4,0.649,0.1,0.286,0.2,0.6,0.658,7.47,0.462,0.342,3.88,0.375
2367,203994_2018-19,0.51,0.57,0.241,27.8,72,2018-19,36,1,1.9,3.7,0.6,10.5,0.616,0.525,0.937,0.263,0.6,0.471,1.1,0.312,0.3,0.346,7.0,0.547,2.3,0.447,2.9,0.529,0.965,11.07,0.523,0.035,0.4,0.103
2368,1628443_2018-19,0.521,0.574,0.195,22.2,19,2018-19,0,0,1.4,1.2,0.4,4.2,0.0,0.0,1.143,0.205,4.8,0.458,2.1,0.542,2.2,0.333,0.4,0.75,0.0,0.0,0.0,0.0,0.743,5.47,0.462,0.257,1.89,0.472
2369,203564_2018-19,0.0,0.532,0.154,5.7,1,2018-19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0
2370,1626157_2018-19,0.572,0.622,0.28,33.5,77,2018-19,54,0,3.7,4.6,0.7,12.2,0.568,0.543,0.964,0.333,3.0,0.545,6.5,0.42,0.9,0.31,6.3,0.631,7.0,0.521,2.1,0.565,0.73,12.47,0.561,0.27,4.61,0.4
2371,202695_2018-19,0.546,0.606,0.3,34.5,60,2018-19,14,0,4.3,2.3,4.0,10.0,0.857,0.594,0.928,0.465,9.4,0.555,3.9,0.43,8.2,0.421,2.4,0.675,2.4,0.547,0.9,0.588,0.733,13.78,0.542,0.267,5.03,0.371
2372,1628966_2018-19,0.468,0.489,0.14,17.0,30,2018-19,0,0,1.2,0.6,1.0,2.9,0.5,0.0,1.122,0.306,0.7,0.333,1.4,0.269,0.3,0.208,1.5,0.667,0.0,0.0,0.1,0.667,0.634,3.0,0.522,0.366,1.73,0.25
2373,203482_2018-19,0.563,0.61,0.175,23.2,79,2018-19,4,0,1.5,1.1,0.7,3.4,0.5,0.574,0.793,0.215,1.3,0.531,3.9,0.374,0.7,0.28,1.7,0.686,0.7,0.645,0.6,0.613,0.434,3.1,0.604,0.566,4.04,0.354
2374,1626162_2018-19,0.51,0.551,0.223,28.4,69,2018-19,3,0,2.9,1.9,2.9,7.1,0.864,0.75,1.023,0.39,4.5,0.447,3.8,0.321,1.9,0.407,1.9,0.588,0.0,0.0,0.6,0.556,0.598,7.29,0.531,0.402,4.9,0.32
2375,202689_2018-19,0.511,0.558,0.308,35.4,82,2018-19,10,0,3.3,1.7,2.9,8.5,0.467,0.0,0.5,0.303,9.1,0.499,3.4,0.367,10.5,0.404,0.3,0.529,0.0,0.0,0.2,0.5,0.566,11.61,0.494,0.434,8.9,0.356
2376,202702_2018-19,0.604,0.622,0.194,19.9,37,2018-19,14,0,2.0,2.5,0.7,7.8,0.82,0.923,1.078,0.317,0.5,0.438,0.9,0.462,0.1,0.4,6.4,0.671,0.3,0.625,2.2,0.642,0.906,6.49,0.617,0.094,0.68,0.32
2377,1629026_2018-19,0.477,0.485,0.119,23.8,46,2018-19,1,0,0.9,0.5,1.4,2.3,0.381,0.0,0.505,0.184,0.6,0.364,2.8,0.331,0.8,0.304,1.0,0.537,0.0,0.0,0.2,0.444,0.437,2.63,0.455,0.563,3.39,0.333
2378,203145_2018-19,0.472,0.507,0.215,24.9,67,2018-19,0,0,2.6,1.2,2.3,4.3,0.741,0.0,0.96,0.316,3.2,0.399,3.1,0.348,2.5,0.318,0.7,0.7,0.0,0.0,0.3,0.727,0.566,5.84,0.465,0.434,4.48,0.32
2379,203484_2018-19,0.53,0.568,0.175,25.1,82,2018-19,0,0,2.1,0.9,2.7,2.8,0.7,0.0,0.864,0.327,1.0,0.436,5.1,0.385,2.1,0.357,0.9,0.667,0.0,0.0,0.6,0.629,0.424,3.91,0.542,0.576,5.32,0.346
2380,201142_2018-19,0.571,0.631,0.283,35.1,78,2018-19,16,2,3.7,1.9,4.6,8.6,0.686,0.493,1.089,0.374,5.7,0.536,4.4,0.452,9.0,0.467,1.7,0.73,3.1,0.611,1.4,0.558,0.719,12.67,0.588,0.281,4.95,0.352
2381,1628989_2018-19,0.522,0.533,0.153,27.7,75,2018-19,1,0,1.8,0.9,1.5,3.4,0.933,0.667,0.904,0.318,2.1,0.404,3.7,0.388,2.4,0.362,1.0,0.735,0.0,1.0,0.4,0.737,0.462,4.05,0.457,0.538,4.72,0.384
2382,1628995_2018-19,0.438,0.475,0.219,29.2,75,2018-19,3,0,1.9,1.1,1.9,4.6,0.594,0.286,0.759,0.311,4.0,0.397,4.5,0.339,2.5,0.339,0.8,0.458,0.1,0.25,0.3,0.318,0.604,7.34,0.389,0.396,4.81,0.351
2383,201567_2018-19,0.479,0.561,0.259,27.5,22,2018-19,12,0,2.2,2.2,0.9,4.1,0.323,0.419,0.731,0.307,1.0,0.467,5.6,0.305,2.8,0.469,2.6,0.477,2.4,0.28,0.5,0.6,0.481,6.18,0.412,0.519,6.68,0.361
2384,1626172_2018-19,0.627,0.636,0.122,18.8,80,2018-19,1,0,0.7,1.8,0.4,4.9,0.537,0.152,0.852,0.222,0.4,0.545,0.5,0.463,0.1,0.313,4.2,0.688,0.2,0.462,0.8,0.641,0.971,4.18,0.641,0.029,0.13,0.1
2385,203920_2018-19,0.603,0.64,0.136,13.0,50,2018-19,1,0,0.7,1.1,0.5,3.6,0.593,0.55,0.849,0.261,0.4,0.444,0.0,0.0,0.0,0.0,3.3,0.63,0.2,0.833,1.0,0.471,0.993,2.98,0.611,0.007,0.02,0.0
2386,203114_2018-19,0.519,0.558,0.246,31.5,77,2018-19,7,0,2.2,1.1,2.2,5.8,0.577,0.684,0.701,0.328,4.4,0.511,4.0,0.389,6.6,0.412,0.8,0.528,1.4,0.5,0.4,0.565,0.587,8.75,0.485,0.413,6.16,0.378
2387,1629017_2018-19,0.391,0.413,0.158,7.6,26,2018-19,0,0,0.1,0.2,0.2,0.7,0.0,0.0,0.5,0.25,0.3,0.308,1.2,0.313,0.3,0.2,0.1,0.25,0.0,0.0,0.0,0.0,0.493,1.31,0.353,0.507,1.35,0.286
2388,202691_2018-19,0.553,0.571,0.254,34.5,78,2018-19,0,0,2.9,1.5,3.6,5.5,0.924,0.709,1.097,0.465,2.1,0.514,9.5,0.42,5.7,0.44,2.0,0.627,0.9,0.471,1.4,0.575,0.574,10.18,0.516,0.426,7.56,0.405
2389,201585_2018-19,0.477,0.477,0.15,12.1,42,2018-19,0,0,0.4,1.0,0.3,3.3,0.385,0.42,0.605,0.181,0.1,0.3,0.5,0.556,0.3,0.467,2.3,0.473,0.5,0.375,0.8,0.472,1.0,3.64,0.477,0.0,0.0,
2390,1628961_2018-19,0.0,0.21,0.24,5.4,2,2018-19,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,
2391,1627739_2018-19,0.458,0.484,0.198,30.6,46,2018-19,2,0,1.6,0.4,1.5,6.0,0.368,0.739,0.792,0.164,5.5,0.438,1.2,0.286,4.0,0.396,0.4,0.75,0.4,0.571,0.2,0.75,0.81,9.02,0.443,0.19,2.11,0.347
2392,203937_2018-19,0.56,0.569,0.127,30.2,43,2018-19,2,1,1.6,1.1,1.6,5.8,0.5,0.769,0.931,0.18,1.7,0.451,0.8,0.333,0.6,0.394,2.8,0.651,0.2,0.8,0.8,0.652,0.877,5.63,0.583,0.123,0.79,0.265
2393,2594_2018-19,0.559,0.582,0.174,19.3,70,2018-19,0,0,1.0,1.0,0.7,0.6,0.611,0.0,0.615,0.393,0.4,0.464,5.0,0.414,2.2,0.392,0.1,0.8,0.0,0.0,0.2,0.625,0.282,1.93,0.474,0.718,4.9,0.402
2394,1628398_2018-19,0.515,0.546,0.233,33.5,70,2018-19,4,0,2.6,1.6,3.5,9.5,0.762,0.476,0.933,0.372,4.1,0.546,5.2,0.312,2.0,0.369,2.4,0.577,1.0,0.433,1.3,0.577,0.612,9.5,0.553,0.388,6.03,0.303
2395,200768_2018-19,0.518,0.562,0.191,34.5,65,2018-19,20,2,2.0,1.2,2.5,3.5,0.2,0.444,0.477,0.177,2.9,0.544,5.0,0.379,3.6,0.331,0.6,0.586,0.1,0.667,0.1,0.667,0.387,4.4,0.514,0.613,6.97,0.347
2396,203124_2018-19,0.511,0.537,0.196,8.3,45,2018-19,1,0,0.4,0.8,0.2,1.6,0.576,0.429,0.757,0.189,0.2,0.667,1.4,0.416,0.2,0.8,1.2,0.575,0.2,0.444,0.8,0.667,0.911,2.73,0.545,0.089,0.27,0.083
2397,202681_2018-19,0.557,0.592,0.286,33.5,67,2018-19,21,1,3.4,1.8,3.6,8.8,0.464,0.72,0.71,0.31,7.6,0.541,5.1,0.44,7.9,0.445,1.4,0.566,0.5,0.519,0.6,0.485,0.65,12.04,0.533,0.35,6.48,0.401
2398,200746_2018-19,0.522,0.576,0.268,33.6,81,2018-19,32,0,2.3,3.5,0.8,10.4,0.533,0.657,0.984,0.379,0.7,0.469,3.3,0.471,3.8,0.39,8.5,0.637,8.1,0.493,1.9,0.577,0.968,15.77,0.528,0.032,0.52,0.238
2399,202362_2018-19,0.51,0.529,0.197,16.7,68,2018-19,1,0,0.9,0.9,1.0,2.3,0.435,1.25,0.809,0.257,1.8,0.49,2.2,0.374,2.2,0.377,0.6,0.625,0.1,0.5,0.1,0.571,0.544,3.46,0.472,0.456,2.9,0.371
2400,202498_2018-19,0.452,0.482,0.127,17.3,46,2018-19,0,0,0.7,0.4,0.6,1.7,0.174,0.379,0.659,0.19,0.9,0.429,1.8,0.31,0.6,0.424,0.6,0.632,0.2,0.5,0.1,0.5,0.599,2.57,0.475,0.401,1.72,0.278
2401,1629013_2018-19,0.581,0.604,0.145,23.1,79,2018-19,0,0,1.4,0.8,1.4,1.4,0.211,0.0,0.658,0.362,0.7,0.421,5.1,0.419,1.8,0.39,0.3,0.48,0.0,0.0,0.1,0.286,0.291,2.06,0.453,0.709,5.04,0.417
2402,204038_2018-19,0.503,0.534,0.153,22.1,80,2018-19,0,0,1.2,0.9,0.9,1.5,0.611,0.0,0.256,0.351,1.0,0.398,4.6,0.35,1.3,0.416,0.1,0.455,0.0,0.0,0.1,0.833,0.351,2.58,0.451,0.649,4.76,0.354
2403,1626204_2018-19,0.554,0.583,0.152,27.2,67,2018-19,18,0,1.6,1.9,0.8,6.0,0.188,0.268,0.717,0.193,0.8,0.449,1.6,0.328,0.6,0.34,4.5,0.643,0.6,0.424,1.1,0.444,0.795,5.55,0.565,0.205,1.43,0.344
2404,1628374_2018-19,0.506,0.553,0.245,32.8,52,2018-19,20,0,2.3,2.3,1.7,7.3,0.937,0.415,0.973,0.287,4.1,0.467,7.0,0.371,2.1,0.362,2.8,0.625,1.1,0.328,1.2,0.6,0.585,9.0,0.484,0.415,6.39,0.362
2405,2544_2018-19,0.56,0.588,0.311,35.7,55,2018-19,32,8,4.2,2.8,5.4,13.7,0.518,0.462,1.064,0.322,8.4,0.531,3.0,0.409,6.6,0.36,3.0,0.738,1.3,0.484,1.3,0.738,0.701,13.96,0.582,0.299,5.95,0.339
2406,1629022_2018-19,0.402,0.446,0.196,7.0,17,2018-19,0,0,0.4,0.1,0.5,1.0,0.0,0.0,0.4,0.218,0.9,0.4,0.5,0.333,0.7,0.263,0.1,0.333,0.0,0.0,0.0,0.0,0.717,1.94,0.333,0.283,0.76,0.385
2407,1628366_2018-19,0.488,0.487,0.167,30.7,47,2018-19,4,1,1.9,1.3,2.2,4.3,0.333,0.318,0.673,0.153,1.3,0.345,3.3,0.335,2.1,0.303,1.5,0.627,0.1,0.429,0.3,0.583,0.5,4.85,0.482,0.5,4.85,0.329
2408,203485_2018-19,0.366,0.38,0.167,8.3,26,2018-19,0,0,0.4,0.0,0.3,1.1,0.0,0.0,1.0,0.135,0.3,0.222,0.5,0.267,0.6,0.304,0.3,0.667,0.0,0.0,0.0,0.0,0.609,1.62,0.381,0.391,1.04,0.222
2409,101150_2018-19,0.471,0.554,0.308,26.9,75,2018-19,7,1,2.1,1.0,2.6,7.2,0.5,0.0,0.415,0.344,8.3,0.472,2.1,0.364,6.9,0.405,0.2,0.35,0.0,0.0,0.2,0.556,0.743,11.27,0.449,0.257,3.89,0.36
2410,201601_2018-19,0.5,0.495,0.141,15.5,4,2018-19,0,0,1.3,0.8,0.5,2.5,0.5,0.0,1.333,0.317,1.5,0.4,1.5,0.5,0.5,0.333,1.0,0.667,0.0,0.0,0.5,0.5,0.667,3.0,0.5,0.333,1.5,0.333
2411,1629029_2018-19,0.497,0.545,0.296,32.6,72,2018-19,24,8,3.0,2.0,3.0,8.1,0.277,0.647,0.644,0.253,7.5,0.487,2.0,0.358,7.0,0.34,1.2,0.586,1.1,0.529,0.5,0.588,0.566,9.33,0.503,0.434,7.15,0.326
2412,1628379_2018-19,0.54,0.56,0.179,23.1,63,2018-19,0,0,1.6,0.6,1.9,2.2,0.611,0.0,1.148,0.306,1.4,0.455,3.8,0.409,3.2,0.412,0.5,0.684,0.0,0.0,0.2,0.714,0.483,3.98,0.486,0.517,4.27,0.394
2413,1628436_2018-19,0.502,0.531,0.178,17.3,46,2018-19,1,0,0.7,0.8,0.3,1.3,0.531,0.385,0.97,0.225,0.3,0.25,4.4,0.366,0.5,0.25,1.4,0.55,0.3,0.292,0.4,0.417,0.313,1.89,0.424,0.688,4.16,0.353
2414,2736_2018-19,0.559,0.588,0.155,18.1,22,2018-19,0,0,1.4,1.1,1.2,3.5,1.0,0.731,1.139,0.311,0.6,0.308,2.1,0.364,0.4,0.211,1.9,0.72,0.9,0.889,0.4,0.75,0.627,3.36,0.608,0.373,2.0,0.318
2415,1627781_2018-19,0.448,0.481,0.142,4.8,22,2018-19,0,0,0.3,0.1,0.4,0.1,0.0,0.0,0.0,0.238,0.1,0.0,0.8,0.3,0.3,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.18,0.25,0.862,1.14,0.32
2416,1627763_2018-19,0.575,0.614,0.202,29.0,64,2018-19,0,0,1.9,1.3,2.4,8.2,0.828,0.0,0.968,0.299,6.5,0.533,4.2,0.481,1.3,0.294,1.4,0.695,0.0,0.0,0.4,0.833,0.673,7.86,0.545,0.327,3.81,0.426
2417,1626259_2018-19,0.615,0.63,0.18,6.8,10,2018-19,0,0,0.3,0.4,0.5,0.0,0.0,0.0,0.5,0.412,0.0,0.0,3.0,0.5,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.192,0.5,0.2,0.808,2.1,0.476
2418,1627736_2018-19,0.584,0.599,0.181,23.5,81,2018-19,0,0,2.1,1.1,2.3,3.8,0.926,0.0,0.979,0.455,1.7,0.456,5.3,0.421,2.0,0.385,0.6,0.719,0.0,0.0,0.3,0.8,0.451,4.11,0.559,0.549,5.0,0.402
2419,1628370_2018-19,0.48,0.518,0.236,17.5,73,2018-19,0,0,1.5,0.6,1.5,2.5,0.0,0.0,1.125,0.389,2.0,0.379,3.5,0.361,1.8,0.286,0.5,0.889,0.0,0.0,0.0,0.0,0.437,3.51,0.461,0.563,4.52,0.33
