,pidSzn,MIN,GP,Season,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,AVG_OREB_DIST,AVG_DREB_DIST,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB
686,203099_2015-16,9.3,44,2015-16,0.1,0.0,0.8,0.083,0.1,0.2,0.6,0.257,1.4,0.574,0.1,15.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,201162_2015-16,25.9,81,2015-16,0.3,0.481,2.3,0.295,0.1,0.8,2.1,0.289,7.3,0.393,0.9,10.7,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,203096_2015-16,23.8,80,2015-16,0.8,0.675,5.0,0.485,0.1,2.7,3.3,0.445,9.4,0.63,0.5,5.7,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,204067_2015-16,5.6,26,2015-16,0.0,0.5,0.2,0.4,0.0,0.1,0.7,0.095,1.1,0.724,0.1,27.1,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,1626185_2015-16,14.1,27,2015-16,0.6,0.59,3.6,0.402,0.1,0.5,1.3,0.277,3.7,0.465,0.4,6.1,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,203950_2015-16,2.7,7,2015-16,0.0,1.0,0.9,0.167,0.0,0.3,0.1,0.667,0.6,0.75,0.0,2.9,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,101127_2015-16,32.1,32,2015-16,0.2,0.444,1.5,0.188,0.1,0.4,3.7,0.102,6.7,0.593,0.8,20.2,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,201160_2015-16,15.3,75,2015-16,0.3,0.577,1.9,0.359,0.1,0.9,1.3,0.42,4.1,0.523,0.4,8.2,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,1891_2015-16,17.5,72,2015-16,0.2,0.143,0.8,0.233,0.0,0.1,0.8,0.123,2.0,0.451,0.1,14.3,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,201574_2015-16,10.0,47,2015-16,0.3,0.5,1.7,0.39,0.0,0.6,1.6,0.255,3.6,0.607,0.3,6.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,201965_2015-16,6.3,17,2015-16,0.0,1.0,1.1,0.222,0.1,0.3,0.8,0.278,1.8,0.581,0.1,3.8,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,201145_2015-16,28.2,80,2015-16,0.4,0.568,2.7,0.341,0.1,0.9,2.3,0.287,5.9,0.547,0.5,9.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,201952_2015-16,28.5,79,2015-16,0.3,0.485,2.4,0.176,0.1,0.2,2.1,0.077,4.4,0.523,0.4,12.5,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,203481_2015-16,12.9,51,2015-16,0.4,0.643,3.0,0.368,0.2,0.9,1.4,0.385,4.5,0.506,0.5,5.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,203924_2015-16,26.8,77,2015-16,0.5,0.616,3.4,0.382,0.1,1.1,2.3,0.309,6.9,0.49,0.6,6.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,202379_2015-16,8.4,30,2015-16,0.1,0.636,0.9,0.407,0.0,0.5,1.0,0.326,2.2,0.652,0.2,12.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,203087_2015-16,18.6,66,2015-16,0.3,0.523,1.7,0.4,0.0,0.5,2.7,0.163,5.4,0.581,0.5,7.8,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,202391_2015-16,26.3,78,2015-16,0.3,0.31,2.2,0.249,0.1,0.6,2.1,0.209,5.7,0.471,0.5,14.9,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,1626170_2015-16,16.6,76,2015-16,0.2,0.261,1.5,0.202,0.1,0.3,1.3,0.175,3.3,0.472,0.4,12.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,201573_2015-16,28.9,52,2015-16,0.3,0.19,1.4,0.296,0.1,0.3,2.0,0.142,4.5,0.508,0.4,19.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,202690_2015-16,2.9,6,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,202710_2015-16,36.9,67,2015-16,0.5,0.494,3.7,0.315,0.1,0.9,3.3,0.215,8.2,0.508,0.7,8.8,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,201149_2015-16,21.9,29,2015-16,0.7,0.759,6.7,0.448,0.2,2.7,3.2,0.458,9.4,0.615,0.6,4.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,201975_2015-16,14.5,3,2015-16,0.3,0.0,1.0,0.333,0.3,0.0,1.3,0.0,2.3,0.571,0.7,7.8,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,203925_2015-16,3.0,5,2015-16,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.8,0.75,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,204060_2015-16,15.3,81,2015-16,0.2,0.263,0.6,0.38,0.0,0.4,1.2,0.22,2.9,0.562,0.2,16.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,2207_2015-16,33.4,81,2015-16,0.3,0.51,2.2,0.275,0.1,0.4,2.6,0.148,5.1,0.586,0.5,10.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,1626202_2015-16,9.4,41,2015-16,0.1,0.0,0.7,0.222,0.0,0.1,1.0,0.114,1.9,0.579,0.1,18.2,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,201202_2015-16,5.0,19,2015-16,0.1,0.625,1.1,0.381,0.1,0.2,0.5,0.308,1.7,0.394,0.3,8.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,203530_2015-16,17.6,59,2015-16,0.4,0.61,3.6,0.363,0.1,1.1,2.4,0.31,5.7,0.632,0.4,6.5,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,203089_2015-16,16.8,57,2015-16,0.5,0.667,3.3,0.468,0.1,1.2,1.1,0.515,4.8,0.489,0.4,4.9,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,203098_2015-16,11.2,43,2015-16,0.1,0.375,0.7,0.276,0.0,0.2,1.0,0.163,2.1,0.551,0.3,13.5,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,202322_2015-16,36.2,77,2015-16,0.4,0.262,3.0,0.184,0.2,0.5,3.8,0.119,6.9,0.63,0.4,15.9,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,203948_2015-16,13.0,66,2015-16,0.2,0.723,2.2,0.455,0.1,0.6,1.1,0.369,3.4,0.498,0.2,5.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,202720_2015-16,18.7,67,2015-16,0.4,0.618,2.9,0.39,0.1,1.4,3.0,0.316,6.9,0.644,0.6,6.5,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,201973_2015-16,15.1,77,2015-16,0.4,0.622,2.5,0.385,0.1,0.7,2.0,0.264,4.5,0.598,0.3,8.3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,202685_2015-16,25.9,59,2015-16,0.4,0.851,7.0,0.438,0.1,2.4,3.5,0.403,9.5,0.638,0.8,4.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,203613_2015-16,14.8,55,2015-16,0.2,0.375,1.2,0.25,0.1,0.3,1.2,0.175,2.5,0.571,0.4,16.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,203919_2015-16,7.3,2,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.667,0.5,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,203903_2015-16,32.3,79,2015-16,0.6,0.516,4.1,0.288,0.1,0.3,2.5,0.118,5.7,0.485,0.5,10.3,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,200770_2015-16,24.3,12,2015-16,0.2,0.5,1.9,0.174,0.3,0.5,1.3,0.286,3.5,0.5,0.2,19.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,202706_2015-16,27.6,11,2015-16,0.4,0.667,3.3,0.333,0.2,0.7,3.8,0.16,8.0,0.568,0.8,9.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,201941_2015-16,20.7,73,2015-16,0.6,0.679,4.9,0.435,0.2,1.3,2.7,0.332,6.5,0.617,0.6,6.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,203895_2015-16,8.9,22,2015-16,0.1,0.5,0.7,0.267,0.0,0.0,0.7,0.0,1.3,0.571,0.2,9.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,1626175_2015-16,3.6,16,2015-16,0.1,0.667,1.5,0.25,0.1,0.1,0.3,0.286,1.3,0.35,0.2,2.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,203268_2015-16,5.3,12,2015-16,0.0,0.0,0.1,0.0,0.0,0.1,0.5,0.143,0.8,0.778,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,101181_2015-16,28.1,72,2015-16,0.2,0.273,1.2,0.262,0.1,0.3,2.6,0.116,5.2,0.552,0.4,18.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,203962_2015-16,11.0,5,2015-16,0.0,1.0,1.6,0.25,0.4,0.6,1.0,0.375,2.6,0.615,0.4,7.8,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,201177_2015-16,14.2,42,2015-16,0.3,0.5,1.2,0.449,0.0,0.7,1.3,0.373,4.0,0.497,0.2,8.4,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,1626196_2015-16,21.3,52,2015-16,0.3,0.333,1.5,0.266,0.0,0.3,1.4,0.198,3.9,0.424,0.5,16.2,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2746_2015-16,16.0,55,2015-16,0.3,0.627,2.2,0.421,0.1,1.2,1.4,0.468,5.4,0.478,0.6,7.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,201950_2015-16,28.2,65,2015-16,0.1,0.704,2.2,0.191,0.1,0.5,2.1,0.179,4.8,0.538,0.5,9.6,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,203944_2015-16,28.2,81,2015-16,0.5,0.738,6.1,0.347,0.2,2.6,5.4,0.323,12.1,0.67,0.9,6.1,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,1626147_2015-16,11.8,55,2015-16,0.2,0.278,0.9,0.353,0.0,0.5,1.6,0.219,3.2,0.648,0.2,12.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,202712_2015-16,7.0,5,2015-16,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.0,0.4,0.5,0.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,203200_2015-16,14.6,53,2015-16,0.2,0.25,0.9,0.255,0.0,0.3,1.1,0.218,3.1,0.473,0.4,13.9,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,1626159_2015-16,28.6,78,2015-16,0.5,0.531,3.3,0.313,0.1,1.3,2.8,0.307,7.9,0.525,0.8,7.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,203994_2015-16,17.1,32,2015-16,0.5,0.769,5.0,0.409,0.0,1.2,2.1,0.345,6.5,0.531,0.8,4.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,203909_2015-16,6.4,37,2015-16,0.2,0.625,0.9,0.485,0.0,0.2,0.5,0.308,1.5,0.456,0.1,4.9,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,1626157_2015-16,32.0,82,2015-16,0.7,0.742,6.3,0.445,0.1,3.3,4.4,0.426,11.8,0.649,0.8,5.8,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,202695_2015-16,33.0,72,2015-16,0.7,0.432,2.7,0.492,0.1,1.5,4.0,0.276,7.7,0.72,0.6,10.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,203951_2015-16,5.4,5,2015-16,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.2,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,203482_2015-16,20.2,68,2015-16,0.4,0.634,3.3,0.32,0.1,0.8,2.2,0.272,5.5,0.552,0.5,6.9,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,1626162_2015-16,10.7,63,2015-16,0.1,0.72,1.3,0.313,0.0,0.4,1.3,0.231,3.0,0.578,0.2,9.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,202689_2015-16,35.6,81,2015-16,0.4,0.375,2.9,0.241,0.1,0.4,3.4,0.1,6.7,0.556,0.8,12.5,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,203088_2015-16,13.3,30,2015-16,0.0,1.0,0.6,0.118,0.0,0.1,0.7,0.154,1.6,0.542,0.0,6.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,2570_2015-16,14.6,37,2015-16,0.2,0.64,2.0,0.342,0.1,0.5,2.2,0.194,4.8,0.579,0.4,4.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,202702_2015-16,25.3,67,2015-16,0.9,0.715,7.3,0.482,0.1,2.0,3.1,0.393,8.0,0.648,0.6,4.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,203145_2015-16,27.8,75,2015-16,0.2,0.5,1.8,0.209,0.1,0.7,4.0,0.148,7.6,0.618,0.5,9.5,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,203484_2015-16,36.7,76,2015-16,0.4,0.457,2.5,0.37,0.1,0.5,2.3,0.184,4.7,0.597,0.3,10.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,201142_2015-16,35.8,72,2015-16,0.3,0.467,1.9,0.321,0.1,1.5,6.0,0.199,10.1,0.751,0.4,13.8,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,708_2015-16,14.6,38,2015-16,0.2,0.533,1.0,0.395,0.0,0.8,2.7,0.23,5.7,0.628,0.3,12.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,201567_2015-16,31.5,77,2015-16,0.6,0.651,4.4,0.441,0.1,2.4,5.4,0.305,12.2,0.65,1.0,7.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,2755_2015-16,19.9,55,2015-16,0.2,0.286,1.2,0.209,0.0,0.3,1.4,0.177,2.8,0.623,0.2,13.8,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,202338_2015-16,11.0,48,2015-16,0.2,0.645,1.8,0.369,0.0,0.8,1.1,0.411,3.7,0.534,0.5,5.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,1626172_2015-16,4.1,5,2015-16,0.4,0.5,1.2,0.667,0.0,0.6,0.6,0.5,1.4,0.857,0.0,9.1,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,203114_2015-16,36.1,79,2015-16,0.4,0.409,2.0,0.28,0.1,0.6,2.7,0.194,5.5,0.59,0.3,12.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,2550_2015-16,13.7,46,2015-16,0.1,0.25,0.9,0.19,0.0,0.2,1.2,0.129,2.8,0.473,0.3,18.4,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,202691_2015-16,33.3,80,2015-16,0.3,0.371,1.8,0.238,0.1,0.8,2.6,0.247,6.8,0.501,0.7,13.6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,977_2015-16,28.2,66,2015-16,0.4,0.39,2.4,0.259,0.1,0.3,2.8,0.102,4.8,0.646,0.3,13.4,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,201585_2015-16,19.0,77,2015-16,0.9,0.581,4.4,0.488,0.1,1.0,2.2,0.313,5.5,0.58,0.5,6.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,203123_2015-16,11.3,26,2015-16,0.2,0.375,1.6,0.19,0.0,0.3,0.9,0.281,2.5,0.492,0.1,9.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,2743_2015-16,15.8,53,2015-16,0.3,0.684,2.9,0.368,0.0,1.0,2.0,0.335,5.6,0.542,0.5,5.7,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,204001_2015-16,28.4,72,2015-16,0.6,0.652,3.7,0.498,0.1,1.8,3.6,0.33,9.0,0.609,0.8,7.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,203937_2015-16,16.0,78,2015-16,0.2,0.44,1.0,0.321,0.0,0.7,2.1,0.256,4.3,0.66,0.3,9.9,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,2594_2015-16,30.0,80,2015-16,0.1,0.214,1.0,0.169,0.0,0.7,2.3,0.24,6.8,0.451,0.7,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,200768_2015-16,36.9,76,2015-16,0.4,0.519,3.8,0.186,0.1,0.9,3.1,0.218,7.9,0.506,0.7,9.1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,203124_2015-16,11.8,65,2015-16,0.3,0.724,2.3,0.5,0.1,1.3,1.4,0.477,4.4,0.602,0.4,6.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,202713_2015-16,14.4,68,2015-16,0.4,0.48,1.9,0.388,0.0,0.4,1.0,0.264,2.7,0.492,0.3,9.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,202681_2015-16,31.5,53,2015-16,0.4,0.455,2.8,0.295,0.1,0.3,1.8,0.124,4.5,0.473,0.5,12.6,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,200746_2015-16,30.6,74,2015-16,0.6,0.722,4.9,0.481,0.1,1.9,4.2,0.303,8.5,0.722,0.6,5.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,203934_2015-16,11.3,35,2015-16,0.1,0.5,0.6,0.2,0.0,0.3,1.0,0.239,2.3,0.582,0.1,7.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,202362_2015-16,19.9,69,2015-16,0.3,0.45,1.9,0.308,0.1,0.6,2.1,0.219,4.1,0.64,0.3,6.9,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,202498_2015-16,22.3,59,2015-16,0.4,0.441,2.0,0.286,0.1,0.5,1.1,0.32,3.8,0.427,0.3,11.7,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,204038_2015-16,24.8,82,2015-16,0.3,0.419,1.8,0.299,0.1,0.4,2.6,0.143,5.2,0.572,0.4,13.4,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,1626204_2015-16,20.1,63,2015-16,0.7,0.584,3.7,0.437,0.2,0.9,2.5,0.27,6.2,0.54,0.5,8.1,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,202730_2015-16,20.2,79,2015-16,0.6,0.704,4.7,0.434,0.1,1.3,2.0,0.382,5.7,0.584,0.4,5.6,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,2544_2015-16,35.6,76,2015-16,0.5,0.604,4.0,0.363,0.1,1.4,4.5,0.24,8.1,0.736,0.4,7.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,2571_2015-16,15.9,68,2015-16,0.3,0.393,1.4,0.301,0.1,0.2,1.1,0.124,2.4,0.549,0.1,14.7,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,203485_2015-16,7.6,8,2015-16,0.0,0.0,0.5,0.0,0.0,0.1,0.9,0.143,1.9,0.467,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,200811_2015-16,7.0,29,2015-16,0.2,0.696,1.9,0.418,0.0,0.4,0.6,0.423,2.0,0.448,0.2,9.6,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,101150_2015-16,28.5,67,2015-16,0.3,0.355,1.6,0.295,0.0,0.3,1.8,0.152,3.6,0.57,0.3,16.8,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,201601_2015-16,17.0,75,2015-16,0.4,0.533,1.8,0.435,0.0,0.4,1.1,0.261,3.4,0.43,0.4,8.4,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,203512_2015-16,7.7,29,2015-16,0.2,0.722,1.3,0.462,0.0,0.4,0.5,0.464,1.9,0.509,0.2,5.4,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,1626242_2015-16,3.5,12,2015-16,0.0,0.0,0.3,0.0,0.0,0.1,0.3,0.25,0.6,0.571,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,2449_2015-16,21.6,75,2015-16,0.4,0.566,3.0,0.366,0.0,1.3,2.4,0.342,6.4,0.577,0.5,6.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,202337_2015-16,18.0,47,2015-16,0.2,0.52,1.7,0.321,0.0,0.4,2.2,0.146,4.0,0.651,0.3,8.3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,2736_2015-16,32.4,74,2015-16,0.5,0.62,3.4,0.425,0.1,1.2,3.2,0.272,8.1,0.561,0.7,6.5,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,1938_2015-16,19.6,58,2015-16,0.2,0.577,1.5,0.299,0.0,0.5,1.6,0.225,3.6,0.58,0.2,9.4,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,201188_2015-16,34.4,52,2015-16,0.5,0.569,2.8,0.392,0.1,2.4,3.4,0.414,9.7,0.602,0.7,7.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,1626273_2015-16,16.4,53,2015-16,0.2,0.278,1.2,0.273,0.1,0.1,1.3,0.042,2.7,0.5,0.1,15.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,101162_2015-16,30.1,75,2015-16,1.1,0.631,6.5,0.456,0.2,2.0,4.9,0.285,11.7,0.592,1.2,6.6,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,201158_2015-16,24.6,67,2015-16,0.1,0.2,0.9,0.172,0.0,0.2,1.3,0.135,3.3,0.477,0.4,19.1,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,202694_2015-16,35.7,80,2015-16,0.5,0.538,3.4,0.333,0.1,1.0,2.9,0.243,6.7,0.583,0.5,9.1,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,203935_2015-16,27.3,61,2015-16,0.5,0.618,3.6,0.347,0.1,0.8,2.2,0.263,5.0,0.593,0.4,7.5,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,201977_2015-16,18.2,61,2015-16,0.3,0.474,2.1,0.292,0.1,0.2,1.6,0.125,3.3,0.549,0.4,9.6,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,201596_2015-16,22.5,61,2015-16,0.3,0.458,1.5,0.264,0.0,0.3,1.9,0.135,4.0,0.538,0.3,7.5,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,1626209_2015-16,17.9,78,2015-16,0.2,0.571,1.2,0.311,0.0,0.4,1.5,0.192,3.2,0.579,0.3,7.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,203900_2015-16,15.8,62,2015-16,0.2,0.304,1.5,0.253,0.1,0.3,1.3,0.182,2.9,0.544,0.3,9.7,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,202693_2015-16,25.5,64,2015-16,0.5,0.534,2.8,0.406,0.1,1.6,2.7,0.369,6.4,0.684,0.5,8.2,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,201578_2015-16,11.6,72,2015-16,0.3,0.662,2.5,0.421,0.0,1.0,1.2,0.451,4.0,0.561,0.3,5.4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,101107_2015-16,28.9,81,2015-16,0.5,0.622,3.0,0.514,0.1,1.3,3.6,0.264,8.2,0.592,0.5,7.5,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,203486_2015-16,25.4,82,2015-16,0.8,0.672,6.0,0.406,0.1,1.8,3.4,0.34,9.3,0.562,0.8,6.9,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,2440_2015-16,28.8,76,2015-16,0.4,0.56,3.1,0.361,0.1,0.9,3.4,0.199,6.7,0.66,0.4,7.4,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,2588_2015-16,6.9,30,2015-16,0.1,0.333,0.4,0.25,0.0,0.2,0.6,0.25,1.5,0.533,0.2,12.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
