,pidSzn,SCREEN_ASSISTS,SCREEN_AST_PTS,PAINT_TOUCH_PASSES,PAINT_TOUCH_PASSES_PCT,PAINT_TOUCH_AST,PAINT_TOUCH_AST_PCT,PAINT_TOUCH_TOV,PAINT_TOUCH_TOV_PCT,PAINT_TOUCHES,POST_TOUCH_PASSES,POST_TOUCH_PASSES_PCT,POST_TOUCH_AST,POST_TOUCH_AST_PCT,POST_TOUCH_TOV,POST_TOUCH_TOV_PCT,POST_TOUCHES,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCHES,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_TO_PASS_PCT,PASSES_MADE,PASSES_RECEIVED,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,MIN,GP,Season,AST_PCT,AST_TO,AST_RATIO,TOV
2727,1626163_2019-20,2.21,4.9,0.8,0.218,0.2,0.053,0.2,0.053,3.5,0.4,0.333,0.1,0.039,0.2,0.118,1.3,1.9,0.565,0.3,0.149,0.2,0.046,3.4,1.9,0.2,0.2,3.5,0.062,30.2,25.2,0.6,0.338,0.1,0.074,0.1,0.044,40.4,25.0,1.0,1.53,0.51,19.9,39,2019-20,0.144,2.03,16.4,1.0
2728,1628412_2019-20,0.22,0.44,0.3,0.6,0.1,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.2,3.2,0.2,0.1,6.1,0.145,22.2,26.0,3.7,0.579,1.1,0.175,0.6,0.088,30.9,12.1,2.4,4.65,4.28,13.1,9,2019-20,0.372,2.64,29.3,1.2
2729,1628373_2019-20,0.3,0.7,0.2,0.55,0.0,0.05,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.643,0.1,0.556,0.0,0.0,0.2,3.0,0.4,0.5,6.0,0.075,40.2,42.1,2.1,0.475,0.8,0.183,0.5,0.101,49.5,18.1,3.6,4.38,3.93,20.8,57,2019-20,0.209,2.42,28.7,1.3
2730,1627832_2019-20,0.37,0.94,0.4,0.463,0.1,0.073,0.1,0.073,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.647,0.1,0.273,0.0,0.059,0.3,6.6,0.6,0.9,12.3,0.118,56.0,65.5,8.1,0.567,1.7,0.116,0.9,0.065,77.2,35.4,5.9,4.57,4.28,35.7,54,2019-20,0.281,2.95,26.7,2.3
2731,1627788_2019-20,0.11,0.25,0.1,0.15,0.0,0.05,0.0,0.075,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.15,0.0,0.0,0.6,1.1,0.1,0.3,2.1,0.073,15.0,19.2,0.6,0.286,0.1,0.05,0.2,0.068,25.1,19.1,0.9,2.08,1.52,21.7,72,2019-20,0.073,1.34,10.6,0.8
2732,1629216_2019-20,0.11,0.33,0.2,0.667,0.1,0.333,0.1,0.333,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.1,1.0,0.1,0.5,0.2,0.7,0.1,0.0,0.9,0.092,7.2,8.7,0.4,0.5,0.2,0.25,0.0,0.0,10.3,4.8,0.7,4.19,3.27,9.2,9,2019-20,0.12,6.0,13.6,0.1
2733,202066_2019-20,0.26,0.58,0.2,0.385,0.0,0.051,0.0,0.077,0.6,0.1,0.714,0.0,0.143,0.0,0.143,0.1,0.1,0.5,0.0,0.333,0.0,0.167,0.3,2.5,0.2,0.3,4.6,0.092,27.3,27.9,1.1,0.374,0.2,0.082,0.2,0.071,39.1,22.7,1.8,2.69,2.01,27.9,62,2019-20,0.132,2.52,18.6,1.0
2734,1629726_2019-20,0.0,0.0,0.1,1.0,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.1,0.2,0.6,0.102,5.4,8.1,0.4,0.636,0.1,0.091,0.1,0.091,9.9,8.2,0.2,1.42,0.77,12.6,18,2019-20,0.063,1.25,11.6,0.5
2735,1629109_2019-20,0.69,1.71,0.6,0.641,0.0,0.051,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.867,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.1,1.3,0.027,14.9,7.9,0.2,0.563,0.0,0.063,0.0,0.0,18.4,8.4,0.5,1.49,0.38,13.5,42,2019-20,0.043,1.7,10.4,0.2
2736,203914_2019-20,0.25,0.61,0.4,0.451,0.1,0.098,0.0,0.039,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.308,0.0,0.25,0.0,0.077,0.5,2.1,0.2,0.3,3.7,0.106,19.9,25.6,1.9,0.345,0.5,0.09,0.3,0.055,31.6,24.8,1.3,2.49,1.86,31.8,56,2019-20,0.091,1.97,16.0,1.1
2737,1627780_2019-20,0.03,0.1,0.7,0.365,0.2,0.096,0.1,0.077,1.8,0.1,1.0,0.0,0.333,0.0,0.0,0.1,0.2,0.6,0.2,0.833,0.0,0.1,0.3,1.7,0.1,0.0,2.3,0.108,15.3,11.8,1.1,0.525,0.1,0.066,0.2,0.115,21.0,12.2,0.7,2.12,1.35,14.9,29,2019-20,0.158,2.4,25.7,0.7
2738,1629018_2019-20,0.13,0.33,0.1,0.316,0.0,0.0,0.1,0.158,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.0,0.25,0.0,0.0,0.3,1.0,0.1,0.1,1.7,0.093,10.9,13.9,0.3,0.208,0.1,0.065,0.1,0.091,19.2,13.4,0.8,2.46,1.76,21.8,61,2019-20,0.064,2.9,11.2,0.3
2739,201588_2019-20,0.41,0.97,0.4,0.382,0.0,0.029,0.1,0.044,1.2,0.1,0.75,0.0,0.0,0.0,0.0,0.1,0.1,0.273,0.0,0.333,0.0,0.091,0.4,3.1,0.3,0.4,5.4,0.088,35.0,36.0,1.9,0.457,0.4,0.099,0.3,0.066,44.6,17.6,3.3,4.46,3.88,21.5,59,2019-20,0.196,3.16,27.5,1.0
2740,1627777_2019-20,0.33,0.79,0.0,0.231,0.0,0.077,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.25,0.1,0.0,0.333,0.0,0.333,0.0,0.0,0.1,0.7,0.1,0.0,1.2,0.041,16.2,12.4,0.5,0.304,0.0,0.029,0.1,0.049,22.1,12.0,0.6,1.69,0.81,14.0,66,2019-20,0.069,1.47,10.8,0.5
2741,203507_2019-20,2.37,5.46,0.9,0.146,0.2,0.04,0.4,0.059,6.0,1.6,0.363,0.5,0.104,0.4,0.093,4.4,2.3,0.405,0.7,0.298,0.4,0.078,5.6,5.6,0.3,0.7,11.5,0.11,50.9,50.9,3.5,0.335,0.9,0.084,0.9,0.086,81.1,40.7,4.5,3.35,2.18,30.4,63,2019-20,0.328,1.54,17.0,3.7
2742,203922_2019-20,0.44,1.16,0.8,0.32,0.2,0.067,0.1,0.053,2.4,0.0,0.333,0.0,0.0,0.0,0.0,0.1,0.4,0.418,0.1,0.304,0.0,0.055,0.9,1.5,0.1,0.3,2.9,0.056,27.5,26.2,1.2,0.398,0.2,0.055,0.2,0.072,39.3,25.6,1.2,1.9,1.12,28.8,62,2019-20,0.081,1.75,12.3,0.9
2743,1629048_2019-20,1.22,2.76,0.4,0.237,0.1,0.032,0.1,0.043,1.7,0.1,0.176,0.0,0.059,0.0,0.118,0.3,0.7,0.468,0.1,0.135,0.1,0.076,1.5,0.4,0.0,0.0,0.6,0.036,12.0,8.5,0.0,0.333,0.0,0.0,0.0,0.0,15.5,8.5,0.3,1.34,0.31,8.7,54,2019-20,0.066,0.82,10.6,0.5
2744,201609_2019-20,0.37,0.9,0.4,0.373,0.1,0.045,0.1,0.06,1.2,0.2,0.579,0.0,0.053,0.0,0.053,0.3,0.3,0.514,0.0,0.056,0.0,0.029,0.6,5.1,0.8,0.9,10.1,0.11,45.9,56.2,5.7,0.523,1.5,0.136,0.8,0.072,64.9,26.2,5.4,5.01,4.54,28.2,59,2019-20,0.297,2.09,23.5,2.5
2745,202330_2019-20,0.58,1.48,0.7,0.258,0.1,0.03,0.1,0.038,2.5,0.1,0.385,0.0,0.077,0.0,0.077,0.3,0.6,0.363,0.1,0.207,0.0,0.025,1.5,4.1,0.5,0.4,7.8,0.103,39.7,39.4,3.7,0.384,1.0,0.106,0.8,0.078,57.7,35.0,2.8,2.95,2.08,33.5,52,2019-20,0.178,2.21,19.8,1.9
2746,203476_2019-20,2.19,4.98,0.9,0.319,0.1,0.038,0.2,0.066,2.9,0.3,0.296,0.0,0.037,0.1,0.093,0.9,1.3,0.672,0.2,0.159,0.1,0.049,1.9,1.2,0.2,0.1,2.6,0.043,27.2,21.6,0.3,0.314,0.0,0.043,0.1,0.057,35.0,21.8,1.0,1.65,0.65,17.4,63,2019-20,0.107,1.22,13.5,1.0
2747,1629684_2019-20,1.43,3.61,0.6,0.367,0.2,0.11,0.0,0.028,1.6,0.1,0.3,0.0,0.033,0.0,0.033,0.4,0.3,0.478,0.1,0.227,0.1,0.109,0.7,1.0,0.1,0.1,1.6,0.067,14.6,11.8,0.1,0.194,0.0,0.0,0.1,0.194,19.1,11.5,0.6,1.83,0.73,15.1,69,2019-20,0.085,1.36,19.3,0.7
2748,1628960_2019-20,0.08,0.16,0.1,0.286,0.0,0.143,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.667,0.0,0.167,0.2,1.4,0.1,0.3,2.5,0.084,16.3,17.9,1.5,0.344,0.2,0.055,0.3,0.061,25.1,17.1,1.0,2.46,1.57,18.9,38,2019-20,0.104,1.58,14.7,0.9
2749,1628977_2019-20,0.15,0.35,0.2,0.104,0.0,0.013,0.2,0.091,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.111,0.0,0.333,0.1,0.185,0.6,0.8,0.0,0.2,1.3,0.054,14.5,13.8,0.6,0.22,0.1,0.039,0.3,0.126,23.0,13.0,0.9,2.46,1.89,19.5,46,2019-20,0.06,0.71,8.8,1.1
2750,203084_2019-20,0.72,1.72,0.5,0.206,0.1,0.057,0.1,0.046,2.5,1.7,0.44,0.4,0.101,0.2,0.043,3.9,0.5,0.476,0.2,0.282,0.0,0.037,1.2,2.2,0.1,0.1,4.3,0.072,30.6,26.8,1.6,0.268,0.5,0.076,0.5,0.078,45.7,28.9,1.7,2.27,1.19,34.5,72,2019-20,0.092,1.81,13.7,1.2
2751,1628385_2019-20,2.11,5.02,0.4,0.116,0.1,0.037,0.2,0.043,3.6,0.4,0.362,0.1,0.064,0.1,0.085,1.0,1.6,0.459,0.4,0.278,0.2,0.045,3.5,1.3,0.0,0.1,2.1,0.083,15.5,13.5,0.0,0.077,0.0,0.0,0.0,0.077,22.7,14.0,0.7,1.77,0.57,14.5,46,2019-20,0.135,1.36,15.9,1.0
2752,202355_2019-20,4.39,10.19,1.0,0.113,0.2,0.02,0.4,0.046,9.1,0.6,0.233,0.1,0.033,0.3,0.117,2.7,1.5,0.339,0.3,0.21,0.3,0.061,4.5,1.2,0.1,0.2,2.2,0.036,32.5,21.2,0.1,0.121,0.0,0.03,0.1,0.152,46.8,23.7,1.3,1.7,0.39,30.0,67,2019-20,0.058,0.65,7.8,1.8
2753,1627740_2019-20,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.045,4.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.2,0.1,1.34,0.59,3.0,5,2019-20,0.125,0.0,12.5,0.0
2754,101133_2019-20,3.21,7.29,1.2,0.246,0.2,0.042,0.2,0.047,5.0,0.1,0.308,0.0,0.0,0.0,0.077,0.3,1.2,0.421,0.3,0.222,0.1,0.037,2.8,1.3,0.1,0.1,2.3,0.04,32.3,21.8,0.2,0.241,0.0,0.0,0.1,0.103,40.7,22.7,1.1,1.56,0.62,21.3,38,2019-20,0.084,1.09,13.9,1.2
2755,1629649_2019-20,0.22,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.19,2.3,3.9,0.6,0.333,0.3,0.2,0.1,0.067,5.0,4.1,0.2,2.8,1.8,5.9,9,2019-20,0.114,2.0,13.3,0.2
2756,202697_2019-20,0.23,0.69,0.2,0.182,0.0,0.0,0.1,0.091,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.6,0.9,0.2,0.1,1.9,0.06,15.5,12.8,0.6,0.667,0.1,0.083,0.0,0.0,21.6,12.2,0.9,2.48,1.65,18.5,13,2019-20,0.078,1.2,13.5,0.8
2757,1629067_2019-20,0.23,0.59,0.5,0.34,0.1,0.038,0.0,0.028,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.467,0.0,0.071,0.0,0.0,0.5,1.2,0.2,0.2,2.9,0.068,17.0,15.3,1.3,0.524,0.3,0.101,0.2,0.077,22.7,15.2,0.9,2.33,1.66,18.9,66,2019-20,0.081,1.31,18.9,0.9
2758,1628392_2019-20,1.26,3.13,0.8,0.229,0.0,0.0,0.4,0.12,3.6,0.1,0.5,0.0,0.0,0.1,0.333,0.3,0.5,0.393,0.0,0.091,0.1,0.071,1.2,0.8,0.0,0.0,1.3,0.051,15.3,10.0,0.1,0.5,0.0,0.0,0.0,0.0,19.8,10.6,0.6,1.67,0.4,11.6,23,2019-20,0.095,1.13,16.1,0.7
2759,1629676_2019-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.3,0.5,1.7,0.7,0.1,3.11,3.0,3.8,3,2019-20,0.0,0.0,0.0,0.3
2760,202738_2019-20,0.25,0.55,0.2,0.545,0.0,0.091,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.2,3.7,0.5,0.5,6.7,0.095,38.6,49.7,3.1,0.452,0.5,0.077,0.3,0.04,53.2,21.3,3.8,4.25,3.69,23.1,40,2019-20,0.224,1.9,21.3,2.0
2761,202397_2019-20,0.18,0.47,0.3,0.515,0.1,0.182,0.1,0.121,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.8,0.0,0.1,0.1,4.9,0.5,0.5,9.9,0.104,47.1,52.2,5.5,0.514,1.5,0.142,0.5,0.048,60.9,20.6,4.4,4.34,4.3,26.3,68,2019-20,0.266,3.52,28.9,1.4
2762,1627826_2019-20,3.68,8.6,1.2,0.192,0.2,0.028,0.3,0.041,6.4,0.3,0.38,0.0,0.06,0.1,0.08,0.7,1.2,0.432,0.3,0.217,0.1,0.047,2.7,1.1,0.1,0.2,1.7,0.041,28.0,17.8,0.0,0.222,0.0,0.111,0.0,0.111,35.7,19.0,0.9,1.43,0.38,18.4,72,2019-20,0.091,1.34,13.6,0.9
2763,200826_2019-20,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,3.9,0.3,0.3,7.0,0.134,28.9,32.5,2.1,0.348,0.6,0.09,0.3,0.051,38.8,15.7,3.2,5.02,5.21,15.5,29,2019-20,0.365,2.95,30.5,1.3
2764,1629122_2019-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.88,1.0,0.6,1,2019-20,0.0,0.0,0.0,0.0
2765,200755_2019-20,0.7,1.67,0.2,0.345,0.0,0.034,0.1,0.103,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.447,0.1,0.176,0.0,0.053,0.6,2.0,0.4,0.3,3.8,0.095,20.8,29.4,1.2,0.46,0.3,0.093,0.2,0.081,34.6,27.4,1.1,1.92,1.19,26.3,60,2019-20,0.107,1.59,13.3,1.3
2766,2747_2019-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,1.2,0.06,8.3,9.7,0.2,0.1,0.0,0.0,0.2,0.1,13.3,7.3,0.6,2.52,1.78,13.2,6,2019-20,0.056,0.75,10.0,0.7
2767,1629630_2019-20,0.18,0.39,0.4,0.262,0.1,0.056,0.1,0.047,1.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.464,0.1,0.385,0.0,0.036,0.4,7.3,0.7,0.8,13.3,0.137,53.2,66.7,8.0,0.413,2.3,0.118,1.4,0.071,76.0,28.4,6.8,5.37,4.76,31.0,67,2019-20,0.354,2.22,27.4,3.3
2768,203960_2019-20,0.97,2.21,0.2,0.119,0.1,0.03,0.1,0.075,2.0,0.1,0.429,0.0,0.0,0.1,0.286,0.2,0.1,0.156,0.0,0.0,0.0,0.031,0.9,0.6,0.0,0.0,0.8,0.055,11.3,8.9,0.4,0.385,0.0,0.026,0.1,0.103,15.7,8.8,0.4,1.69,0.74,13.8,34,2019-20,0.058,1.4,13.0,0.4
2769,203210_2019-20,1.19,2.79,0.5,0.261,0.0,0.027,0.1,0.036,1.8,0.1,0.185,0.0,0.037,0.0,0.111,0.4,0.2,0.387,0.0,0.0,0.1,0.129,0.5,0.8,0.1,0.2,1.5,0.033,23.3,14.4,0.2,0.379,0.0,0.103,0.1,0.138,30.4,15.0,0.7,1.31,0.37,20.7,63,2019-20,0.051,0.91,10.3,0.9
2770,201580_2019-20,1.5,3.37,1.3,0.24,0.1,0.025,0.3,0.057,5.4,0.5,0.5,0.1,0.081,0.0,0.048,0.9,1.2,0.55,0.2,0.159,0.1,0.067,2.2,0.5,0.1,0.1,1.3,0.033,16.4,10.5,0.0,0.083,0.0,0.0,0.0,0.042,22.6,11.8,0.5,1.36,0.4,16.6,68,2019-20,0.044,0.67,8.6,0.8
2771,203953_2019-20,0.68,1.55,0.4,0.125,0.1,0.016,0.2,0.047,3.4,0.1,0.111,0.0,0.022,0.2,0.2,1.2,0.5,0.328,0.2,0.316,0.1,0.052,1.5,1.8,0.2,0.3,2.8,0.053,33.9,24.0,0.9,0.265,0.2,0.053,0.3,0.098,48.8,24.4,1.5,1.85,0.97,24.2,38,2019-20,0.11,1.06,11.4,1.7
2772,1628980_2019-20,0.07,0.21,0.1,0.286,0.0,0.071,0.1,0.143,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1,0.333,0.0,0.0,0.0,0.111,0.3,1.1,0.2,0.1,2.2,0.047,22.6,22.8,0.6,0.242,0.2,0.076,0.2,0.091,29.2,14.4,1.6,3.22,2.33,14.4,29,2019-20,0.12,1.24,15.2,0.9
2773,203109_2019-20,0.34,0.8,0.3,0.31,0.1,0.056,0.1,0.07,1.1,0.2,0.706,0.0,0.118,0.0,0.059,0.3,0.2,0.5,0.0,0.2,0.0,0.067,0.5,2.5,0.3,0.3,4.1,0.068,36.2,30.0,0.5,0.36,0.2,0.128,0.1,0.105,47.9,26.3,1.4,1.8,0.93,28.8,65,2019-20,0.117,2.33,19.1,1.1
2774,1626143_2019-20,1.77,4.03,1.1,0.291,0.1,0.034,0.2,0.051,3.9,1.0,0.345,0.2,0.057,0.2,0.08,2.9,1.2,0.5,0.1,0.057,0.1,0.029,2.3,1.2,0.1,0.1,2.6,0.053,23.3,18.9,0.3,0.256,0.0,0.026,0.1,0.077,31.3,19.6,1.1,2.03,0.95,15.6,30,2019-20,0.121,0.97,14.1,1.3
2775,1627774_2019-20,0.17,0.43,0.2,0.156,0.0,0.0,0.0,0.031,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.167,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.2,1.6,0.046,14.3,16.8,0.4,0.155,0.1,0.034,0.2,0.086,24.0,16.3,0.8,2.02,1.19,22.0,23,2019-20,0.041,0.63,6.5,1.1
2776,1627751_2019-20,3.56,8.18,1.3,0.281,0.2,0.052,0.2,0.046,4.7,0.5,0.552,0.1,0.086,0.1,0.086,0.9,1.1,0.455,0.2,0.141,0.1,0.051,2.4,1.8,0.2,0.1,2.9,0.062,28.4,16.6,0.1,0.237,0.0,0.079,0.0,0.053,34.3,17.8,0.9,1.49,0.44,17.7,66,2019-20,0.126,2.15,24.7,0.8
2777,1628973_2019-20,0.09,0.21,0.2,0.44,0.0,0.04,0.0,0.0,0.4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.1,3.3,0.3,0.4,6.2,0.12,27.4,30.8,3.3,0.459,0.9,0.123,0.4,0.049,37.6,17.4,2.8,4.49,4.03,17.9,57,2019-20,0.265,2.85,27.9,1.2
2778,1629665_2019-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.133,3.0,4.8,0.4,0.4,0.4,0.4,0.0,0.0,5.6,4.8,0.2,2.54,1.86,6.3,5,2019-20,0.118,1.0,13.3,0.4
2779,1629667_2019-20,0.06,0.19,0.3,0.238,0.1,0.095,0.0,0.0,1.3,0.2,0.5,0.0,0.0,0.0,0.0,0.4,0.1,0.333,0.0,0.0,0.0,0.0,0.2,0.8,0.2,0.1,1.6,0.043,19.1,11.9,1.6,0.433,0.1,0.033,0.5,0.133,25.0,14.1,0.8,1.88,1.0,18.3,16,2019-20,0.069,1.18,12.9,0.7
2780,2037_2019-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.333,9.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,8.0,1.0,4.38,3.5,6.0,1,2019-20,0.5,0.0,42.9,0.0
2781,1627750_2019-20,0.66,1.42,0.4,0.277,0.1,0.053,0.1,0.064,1.6,0.1,0.273,0.0,0.0,0.0,0.091,0.4,0.4,0.404,0.1,0.286,0.0,0.0,0.9,4.8,0.4,1.1,8.8,0.088,54.8,65.4,4.4,0.449,1.1,0.115,0.5,0.056,75.7,33.9,5.9,4.65,4.14,32.3,59,2019-20,0.228,2.24,20.7,2.2
2782,203516_2019-20,0.28,0.67,0.3,0.179,0.0,0.024,0.1,0.081,1.8,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.1,0.231,0.0,0.167,0.0,0.077,0.4,0.9,0.1,0.1,1.5,0.074,12.3,11.6,0.4,0.257,0.2,0.101,0.2,0.11,19.2,12.5,0.6,1.92,0.98,18.3,69,2019-20,0.067,1.09,12.0,0.9
2783,201935_2019-20,0.41,0.91,0.3,0.361,0.1,0.131,0.0,0.033,0.9,0.3,0.407,0.0,0.019,0.1,0.093,0.8,0.2,0.452,0.0,0.214,0.1,0.129,0.5,7.5,0.7,1.2,14.7,0.152,49.5,72.6,6.5,0.37,1.8,0.101,1.2,0.066,84.6,24.8,8.6,6.07,5.77,36.5,68,2019-20,0.366,1.66,19.4,4.6
2784,201949_2019-20,1.41,3.56,0.5,0.321,0.1,0.075,0.1,0.057,1.7,0.2,0.5,0.1,0.2,0.0,0.1,0.3,1.1,0.708,0.1,0.118,0.1,0.083,1.5,2.3,0.3,0.3,4.8,0.096,24.0,23.6,0.8,0.239,0.3,0.092,0.3,0.101,33.5,19.2,1.5,2.64,1.93,19.4,32,2019-20,0.177,1.54,20.7,1.5
2785,201162_2019-20,0.49,1.13,0.1,0.5,0.0,0.125,0.0,0.0,0.2,0.0,0.333,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.2,0.6,0.1,0.1,1.0,0.057,10.8,6.9,0.2,0.5,0.0,0.111,0.0,0.111,12.6,6.7,0.3,1.35,0.45,8.1,45,2019-20,0.104,3.5,28.9,0.2
2786,1629607_2019-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.0,0.2,4.21,3.88,2.6,3,2019-20,0.0,0.0,0.0,0.0
2787,1628991_2019-20,1.7,3.74,0.7,0.172,0.1,0.023,0.3,0.068,3.9,0.7,0.237,0.1,0.03,0.2,0.059,3.0,0.6,0.303,0.2,0.243,0.2,0.082,2.1,1.4,0.1,0.3,2.5,0.05,27.1,30.3,0.6,0.152,0.1,0.027,0.3,0.076,44.3,28.9,1.3,1.78,0.88,28.5,57,2019-20,0.073,0.79,7.7,1.8
2788,1629020_2019-20,0.73,1.64,0.2,0.222,0.1,0.111,0.3,0.333,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.667,0.0,0.0,0.1,0.333,0.3,0.2,0.0,0.0,0.2,0.05,3.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0.1,1.5,0.62,4.2,11,2019-20,0.057,0.29,11.1,0.6
2789,1629714_2019-20,0.33,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,1.0,0.2,0.1,0.2,0.1,1.0,0.0,0.0,0.6,1.2,0.0,0.1,1.8,0.095,12.9,12.8,0.9,0.421,0.4,0.211,0.2,0.105,17.8,11.0,0.8,2.66,1.73,10.7,9,2019-20,0.193,1.57,23.4,0.8
2790,1628386_2019-20,4.39,10.34,1.9,0.219,0.3,0.033,0.4,0.042,8.7,0.1,0.385,0.0,0.077,0.0,0.231,0.2,1.7,0.465,0.3,0.165,0.2,0.05,3.7,1.6,0.1,0.3,2.5,0.052,29.9,22.0,0.0,0.05,0.0,0.0,0.0,0.0,39.7,24.2,0.9,1.35,0.31,26.5,70,2019-20,0.086,1.43,14.3,1.1
2791,1629633_2019-20,0.11,0.25,0.3,0.181,0.0,0.021,0.1,0.053,1.5,0.0,0.286,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.033,0.5,1.7,0.4,0.3,3.9,0.065,26.8,28.8,1.6,0.292,0.2,0.042,0.3,0.051,38.7,20.7,2.1,3.18,2.4,23.9,63,2019-20,0.105,1.36,13.5,1.3
2792,1627784_2019-20,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.6,0.0,8.3,7.7,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.3,1.64,0.75,7.6,7,2019-20,0.0,0.0,0.0,0.0
