,pidSzn,MIN,GP,Season,STL,BLK,DEF_RIM_FGM,DEF_RIM_FGA,DEF_RIM_FG_PCT,FREQ,D_FGM,D_FGA,D_FG_PCT,PCT_PLUSMINUS,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEFLECTIONS,CHARGES_DRAWN,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT
970,2744_2016-17,14.2,65,2016-17,0.3,0.2,1.1,1.8,0.635,1.0,2.75,5.46,0.503,0.03,3.0,3.9,11.2,0.62,0.14,3.71,0.53
971,202329_2016-17,29.1,61,2016-17,1.0,0.7,2.1,3.4,0.6,1.0,5.1,11.41,0.447,-0.016,7.5,7.4,25.6,1.74,0.02,6.87,2.89
972,101187_2016-17,10.3,30,2016-17,0.1,0.0,0.6,0.6,0.895,1.0,1.76,3.59,0.49,0.056,3.1,3.5,10.0,0.3,0.0,0.53,1.17
973,1626210_2016-17,15.1,47,2016-17,0.6,0.7,1.8,3.2,0.546,1.0,4.13,9.33,0.442,-0.03,4.8,4.4,13.5,0.96,0.0,5.68,0.91
974,202692_2016-17,15.5,42,2016-17,0.4,0.1,0.6,1.1,0.6,1.0,1.87,4.56,0.41,-0.033,3.3,3.9,14.7,0.76,0.0,1.57,1.4
975,203518_2016-17,15.5,68,2016-17,0.5,0.1,0.9,1.4,0.634,1.0,2.46,4.88,0.505,0.064,4.1,3.5,15.9,0.88,0.01,2.22,1.37
976,203458_2016-17,20.4,75,2016-17,0.5,1.3,2.6,4.6,0.552,1.0,5.23,11.24,0.465,-0.011,5.6,6.9,18.8,0.86,0.0,9.17,1.34
977,1627816_2016-17,26.1,6,2016-17,0.5,0.3,1.0,1.5,0.667,1.0,2.67,6.0,0.444,-0.011,8.4,8.3,29.0,1.67,0.0,3.17,2.67
978,201582_2016-17,15.0,39,2016-17,0.5,0.6,1.9,2.9,0.67,1.0,3.41,7.18,0.475,-0.001,4.8,3.9,14.0,1.18,0.03,4.95,1.0
979,203459_2016-17,28.5,79,2016-17,0.7,0.3,0.9,1.2,0.729,1.0,3.06,6.85,0.447,0.007,7.3,8.1,26.5,1.42,0.0,2.71,2.03
980,202087_2016-17,6.9,13,2016-17,0.4,0.1,0.2,0.2,0.667,1.0,1.1,3.0,0.367,-0.065,1.9,2.0,6.2,0.62,0.0,0.85,0.69
981,101161_2016-17,20.1,80,2016-17,0.6,0.8,2.0,3.8,0.523,1.0,4.41,9.62,0.459,-0.021,5.9,5.3,18.0,1.31,0.06,6.58,0.95
982,2760_2016-17,6.6,14,2016-17,0.2,0.2,0.8,1.4,0.579,1.0,2.0,4.0,0.5,0.07,2.2,2.2,6.4,0.43,0.0,2.07,0.71
983,203083_2016-17,29.7,81,2016-17,1.5,1.1,2.8,4.4,0.635,1.0,5.75,11.15,0.516,0.032,6.7,6.6,27.1,2.85,0.02,7.69,1.49
984,2738_2016-17,26.3,76,2016-17,1.0,0.5,1.3,1.9,0.664,1.0,3.17,7.58,0.418,-0.027,8.0,7.5,24.8,2.16,0.03,2.97,2.11
985,203460_2016-17,30.1,79,2016-17,1.2,1.0,2.2,3.6,0.611,1.0,5.13,12.25,0.418,-0.039,7.5,6.7,28.9,2.48,0.0,6.96,2.97
986,101106_2016-17,21.6,27,2016-17,0.5,0.9,2.3,3.7,0.604,1.0,3.74,7.93,0.472,-0.011,4.3,5.6,14.7,1.11,0.48,5.63,0.44
987,1626150_2016-17,20.5,72,2016-17,0.7,0.3,0.9,1.3,0.656,1.0,2.94,7.0,0.42,-0.015,5.0,6.2,15.6,1.51,0.1,2.51,2.4
988,203094_2016-17,9.0,38,2016-17,0.4,0.2,0.9,1.4,0.6,1.0,1.97,4.14,0.477,0.017,3.2,2.9,8.1,0.55,0.0,2.37,0.79
989,203952_2016-17,37.2,82,2016-17,1.0,0.4,2.6,3.6,0.734,1.0,6.61,13.38,0.494,0.037,10.1,11.1,36.0,1.67,0.0,4.43,4.83
990,203461_2016-17,11.0,22,2016-17,0.2,0.1,0.9,1.2,0.741,1.0,2.53,5.0,0.505,0.061,4.6,4.4,12.4,0.39,0.0,2.43,1.57
991,1626148_2016-17,14.5,11,2016-17,0.5,0.1,0.8,1.2,0.692,1.0,2.18,5.55,0.393,-0.035,3.3,3.7,12.7,0.82,0.0,1.45,1.82
992,203076_2016-17,36.1,75,2016-17,1.3,2.2,2.7,4.8,0.566,1.0,5.96,14.39,0.414,-0.063,8.9,9.7,32.3,2.36,0.12,9.89,3.59
993,201627_2016-17,14.6,49,2016-17,0.5,0.0,0.6,1.0,0.612,1.0,1.8,3.95,0.456,0.012,3.7,4.1,14.5,0.88,0.0,0.84,0.94
994,201229_2016-17,22.7,65,2016-17,0.5,0.3,1.8,2.8,0.652,1.0,3.94,8.03,0.49,0.033,5.8,6.7,19.8,1.09,0.2,3.74,2.08
995,203462_2016-17,14.3,15,2016-17,0.3,0.3,0.6,1.1,0.563,1.0,2.6,5.6,0.464,0.049,4.1,3.9,13.4,0.87,0.0,2.13,1.87
996,202620_2016-17,3.5,8,2016-17,0.0,0.1,0.5,0.6,0.8,1.0,1.25,2.0,0.625,0.203,1.1,0.8,3.3,0.38,0.0,0.63,0.0
997,203382_2016-17,15.5,75,2016-17,0.2,0.5,1.3,2.4,0.522,1.0,2.81,6.69,0.42,-0.055,3.4,3.6,12.4,0.43,0.17,5.31,0.81
998,201167_2016-17,25.9,61,2016-17,0.3,0.1,1.0,1.4,0.762,1.0,3.66,7.25,0.505,0.051,6.6,9.2,23.4,0.56,0.0,2.41,2.44
999,203085_2016-17,27.8,74,2016-17,0.6,0.1,1.0,1.6,0.65,1.0,3.75,8.38,0.448,0.004,7.5,8.6,26.2,1.49,0.03,3.09,1.64
1000,202340_2016-17,33.4,55,2016-17,1.2,0.2,1.7,2.4,0.733,1.0,4.55,9.96,0.456,0.012,10.4,9.0,31.8,2.69,0.0,2.96,2.55
1001,1626253_2016-17,11.9,4,2016-17,0.3,0.3,0.3,0.8,0.333,1.0,2.0,5.5,0.364,-0.082,4.1,4.1,13.7,1.5,0.0,0.25,1.25
1002,1627791_2016-17,3.3,3,2016-17,0.0,0.0,0.0,0.3,0.0,1.0,1.5,2.0,0.75,0.28,2.4,2.0,5.4,0.0,0.0,0.67,0.33
1003,203463_2016-17,19.3,61,2016-17,0.5,0.1,0.8,1.2,0.68,1.0,3.07,6.59,0.465,0.023,4.7,5.7,15.6,1.26,0.05,1.89,2.05
1004,2757_2016-17,14.4,39,2016-17,0.3,0.0,0.6,0.8,0.733,1.0,2.34,4.97,0.471,0.044,2.8,3.0,11.4,0.82,0.03,1.54,1.26
1005,202687_2016-17,22.1,81,2016-17,0.3,1.1,2.6,4.4,0.588,1.0,5.03,10.11,0.497,0.024,6.2,5.8,20.4,0.65,0.0,7.44,1.36
1006,201933_2016-17,34.0,61,2016-17,0.9,0.4,2.0,3.0,0.656,1.0,5.62,12.79,0.44,-0.026,8.1,10.1,29.9,1.74,0.15,5.28,3.0
1007,1626246_2016-17,8.4,35,2016-17,0.2,0.3,0.7,1.4,0.469,1.0,1.86,4.34,0.429,-0.05,1.1,2.0,5.9,0.34,0.0,2.86,0.26
1008,201628_2016-17,4.9,25,2016-17,0.0,0.0,0.2,0.2,1.0,1.0,0.92,2.54,0.364,-0.074,2.0,1.5,5.2,0.08,0.04,0.16,0.52
1009,1626171_2016-17,15.6,64,2016-17,0.3,0.2,1.3,2.0,0.667,1.0,3.06,6.81,0.45,-0.007,4.4,4.3,14.8,0.61,0.0,3.16,2.22
1010,202711_2016-17,25.8,80,2016-17,0.4,0.1,1.4,2.0,0.671,1.0,4.0,8.54,0.469,0.018,8.0,7.8,24.8,0.84,0.01,3.51,2.91
1011,2564_2016-17,17.6,73,2016-17,0.2,0.1,1.3,2.0,0.649,1.0,3.06,6.32,0.484,0.022,3.7,3.8,15.4,0.53,0.0,2.93,1.26
1012,203078_2016-17,34.9,77,2016-17,1.1,0.3,1.5,2.1,0.731,1.0,5.08,11.26,0.451,0.006,10.1,8.7,32.2,2.49,0.08,3.55,4.4
1013,201148_2016-17,16.0,28,2016-17,0.4,0.7,1.2,2.2,0.557,1.0,2.81,6.69,0.42,-0.044,4.4,5.5,14.2,0.86,0.0,4.5,1.29
1014,101138_2016-17,11.1,52,2016-17,0.3,0.2,0.9,1.3,0.708,1.0,2.13,4.38,0.485,0.03,3.6,3.7,12.0,0.58,0.0,2.12,0.87
1015,1627742_2016-17,28.9,79,2016-17,0.6,0.5,1.5,2.1,0.689,1.0,4.18,8.88,0.47,0.02,8.5,9.8,29.5,1.19,0.03,4.0,3.04
1016,201943_2016-17,22.2,81,2016-17,0.9,0.0,0.9,1.1,0.82,1.0,2.73,5.86,0.465,0.023,6.6,6.0,21.9,1.89,0.01,1.15,1.52
1017,202688_2016-17,21.2,53,2016-17,0.5,0.1,1.0,1.3,0.746,1.0,3.19,7.06,0.452,0.01,5.9,7.3,20.1,0.76,0.06,1.89,2.26
1018,201575_2016-17,21.9,47,2016-17,0.5,0.5,1.1,1.6,0.662,1.0,2.84,6.98,0.407,-0.04,6.7,6.5,22.0,0.89,0.06,2.64,2.11
1019,203148_2016-17,10.2,41,2016-17,0.2,0.0,0.4,0.6,0.783,1.0,1.49,3.26,0.457,0.028,2.1,2.7,8.6,0.63,0.07,0.88,1.02
1020,1627362_2016-17,10.2,20,2016-17,0.6,0.1,0.5,0.6,0.833,1.0,2.06,3.65,0.565,0.138,2.2,3.5,9.6,2.0,0.0,0.7,0.9
1021,1627744_2016-17,3.1,3,2016-17,0.7,0.3,1.0,1.7,0.6,1.0,1.33,2.67,0.5,-0.007,0.7,0.7,4.1,0.67,0.0,1.33,0.33
1022,201572_2016-17,29.6,75,2016-17,0.5,1.7,2.3,3.9,0.593,1.0,6.19,13.48,0.459,-0.019,8.7,8.9,28.2,1.09,0.0,12.48,2.15
1023,203998_2016-17,4.8,8,2016-17,0.3,0.1,0.0,0.1,0.0,1.0,0.4,2.8,0.143,-0.306,0.7,1.2,2.5,0.33,0.0,0.89,0.67
1024,1627854_2016-17,8.0,35,2016-17,0.0,0.0,0.3,0.5,0.667,1.0,1.64,3.32,0.493,0.048,2.1,1.8,6.9,0.22,0.0,0.69,0.5
1025,1627741_2016-17,23.0,82,2016-17,0.5,0.1,1.5,2.0,0.75,1.0,3.86,7.88,0.49,0.045,6.4,6.9,22.3,1.1,0.0,3.1,2.35
1026,201228_2016-17,16.3,62,2016-17,0.7,0.0,0.7,0.8,0.854,1.0,2.23,4.82,0.463,0.026,4.6,4.5,14.8,1.53,0.06,1.19,1.53
1027,203912_2016-17,4.9,22,2016-17,0.1,0.0,0.5,0.7,0.688,1.0,1.11,2.11,0.525,0.094,1.5,0.8,5.5,0.23,0.05,0.45,0.59
1028,203468_2016-17,34.9,80,2016-17,0.9,0.5,1.3,2.1,0.598,1.0,5.46,11.82,0.461,0.023,9.2,8.8,31.1,1.53,0.04,5.25,3.45
1029,101139_2016-17,23.4,75,2016-17,0.6,0.3,0.7,1.0,0.705,1.0,2.6,6.09,0.427,-0.014,5.9,5.2,18.3,1.16,0.12,2.51,2.61
1030,1626166_2016-17,14.9,31,2016-17,0.5,0.1,0.7,0.9,0.759,1.0,2.14,4.72,0.453,0.002,3.5,3.8,14.8,0.9,0.13,1.87,1.42
1031,1627747_2016-17,21.8,56,2016-17,0.9,0.1,0.9,1.4,0.675,1.0,3.11,6.71,0.463,0.015,6.5,5.8,20.9,1.82,0.04,2.56,1.84
1032,2546_2016-17,34.3,74,2016-17,0.8,0.5,1.7,2.6,0.642,1.0,4.38,10.01,0.437,-0.018,11.0,10.8,34.3,1.77,0.0,2.86,3.69
1033,202718_2016-17,19.8,34,2016-17,0.6,0.1,0.8,1.1,0.73,1.0,2.41,5.12,0.471,0.018,4.6,6.7,17.8,1.06,0.09,1.74,1.53
1034,101112_2016-17,18.9,74,2016-17,0.4,0.5,2.1,3.5,0.608,1.0,4.85,10.0,0.485,0.017,4.8,4.9,16.6,0.84,0.04,6.84,1.51
1035,1626184_2016-17,11.5,26,2016-17,0.3,0.1,0.6,0.9,0.652,1.0,4.92,10.25,0.48,0.034,3.4,2.8,11.1,1.04,0.12,1.27,1.5
1036,1627767_2016-17,11.7,17,2016-17,0.2,0.4,1.6,1.9,0.818,1.0,3.27,6.47,0.505,0.051,4.0,3.1,11.4,0.53,0.0,2.47,1.53
1037,1627778_2016-17,10.3,5,2016-17,0.6,0.2,1.6,1.8,0.889,1.0,3.0,5.2,0.577,0.093,4.5,5.5,11.3,1.2,0.0,3.8,0.4
1038,2365_2016-17,9.5,12,2016-17,0.4,0.6,1.4,2.5,0.567,1.0,2.25,4.75,0.474,-0.003,4.8,1.5,6.9,0.83,0.0,3.67,0.42
1039,1626191_2016-17,5.0,16,2016-17,0.1,0.1,0.5,0.8,0.667,1.0,1.08,2.83,0.382,-0.026,1.8,0.8,4.3,0.19,0.0,1.25,0.81
1040,101108_2016-17,31.5,61,2016-17,2.0,0.1,1.6,2.1,0.754,1.0,4.8,10.16,0.473,0.022,7.3,8.6,26.2,3.51,0.03,2.54,2.66
1041,1626174_2016-17,8.2,13,2016-17,0.2,0.5,0.8,0.8,0.909,1.0,1.08,2.83,0.382,-0.071,2.0,2.4,6.7,0.54,0.0,2.15,0.85
1042,203991_2016-17,23.9,65,2016-17,0.5,1.2,3.5,5.8,0.604,1.0,6.11,12.48,0.49,0.012,6.6,7.1,25.0,0.91,0.09,8.35,1.85
1043,203469_2016-17,27.8,62,2016-17,1.0,0.9,2.4,3.9,0.62,1.0,4.94,10.11,0.488,0.006,6.2,5.9,22.8,2.03,0.03,7.87,1.24
1044,202332_2016-17,8.6,62,2016-17,0.4,0.4,1.3,1.8,0.69,1.0,2.31,4.59,0.504,0.03,2.4,2.3,8.4,1.02,0.0,2.95,0.63
1045,201147_2016-17,15.6,82,2016-17,0.7,0.2,0.9,1.1,0.745,1.0,2.09,4.61,0.452,0.007,4.7,4.4,14.9,1.63,0.02,2.09,1.66
1046,202709_2016-17,25.0,79,2016-17,0.8,0.2,1.2,1.8,0.674,1.0,4.04,8.84,0.457,0.017,7.1,6.3,22.2,1.44,0.05,3.16,3.19
1047,201584_2016-17,31.9,77,2016-17,1.1,0.3,1.5,2.0,0.75,1.0,4.38,9.47,0.462,0.012,10.1,10.0,32.4,2.04,0.01,3.06,2.83
1048,1626245_2016-17,15.8,66,2016-17,0.4,0.3,2.0,3.1,0.636,1.0,3.68,7.58,0.486,0.022,3.5,4.2,14.7,0.58,0.0,4.56,0.98
1049,1626156_2016-17,28.7,63,2016-17,1.4,0.3,1.3,1.8,0.73,1.0,4.26,8.73,0.488,0.035,8.2,10.4,29.8,2.6,0.02,3.05,2.4
1050,201571_2016-17,19.7,78,2016-17,0.4,0.0,0.7,0.9,0.784,1.0,2.71,5.81,0.466,0.03,5.7,5.5,18.5,0.73,0.12,1.32,1.78
1051,2563_2016-17,12.0,1,2016-17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.333,-0.068,2.0,0.0,10.1,1.0,0.0,1.0,0.0
1052,1627745_2016-17,8.5,10,2016-17,0.1,0.4,0.5,1.2,0.417,1.0,1.56,4.0,0.389,-0.085,1.8,5.0,8.9,0.5,0.0,2.4,0.7
1053,203081_2016-17,35.9,75,2016-17,0.9,0.3,1.4,2.2,0.651,1.0,5.19,11.44,0.453,0.012,9.7,10.0,33.0,2.07,0.15,3.49,2.64
1054,204014_2016-17,7.0,45,2016-17,0.3,0.0,0.4,0.6,0.8,1.0,1.62,2.97,0.545,0.097,1.8,1.3,6.6,0.36,0.0,0.89,0.73
1055,1627849_2016-17,3.9,19,2016-17,0.1,0.0,0.5,0.6,0.75,1.0,1.7,3.2,0.531,0.05,1.5,1.0,3.9,0.32,0.0,1.26,0.32
1056,201568_2016-17,33.9,62,2016-17,0.6,0.2,1.7,2.4,0.735,1.0,4.82,11.15,0.433,-0.015,8.7,10.1,34.1,1.14,0.13,4.57,3.43
1057,201980_2016-17,26.5,67,2016-17,1.0,0.9,1.7,2.8,0.61,1.0,4.31,10.15,0.425,-0.03,7.2,6.9,22.2,2.63,0.03,4.54,2.96
1058,201967_2016-17,25.0,66,2016-17,0.6,0.4,1.8,2.7,0.661,1.0,4.5,9.61,0.468,0.013,5.6,7.3,23.4,1.23,0.0,4.94,2.97
1059,203957_2016-17,18.6,66,2016-17,0.3,0.2,0.7,1.1,0.639,1.0,2.88,6.91,0.416,-0.029,4.0,4.5,15.9,0.79,0.03,2.64,1.83
1060,203967_2016-17,26.3,81,2016-17,0.7,0.4,2.1,3.4,0.609,1.0,4.84,10.36,0.467,0.01,7.6,8.3,24.2,1.14,0.01,6.02,2.31
1061,201589_2016-17,15.6,41,2016-17,0.5,0.5,1.1,2.0,0.575,1.0,3.05,6.88,0.444,-0.009,4.1,4.0,14.9,1.32,0.02,3.93,1.34
1062,201954_2016-17,30.3,68,2016-17,1.0,0.1,0.7,1.0,0.721,1.0,3.54,8.19,0.433,-0.01,7.4,9.1,26.3,2.03,0.03,1.97,2.41
1063,1626199_2016-17,9.8,39,2016-17,0.3,0.1,0.4,0.6,0.583,1.0,1.79,4.11,0.435,0.01,1.6,2.3,7.5,0.51,0.05,1.15,0.79
1064,101135_2016-17,18.8,78,2016-17,0.4,0.5,1.4,2.5,0.557,1.0,3.67,8.33,0.44,-0.02,4.6,5.0,16.1,0.73,0.04,4.76,1.85
1065,1628021_2016-17,19.9,20,2016-17,0.7,0.4,1.4,1.8,0.778,1.0,3.68,8.47,0.435,-0.014,3.9,7.1,17.4,1.35,0.0,3.8,2.6
1066,2561_2016-17,12.6,68,2016-17,0.6,0.7,1.3,2.2,0.559,1.0,2.9,6.74,0.43,-0.036,3.3,3.2,11.5,1.29,0.01,4.84,1.04
1067,202722_2016-17,12.2,66,2016-17,0.3,0.4,1.1,1.8,0.595,1.0,2.7,5.86,0.461,0.012,3.1,2.6,10.6,0.55,0.04,3.25,1.09
1068,201599_2016-17,31.7,81,2016-17,0.6,1.7,2.7,4.7,0.587,1.0,6.36,13.99,0.455,-0.024,8.3,9.9,27.1,1.19,0.0,8.53,1.96
1069,202732_2016-17,12.5,62,2016-17,0.8,0.2,0.7,1.0,0.721,1.0,2.37,5.0,0.473,0.036,3.2,4.0,11.6,1.58,0.06,1.52,1.21
1070,1627761_2016-17,9.8,38,2016-17,0.2,0.1,0.4,0.6,0.667,1.0,1.6,4.0,0.4,-0.042,2.6,3.0,8.3,0.66,0.0,1.16,0.87
1071,201942_2016-17,35.5,73,2016-17,1.1,0.2,1.3,1.8,0.689,1.0,3.52,7.93,0.444,-0.004,10.2,9.1,32.1,1.86,0.04,1.89,2.36
1072,202326_2016-17,34.2,72,2016-17,1.4,1.3,2.9,5.1,0.56,1.0,6.44,14.03,0.459,-0.02,8.1,10.9,28.3,3.36,0.35,9.01,2.99
1073,201960_2016-17,26.2,71,2016-17,1.1,0.4,1.5,2.5,0.607,1.0,4.41,10.49,0.42,-0.037,7.2,6.3,23.6,2.43,0.04,3.76,3.14
1074,1627749_2016-17,8.5,38,2016-17,0.2,0.2,0.6,0.8,0.719,1.0,1.6,3.57,0.449,0.007,2.2,1.6,7.3,0.82,0.0,1.03,0.87
1075,1626153_2016-17,16.5,27,2016-17,1.0,0.4,0.9,1.4,0.605,1.0,2.15,5.35,0.403,-0.031,3.6,3.1,11.7,2.44,0.11,1.96,1.7
1076,1627743_2016-17,3.4,5,2016-17,0.0,0.0,0.2,0.4,0.5,1.0,1.0,1.67,0.6,0.159,1.2,0.0,2.0,0.2,0.0,0.4,0.4
1077,203471_2016-17,31.5,79,2016-17,0.9,0.2,0.9,1.5,0.632,1.0,4.2,9.76,0.431,-0.014,9.5,9.2,26.6,1.65,0.16,2.94,2.53
1078,1627756_2016-17,17.1,57,2016-17,0.5,0.1,0.7,1.2,0.6,1.0,2.31,5.53,0.418,-0.019,4.3,5.1,16.6,0.96,0.02,1.75,1.53
1079,101114_2016-17,25.8,63,2016-17,0.5,0.1,1.0,1.4,0.727,1.0,3.65,8.19,0.445,0.004,5.7,6.5,21.9,1.25,0.09,3.05,2.41
1080,202324_2016-17,23.7,50,2016-17,0.9,0.8,2.0,3.5,0.58,1.0,4.6,9.88,0.466,-0.005,4.9,5.6,19.4,1.88,0.0,7.42,1.74
1081,1627884_2016-17,17.0,32,2016-17,0.4,0.4,1.2,1.6,0.74,1.0,2.76,6.45,0.428,-0.019,5.2,4.7,16.5,0.84,0.03,2.47,1.59
1082,201565_2016-17,32.5,64,2016-17,0.7,0.3,1.4,2.1,0.697,1.0,4.48,10.53,0.426,-0.021,10.8,10.3,32.6,1.38,0.06,3.09,2.56
1083,202682_2016-17,16.1,50,2016-17,0.3,0.1,0.9,1.3,0.712,1.0,2.76,5.74,0.481,0.028,4.5,3.5,15.9,0.54,0.04,2.64,1.72
1084,1626164_2016-17,35.0,76,2016-17,0.9,0.3,1.5,2.4,0.624,1.0,4.87,10.82,0.45,0.005,10.1,12.2,33.3,1.55,0.01,3.19,3.17
1085,2734_2016-17,16.7,64,2016-17,0.7,0.1,0.5,0.8,0.729,1.0,2.13,4.83,0.441,-0.006,4.5,5.0,13.7,1.26,0.18,1.11,1.31
1086,203473_2016-17,17.5,75,2016-17,0.5,0.8,1.2,2.5,0.489,1.0,3.27,8.09,0.404,-0.063,4.2,4.3,13.4,0.99,0.01,6.58,1.49
1087,1627738_2016-17,6.6,36,2016-17,0.1,0.5,0.5,1.1,0.415,1.0,1.33,3.52,0.379,-0.089,1.7,2.1,4.3,0.33,0.0,2.22,0.47
1088,1627754_2016-17,3.5,7,2016-17,0.0,0.1,0.4,0.7,0.6,1.0,1.6,2.8,0.571,0.125,1.0,1.4,3.5,0.14,0.0,1.29,0.57
1089,203079_2016-17,30.1,46,2016-17,0.9,0.4,1.4,2.3,0.598,1.0,4.33,10.5,0.412,-0.036,7.8,7.2,27.7,1.98,0.0,4.33,2.87
1090,1717_2016-17,26.3,53,2016-17,0.6,0.7,2.4,3.9,0.611,1.0,5.23,10.7,0.489,0.012,6.2,8.6,22.6,1.3,0.0,5.96,1.8
1091,1627734_2016-17,20.1,81,2016-17,0.5,0.4,1.5,2.7,0.557,1.0,3.79,8.23,0.46,-0.006,5.1,4.0,19.4,0.93,0.0,5.27,1.89
1092,202700_2016-17,14.1,34,2016-17,0.5,0.3,1.4,2.1,0.686,1.0,3.18,6.76,0.471,0.004,4.4,4.0,13.8,1.0,0.24,4.47,1.85
1093,1627827_2016-17,20.4,80,2016-17,0.7,0.3,1.2,1.7,0.689,1.0,3.44,7.51,0.457,0.007,5.2,5.5,16.5,1.11,0.0,3.59,2.32
1094,203926_2016-17,22.8,66,2016-17,0.2,0.1,1.2,2.0,0.621,1.0,3.62,7.45,0.486,0.04,5.9,6.1,22.8,0.45,0.0,2.89,2.24
1095,1627733_2016-17,13.3,41,2016-17,0.2,0.5,1.0,1.7,0.603,1.0,3.0,6.49,0.462,0.005,4.2,4.0,11.3,0.49,0.0,3.95,2.05
1096,203110_2016-17,32.5,76,2016-17,2.0,1.4,2.7,5.3,0.502,1.0,6.39,15.89,0.402,-0.058,9.5,8.9,29.5,3.88,0.17,9.55,4.13
1097,2730_2016-17,29.7,74,2016-17,0.9,1.2,1.7,3.2,0.547,1.0,4.31,9.89,0.436,-0.046,8.4,8.2,23.4,1.76,0.0,6.93,1.51
1098,203939_2016-17,17.3,76,2016-17,0.8,0.5,1.8,2.6,0.689,1.0,3.51,7.11,0.494,0.031,4.9,4.8,15.3,1.49,0.03,5.22,1.79
1099,2548_2016-17,29.9,60,2016-17,1.4,0.7,1.2,1.6,0.745,1.0,3.42,7.55,0.453,0.001,7.3,8.1,28.0,2.42,0.02,2.78,2.1
1100,202734_2016-17,24.9,73,2016-17,0.7,0.4,1.5,2.1,0.706,1.0,4.07,8.47,0.481,0.033,6.8,7.5,22.6,1.51,0.01,3.52,2.3
1101,202334_2016-17,17.2,46,2016-17,0.3,0.5,1.4,2.5,0.575,1.0,3.41,6.73,0.507,0.038,4.3,4.8,14.3,0.61,0.0,4.65,0.89
1102,204002_2016-17,13.8,2,2016-17,0.0,3.0,2.0,5.5,0.364,1.0,4.0,9.5,0.421,-0.034,3.0,0.0,11.1,0.0,0.0,7.5,0.0
1103,203901_2016-17,29.4,82,2016-17,1.1,0.5,1.5,2.2,0.672,1.0,4.87,10.87,0.448,0.002,8.2,7.9,29.5,2.63,0.0,3.8,2.93
1104,202407_2016-17,11.6,2,2016-17,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.5,0.444,0.003,6.1,5.1,6.1,1.5,0.0,1.5,0.0
1105,1626144_2016-17,25.6,54,2016-17,0.7,0.2,1.3,1.7,0.758,1.0,4.21,8.21,0.513,0.07,7.0,8.9,28.3,1.16,0.02,2.78,2.25
1106,202683_2016-17,21.3,72,2016-17,0.4,0.5,2.2,3.9,0.57,1.0,4.52,9.68,0.467,-0.005,5.7,5.3,22.0,0.99,0.0,5.82,1.53
1107,202339_2016-17,33.0,64,2016-17,1.4,0.5,1.9,2.8,0.678,1.0,5.66,11.31,0.5,0.052,8.8,11.9,30.9,2.76,0.17,4.36,2.7
1108,201569_2016-17,31.0,75,2016-17,0.6,0.5,1.2,1.8,0.667,1.0,3.68,8.93,0.412,-0.035,9.6,9.3,31.3,1.24,0.04,2.79,2.75
1109,101141_2016-17,26.1,82,2016-17,0.7,0.3,1.9,3.0,0.641,1.0,4.11,9.29,0.442,-0.017,7.6,7.9,23.4,1.93,0.44,3.85,2.12
1110,203095_2016-17,32.8,68,2016-17,1.0,0.1,1.3,2.1,0.615,1.0,4.06,9.26,0.438,-0.009,8.9,8.8,32.0,2.01,0.06,2.66,2.5
1111,202323_2016-17,25.5,65,2016-17,0.8,0.4,1.0,1.6,0.61,1.0,4.18,9.52,0.439,-0.013,7.2,6.7,22.1,1.62,0.02,3.91,3.08
1112,1626163_2016-17,26.1,75,2016-17,0.6,0.5,2.2,3.4,0.66,1.0,5.19,11.15,0.465,0.004,5.9,7.4,22.5,1.13,0.07,6.25,2.64
1113,1627832_2016-17,8.1,36,2016-17,0.4,0.1,0.3,0.4,0.75,1.0,1.65,3.75,0.44,0.009,1.7,1.9,6.4,1.0,0.0,0.68,0.62
1114,202066_2016-17,26.6,65,2016-17,1.3,0.4,1.3,1.9,0.711,1.0,4.34,9.88,0.44,-0.003,7.3,7.7,21.7,2.62,0.05,3.28,3.97
1115,203914_2016-17,31.2,56,2016-17,1.3,0.1,0.9,1.3,0.712,1.0,4.11,7.98,0.515,0.069,8.0,9.8,32.5,2.81,0.0,2.25,2.46
1116,202390_2016-17,9.2,2,2016-17,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.5,0.667,0.208,1.5,1.0,6.1,0.0,0.0,0.0,0.5
1117,1627780_2016-17,16.5,6,2016-17,0.5,0.7,0.7,1.5,0.444,1.0,3.4,6.6,0.515,0.065,4.7,4.4,14.2,1.33,0.0,2.17,1.33
1118,201588_2016-17,31.5,49,2016-17,1.0,0.2,1.1,1.6,0.727,1.0,5.43,11.53,0.471,0.019,6.4,7.0,25.0,2.08,0.12,4.06,3.12
1119,1627777_2016-17,4.1,22,2016-17,0.1,0.0,0.1,0.2,0.6,1.0,1.0,2.33,0.429,-0.006,1.6,0.6,3.1,0.26,0.04,0.57,0.43
1120,1627834_2016-17,16.1,22,2016-17,0.1,0.8,2.0,3.0,0.642,1.0,3.57,7.29,0.49,0.002,4.1,5.4,15.6,0.18,0.0,6.09,0.95
1121,101123_2016-17,11.4,47,2016-17,0.2,0.1,0.7,0.9,0.756,1.0,1.95,4.21,0.464,0.022,3.2,2.5,10.0,0.51,0.0,1.68,1.51
