,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Season
1449,Lineups,-101108-1628470-1628975-1629028-1629661-,C. Paul - T. Craig - J. Carter - D. Ayton - C. Johnson,1610612756,PHX,5,2,3,0.4,3.1,2.4,5.9,0.414,0.8,3.6,0.222,0.4,0.4,1.0,1.2,2.2,3.4,1.4,1.2,0.0,0.6,0.0,1.2,0.6,6.1,-1.0,957,1417,13480,7676,4029,4661,4050,7980,5456,1979,7069,7236,7786,1,1783,3887,3196,4914,12064,6157,2640,1,10521,8497,4906,8718,2020-21
1450,Lineups,-201565-201933-203486-203924-1628367-,D. Rose - B. Griffin - M. Plumlee - J. Grant - J. Jackson,1610612765,DET,6,2,4,0.333,3.1,2.2,5.2,0.419,0.7,2.4,0.286,0.3,0.8,0.4,0.2,1.4,1.5,1.0,1.7,0.7,0.2,0.3,1.5,1.0,5.4,-2.4,714,1417,14164,7833,4054,4892,4401,7863,5671,3909,6320,7295,7041,7431,6756,6979,7912,5332,12709,3729,4574,10551,10917,4371,5894,11699,2020-21
1451,Lineups,-201565-203924-1628367-1629635-1630191-,D. Rose - J. Grant - J. Jackson - S. Doumbouya - I. Stewart,1610612765,DET,4,2,2,0.5,3.1,2.3,6.3,0.36,0.3,2.5,0.1,0.8,1.0,0.75,0.8,1.5,2.3,1.0,1.3,0.5,0.5,1.0,1.3,1.5,5.6,-1.3,1342,1417,11786,6052,3933,4809,3241,9133,7503,3569,7736,6299,5625,4604,4482,6395,5402,5332,12102,4115,2719,12416,10575,3424,5736,9840,2020-21
1452,Lineups,-201565-201959-202692-203944-1630193-,D. Rose - T. Gibson - A. Burks - J. Randle - I. Quickley,1610612752,NYK,18,12,6,0.667,3.1,1.9,5.6,0.343,0.8,2.4,0.357,1.4,1.8,0.781,0.6,2.8,3.4,0.9,0.7,0.5,0.2,0.5,1.0,1.4,6.1,0.7,58,46,14594,5252,3946,7053,4143,9256,5434,3909,5070,3878,4689,4493,5005,3284,3214,8760,7965,5064,4574,11158,6424,3957,4906,5406,2020-21
1453,Lineups,-203967-1626164-1626166-1628975-1629661-,D. Saric - D. Booker - C. Payne - J. Carter - C. Johnson,1610612756,PHX,5,3,2,0.6,3.1,2.4,4.5,0.545,1.2,2.4,0.5,1.6,2.2,0.727,0.2,2.2,2.4,1.6,1.2,0.6,0.2,0.0,0.6,1.6,7.7,2.0,957,833,11786,5817,4027,4661,5733,3877,2364,3879,2381,3461,2317,5200,6678,3887,5219,4358,12064,3996,4436,1,5803,3364,3859,2742,2020-21
1454,Lineups,-201569-201935-202326-1628425-1630256-,E. Gordon - J. Harden - D. Cousins - S. Brown - J. Tate,1610612745,HOU,5,2,3,0.4,3.1,2.2,6.1,0.367,1.6,3.9,0.421,1.6,2.4,0.667,1.2,3.2,4.5,2.0,1.4,0.6,0.2,1.0,1.2,1.6,7.7,1.8,957,1417,13480,7676,3911,4860,3291,9037,1819,1909,4326,3461,2186,5425,1783,2128,2009,2406,12339,3996,4436,12416,10521,3364,3859,3799,2020-21
1455,Lineups,-202330-202687-1626179-1628997-1630163-,G. Hayward - B. Biyombo - T. Rozier - C. Martin - L. Ball,1610612766,CHA,4,1,3,0.25,3.1,2.3,4.8,0.474,0.8,1.5,0.5,1.0,1.5,0.667,0.8,2.5,3.3,1.5,1.3,0.0,0.5,0.3,1.5,1.0,6.3,-1.3,1342,2859,13480,8342,3990,4809,5393,6620,5520,6552,2381,4231,4901,5425,4482,3403,3283,4406,12102,6157,2719,10263,10917,4371,4869,9840,2020-21
1456,Lineups,-202330-202687-1626179-1629023-1630163-,G. Hayward - B. Biyombo - T. Rozier - P. Washington - L. Ball,1610612766,CHA,15,7,8,0.467,3.1,2.6,5.9,0.437,1.1,2.5,0.459,0.5,0.7,0.8,0.9,2.2,3.1,1.8,1.3,0.6,0.6,0.4,1.6,0.9,6.8,-0.5,101,190,14733,7593,4057,4330,4050,7433,2431,3864,3968,6737,7184,4235,4361,3939,3349,4203,12171,3996,2640,11035,11352,7984,4638,8245,2020-21
1457,Lineups,-202330-203469-1626179-1628970-1628984-,G. Hayward - C. Zeller - T. Rozier - M. Bridges - D. Graham,1610612766,CHA,7,5,2,0.714,3.1,2.3,5.2,0.444,1.3,3.5,0.375,3.2,3.5,0.917,0.9,2.2,3.0,1.3,1.0,0.6,0.3,0.1,1.6,2.3,9.1,1.4,542,368,11786,5185,3909,4799,4405,7161,2288,2126,4869,793,1301,3495,4386,3931,3351,5120,8625,4071,4125,9993,11339,1607,2638,4105,2020-21
1458,Lineups,-202397-202722-203078-1629021-1629726-,I. Smith - D. Bertans - B. Beal - M. Wagner - G. Mathews,1610612764,WAS,4,2,2,0.5,3.1,3.5,6.1,0.583,1.0,1.5,0.667,1.5,1.8,0.857,0.5,2.0,2.5,1.8,1.0,1.0,0.3,0.5,1.5,2.0,9.6,2.8,1342,1417,11786,6052,4094,2505,3291,3301,2463,6552,1528,3505,4694,3770,5027,3956,4891,4146,8625,1192,4171,11158,10917,1669,2528,2438,2020-21
1459,Lineups,-201949-203501-203504-203939-1628973-,J. Johnson - T. Hardaway Jr. - T. Burke - D. Powell - J. Brunson,1610612742,DAL,4,2,2,0.5,3.1,1.3,5.1,0.25,0.3,1.0,0.25,1.3,1.3,1.0,0.0,1.8,1.8,0.5,0.8,0.5,0.3,0.5,2.3,0.8,4.1,-3.5,1342,1417,11786,6052,3894,8094,4418,10719,7503,7407,6546,4045,5448,1,6830,6074,7638,9242,8336,4115,4171,11158,13209,8118,7395,12909,2020-21
1460,Lineups,-202685-203937-1628415-1629001-1629630-,J. Valanciunas - K. Anderson - D. Brooks - D. Melton - J. Morant,1610612763,MEM,16,8,8,0.5,3.1,3.1,6.3,0.495,0.8,1.7,0.444,1.5,2.0,0.742,0.8,2.3,3.2,1.8,0.9,0.6,0.3,0.3,1.1,1.9,8.4,1.3,81,139,14733,6052,3894,2828,3267,6424,5520,6333,4028,3838,4620,5159,4421,3825,3338,4146,8594,3981,4101,10545,10454,3138,3245,4209,2020-21
1461,Lineups,-203937-1628415-1628960-1629630-1629634-,K. Anderson - D. Brooks - G. Allen - J. Morant - B. Clarke,1610612763,MEM,9,4,5,0.444,3.1,2.4,5.2,0.457,0.8,1.8,0.438,1.4,1.6,0.857,0.1,2.3,2.4,1.7,0.8,0.3,0.5,0.3,1.1,1.0,6.9,-1.8,350,534,14448,7605,4051,4682,4410,6956,5507,6270,4114,3892,4895,3770,6823,3883,5255,4216,8464,5236,3516,10551,10469,4371,4615,10316,2020-21
1462,Lineups,-203482-1629017-1629717-1630231-1630237-,K. Olynyk - K. Thomas - A. Brooks - K. Martin Jr. - A. Lamb,1610612745,HOU,4,1,3,0.25,3.1,2.8,6.3,0.44,1.8,3.3,0.538,0.8,0.8,1.0,0.5,2.0,2.5,1.8,0.8,0.0,0.5,0.8,2.0,1.3,8.1,-2.0,1342,2859,13480,8342,4084,4154,3241,7352,1715,2180,2330,6299,7108,1,5027,3956,4891,4146,8336,6157,2719,12279,11619,4164,3287,10339,2020-21
1463,Lineups,-2544-203076-203471-1626149-1627936-,L. James - A. Davis - D. Schroder - M. Harrell - A. Caruso,1610612747,LAL,4,3,1,0.75,3.1,2.8,6.3,0.44,1.0,2.3,0.444,0.3,0.3,1.0,1.3,1.8,3.0,1.5,0.8,1.0,0.3,0.5,1.5,1.3,6.8,1.5,1342,833,4785,4973,3912,4154,3241,7352,2463,4042,4028,7486,7946,1,1738,6074,3351,4406,8336,1192,4171,11158,10917,4164,4619,3920,2020-21
1464,Lineups,-201587-202331-202335-202704-1629611-,N. Batum - P. George - P. Patterson - R. Jackson - T. Mann,1610612746,LAC,4,3,1,0.75,3.1,2.8,6.8,0.407,1.0,2.5,0.4,1.3,1.5,0.833,0.8,3.3,4.1,2.3,0.3,0.5,0.3,0.5,1.0,1.3,7.9,2.3,1342,833,4785,4973,3947,4154,3023,8057,2463,3569,4420,4045,4901,3930,4482,2100,2097,2326,6276,4115,4171,11158,6427,4164,3816,2698,2020-21
1465,Lineups,-202696-203516-203920-1628407-1630175-,N. Vucevic - J. Ennis III - K. Birch - D. Bacon - C. Anthony,1610612753,ORL,5,0,5,0.0,3.1,2.8,5.9,0.483,0.4,1.4,0.286,0.2,0.4,0.5,0.4,2.0,2.4,1.8,0.6,0.2,0.4,1.0,0.8,0.6,6.3,-3.4,957,8619,14448,8619,3944,4128,4050,6504,7031,7049,6320,7569,7786,6168,5980,3956,5219,4110,7866,5939,3553,12416,6279,8497,4888,12904,2020-21
1466,Lineups,-201937-1626157-1627823-1629006-1630162-,R. Rubio - K. Towns - J. Hernangomez - J. Okogie - A. Edwards,1610612750,MIN,10,7,3,0.7,3.1,2.3,4.3,0.548,0.7,1.7,0.412,2.7,3.6,0.75,0.5,2.1,2.6,1.7,1.0,0.4,0.2,0.3,1.2,2.1,8.1,0.1,268,190,13480,5223,4082,4797,5877,3867,5655,6330,4375,1336,1234,4604,5027,3948,4844,4213,8625,5108,4436,10524,10521,1663,3287,5959,2020-21
1467,Lineups,-201939-203110-203952-1628539-1629308-,S. Curry - D. Green - A. Wiggins - M. Mulder - J. Toscano-Anderson,1610612744,GSW,10,7,3,0.7,3.1,2.6,6.2,0.426,1.5,3.7,0.405,1.6,1.6,1.0,0.4,2.6,3.0,1.6,0.6,0.4,0.4,0.3,1.2,1.1,8.4,1.6,268,190,13480,5223,4025,4296,3285,7793,1845,1938,4413,3461,4858,1,5980,3379,3351,4358,7866,5108,3553,10524,10521,4351,3247,3905,2020-21
1468,Lineups,-201939-203110-203145-1626162-1629308-,S. Curry - D. Green - K. Bazemore - K. Oubre Jr. - J. Toscano-Anderson,1610612744,GSW,8,4,4,0.5,3.1,2.8,5.8,0.478,1.3,2.7,0.476,1.0,1.3,0.8,0.4,2.7,3.0,2.0,1.0,0.6,0.6,0.4,1.1,1.6,7.9,1.6,427,534,14164,6052,3934,4154,4065,6556,2299,3535,3910,4231,5448,4235,6075,3374,3351,2406,8625,3981,2624,11005,10473,3352,3816,3899,2020-21
1469,Lineups,-1628396-1629026-1629660-1630177-1630221-,T. Bradley - K. Williams - T. Jerome - T. Maledon - J. Hall,1610612760,OKC,4,0,4,0.0,3.1,3.0,5.3,0.571,1.0,2.5,0.4,0.8,0.8,1.0,1.0,2.5,3.5,1.5,1.3,0.0,0.0,0.0,1.8,0.5,7.9,-2.0,1342,8619,14164,8619,3894,2829,4365,3387,2463,3569,4420,6299,7108,1,1859,3403,2994,4406,12102,6157,4784,1,11511,8575,3816,10339,2020-21
1470,Lineups,-203504-1626161-1626196-1628467-1629029-,T. Burke - W. Cauley-Stein - J. Richardson - M. Kleber - L. Doncic,1610612742,DAL,9,7,2,0.778,3.1,2.7,5.6,0.48,0.9,2.6,0.348,1.5,1.6,0.929,0.7,2.0,2.7,1.6,0.6,0.5,0.3,0.1,1.5,1.0,7.8,0.6,350,190,11786,4951,4093,4201,4141,6540,5387,3567,5136,3833,4895,3467,4629,3956,4748,4400,7835,5064,3666,9941,10908,4371,3828,5508,2020-21
1471,Lineups,-201152-1627756-1629632-1629655-1630172-,T. Young - D. Valentine - C. White - D. Gafford - P. Williams,1610612741,CHI,4,1,3,0.25,3.1,4.1,6.6,0.615,1.5,2.5,0.6,1.0,1.3,0.8,0.3,2.8,3.0,2.3,0.5,0.0,0.3,0.3,1.3,1.8,10.6,2.8,1342,2859,13480,8342,3936,1709,3085,2810,1845,3569,2003,4231,5448,4235,6512,3286,3351,2326,6842,6157,4171,10263,10575,3187,2103,2438,2020-21
1472,Lineups,-201152-1627756-1627853-1628374-1629632-,T. Young - D. Valentine - R. Arcidiacono - L. Markkanen - C. White,1610612741,CHI,5,2,3,0.4,3.1,2.8,5.3,0.538,1.0,2.2,0.455,1.0,1.0,1.0,0.4,1.8,2.2,2.0,1.0,1.0,0.2,0.0,1.0,1.8,7.7,0.8,957,1417,13480,7676,4091,4128,4390,3993,2463,4082,3973,4231,5625,1,5980,6043,5449,2406,8625,1192,4436,1,6427,3161,3859,5348,2020-21
1473,Lineups,-201152-202066-202696-1628374-1629632-,T. Young - G. Temple - N. Vucevic - L. Markkanen - C. White,1610612741,CHI,5,2,3,0.4,3.1,3.2,5.9,0.552,1.2,1.6,0.75,0.0,0.0,0.0,1.2,2.4,3.6,2.8,1.4,0.0,0.4,0.6,1.4,0.6,7.7,0.4,957,1417,13480,7676,3983,2784,4050,3827,2364,6501,1375,7633,8014,7633,1783,3700,2973,1930,12339,6157,3553,12016,10861,8497,3859,5743,2020-21
1474,Lineups,-201152-202066-203107-203490-203897-,T. Young - G. Temple - T. Satoransky - O. Porter Jr. - Z. LaVine,1610612741,CHI,5,2,3,0.4,3.1,2.0,5.3,0.385,0.6,2.6,0.231,0.4,0.4,1.0,0.2,2.4,2.6,1.6,1.2,0.0,0.6,0.2,1.0,0.8,5.1,-1.6,957,1417,13480,7676,4016,4927,4390,8702,5982,3544,7037,7236,7786,1,6678,3700,4844,4358,12064,6157,2640,10125,6427,8066,6000,10204,2020-21
1475,Lineups,-201152-202066-203107-203897-1628374-,T. Young - G. Temple - T. Satoransky - Z. LaVine - L. Markkanen,1610612741,CHI,8,4,4,0.5,3.1,2.9,5.2,0.561,1.4,2.5,0.55,1.1,1.3,0.9,0.5,2.3,2.8,1.9,1.4,0.4,0.4,0.3,1.0,1.0,8.4,1.3,427,534,14164,6052,3945,4108,4407,3653,2160,3569,2304,4199,5448,3553,5027,3842,4709,4085,12330,5203,3634,10263,6427,4371,3255,4209,2020-21
1476,Lineups,-201152-202066-203897-1629632-1630172-,T. Young - G. Temple - Z. LaVine - C. White - P. Williams,1610612741,CHI,16,6,10,0.375,3.1,3.0,6.0,0.5,0.9,2.0,0.438,1.2,1.5,0.826,1.0,2.0,3.0,1.8,1.1,0.4,0.4,0.3,2.2,1.3,8.0,-1.3,81,254,14779,7808,3938,4101,4043,4380,5398,4139,4114,4151,5180,4154,1859,5994,4668,4146,12008,5203,3634,10545,13182,4164,3800,9840,2020-21
1477,Lineups,-203115-203999-1628408-1629008-1630267-,W. Barton - N. Jokic - P. Dozier - M. Porter Jr. - F. Campazzo,1610612743,DEN,9,7,2,0.778,3.1,2.6,5.5,0.469,0.7,1.8,0.375,0.8,1.1,0.7,0.6,2.4,2.9,1.8,0.7,0.3,0.2,0.2,1.8,0.9,6.6,0.0,350,190,11786,4951,3907,4324,4297,6725,5671,6270,4869,6290,5602,5334,5005,3734,4675,4139,7965,5236,4415,10243,11561,7993,4691,5967,2020-21
1478,Lineups,-201961-203486-203924-1626153-1628367-,W. Ellington - M. Plumlee - J. Grant - D. Wright - J. Jackson,1610612765,DET,7,1,6,0.143,3.1,2.9,4.9,0.588,1.2,2.0,0.571,0.9,1.2,0.75,0.7,2.6,3.3,1.9,1.0,0.0,0.4,0.4,1.3,0.7,7.8,1.2,542,2859,14594,8604,4062,4113,5366,3270,2420,4139,2188,6210,5579,4604,4599,3392,3277,4090,8625,6157,3525,11122,10647,8230,3826,4262,2020-21
1479,Lineups,-2738-1628389-1629130-1629134-1629216-,A. Iguodala - B. Adebayo - D. Robinson - K. Nunn - G. Vincent,1610612748,MIA,9,6,3,0.667,3.0,2.8,5.0,0.568,1.1,2.4,0.476,0.5,0.6,0.8,0.6,1.8,2.4,1.9,1.2,0.7,0.2,0.1,1.2,0.9,7.2,1.0,350,254,13480,5252,4204,4151,5361,3599,2442,3909,3910,7221,7488,4235,5005,6068,5255,4079,12093,3729,4415,9941,10569,7993,4038,4284,2020-21
1480,Lineups,-2738-201609-1628389-1629130-1629639-,A. Iguodala - G. Dragic - B. Adebayo - D. Robinson - T. Herro,1610612748,MIA,4,3,1,0.75,3.0,2.5,4.1,0.625,0.5,1.3,0.4,0.8,1.5,0.5,0.3,1.5,1.8,1.8,1.8,0.0,0.5,0.0,1.3,1.3,6.3,-1.0,1342,833,4785,4973,4180,4332,5912,2680,6076,7251,4420,6299,4901,6168,6512,6395,7638,4146,12790,6157,2719,1,10575,4164,4869,8718,2020-21
1481,Lineups,-202711-203497-203903-204060-1627777-,B. Bogdanovic - R. Gobert - J. Clarkson - J. Ingles - G. Niang,1610612762,UTA,6,4,2,0.667,3.0,2.9,6.1,0.472,1.5,2.9,0.529,1.9,2.2,0.846,0.8,2.2,3.0,2.2,1.0,0.2,0.7,0.2,0.8,1.9,9.1,1.4,714,534,11786,5252,4157,4119,3291,6667,1845,3395,2364,3283,2335,3891,4400,3915,3351,2372,8625,6047,2436,10049,6338,3151,2638,4128,2020-21
1482,Lineups,-202954-203145-1627814-1628539-1629672-,B. Wanamaker - K. Bazemore - D. Lee - M. Mulder - E. Paschall,1610612744,GSW,6,4,2,0.667,3.0,3.0,5.4,0.563,1.4,2.4,0.571,1.0,1.2,0.857,0.0,2.5,2.5,2.4,0.7,0.3,0.5,0.3,0.8,1.0,8.4,2.5,714,534,11786,5252,4212,2829,4310,3623,2168,3909,2188,4231,5558,3770,6830,3403,4891,2245,7965,5236,2719,10551,6338,4371,3207,2520,2020-21
1483,Lineups,-203991-203992-1628989-1629027-1629631-,C. Capela - B. Bogdanovic - K. Huerter - T. Young - D. Hunter,1610612737,ATL,5,2,3,0.4,3.0,2.4,5.1,0.48,1.2,2.4,0.5,1.0,1.2,0.833,0.2,2.4,2.6,1.6,1.0,0.0,0.6,0.2,0.8,1.2,7.1,-1.0,957,1417,13480,7676,4280,4661,4418,6540,2364,3879,2381,4231,5509,3930,6678,3700,4844,4358,8625,6157,2640,10125,6279,4271,4040,8718,2020-21
1484,Lineups,-201571-201950-203114-203507-1626171-,D. Augustin - J. Holiday - K. Middleton - G. Antetokounmpo - B. Portis,1610612749,MIL,17,11,6,0.647,3.0,3.2,5.8,0.541,1.5,2.7,0.543,1.2,1.5,0.8,0.6,2.0,2.6,2.1,0.7,0.8,0.2,0.3,1.0,1.1,9.0,2.3,69,60,14594,5754,4155,2818,4064,3981,2129,3450,2327,4155,5173,4235,4972,5993,4890,2404,8297,3598,4573,10521,6427,4368,3045,2718,2020-21
1485,Lineups,-1626156-1627823-1629162-1629675-1630183-,D. Russell - J. Hernangomez - J. McLaughlin - N. Reid - J. McDaniels,1610612750,MIN,6,3,3,0.5,3.0,2.0,4.7,0.429,1.0,2.4,0.429,1.2,2.0,0.583,0.8,2.4,3.2,1.5,1.2,0.3,0.3,0.3,0.8,1.4,6.2,-0.7,714,833,13480,6052,4209,4927,5418,7494,2463,3909,4156,4156,2365,6082,4400,3734,3327,4406,12045,5236,3666,10551,6338,3957,4899,8530,2020-21
1486,Lineups,-202355-202709-203084-1627741-1630169-,H. Whiteside - C. Joseph - H. Barnes - B. Hield - T. Haliburton,1610612758,SAC,9,7,2,0.778,3.0,2.5,5.3,0.468,0.9,1.9,0.471,0.9,1.1,0.8,0.6,2.0,2.6,1.5,1.1,1.0,0.2,0.1,0.8,1.2,6.8,0.5,350,190,11786,4951,4172,4651,4388,6745,5387,6195,3925,6191,5602,4235,5005,3956,4884,4896,12020,1192,4415,9941,6267,4264,4642,5735,2020-21
1487,Lineups,-203109-1626166-1628969-1629028-1629661-,J. Crowder - C. Payne - M. Bridges - D. Ayton - C. Johnson,1610612756,PHX,4,2,2,0.5,3.0,1.5,4.8,0.316,0.8,2.0,0.375,1.3,1.5,0.833,0.8,2.3,3.0,1.3,1.5,0.5,0.8,0.0,1.3,1.5,5.1,-2.8,1342,1417,11786,6052,4173,7405,5393,10279,5520,4139,4869,4045,4901,3930,4482,3842,3351,5141,12375,4115,2351,1,10575,3424,6000,11962,2020-21
1488,Lineups,-203924-1626153-1629004-1630180-1630191-,J. Grant - D. Wright - S. Mykhailiuk - S. Bey - I. Stewart,1610612765,DET,5,1,4,0.2,3.0,2.8,5.7,0.5,1.2,2.6,0.462,1.2,1.2,1.0,0.8,1.6,2.4,2.2,0.4,0.6,0.0,0.2,1.6,1.2,8.1,1.2,957,2859,14164,8517,4207,4128,4130,4380,2364,3544,3945,4111,5509,1,4423,6339,5219,2354,6754,3996,4784,10125,11352,4271,3287,4236,2020-21
1489,Lineups,-203200-203926-1627734-1627763-1628988-,J. Holiday - D. McDermott - D. Sabonis - M. Brogdon - A. Holiday,1610612754,IND,8,4,4,0.5,3.0,2.2,5.7,0.378,0.5,2.0,0.25,0.9,1.4,0.636,0.5,1.5,2.0,1.4,0.3,0.1,0.0,0.3,1.8,1.5,5.7,-1.9,427,534,14164,6052,4215,4910,4125,8803,6076,4139,6546,6204,5224,5877,5027,6395,5519,4948,6276,6122,4784,10263,11511,3424,5715,10335,2020-21
1490,Lineups,-203200-203506-203926-1626167-1627763-,J. Holiday - V. Oladipo - D. McDermott - M. Turner - M. Brogdon,1610612754,IND,5,3,2,0.6,3.0,2.8,5.7,0.5,0.8,1.8,0.444,1.6,2.0,0.8,0.4,2.8,3.2,2.2,0.6,0.6,0.8,0.0,0.8,1.4,8.1,2.0,957,833,11786,5817,4122,4128,4130,4380,5456,6238,4028,3461,2365,4235,5980,3265,3309,2354,7866,3996,2319,1,6279,3903,3287,2742,2020-21
1491,Lineups,-201949-1627742-1629637-1630184-1630230-,J. Johnson - B. Ingram - J. Hayes - K. Lewis Jr. - N. Marshall,1610612740,NOP,4,2,2,0.5,3.0,2.5,5.3,0.476,0.5,0.8,0.667,1.3,1.5,0.833,0.5,1.5,2.0,1.5,1.0,0.5,0.0,0.5,2.0,1.3,6.8,-2.0,1342,1417,11786,6052,4170,4332,4365,6585,6076,10787,1528,4045,4901,3930,5027,6395,5519,4406,8625,4115,4784,11158,11619,4164,4619,10339,2020-21
1492,Lineups,-201949-1626195-1629627-1630184-1630230-,J. Johnson - W. Hernangomez - Z. Williamson - K. Lewis Jr. - N. Marshall,1610612740,NOP,4,2,2,0.5,3.0,2.0,5.1,0.4,0.3,1.0,0.25,1.8,2.5,0.7,1.3,1.8,3.0,0.8,2.0,0.8,0.5,0.0,1.3,1.5,6.1,-0.8,1342,1417,11786,6052,4316,4927,4418,8089,7503,7407,6546,3313,2014,5334,1738,6074,3351,8853,12839,3600,2719,1,10575,3424,4906,8626,2020-21
1493,Lineups,-203937-1628960-1629630-1629634-1630217-,K. Anderson - G. Allen - J. Morant - B. Clarke - D. Bane,1610612763,MEM,5,2,3,0.4,3.0,2.4,6.1,0.4,1.0,2.4,0.417,0.4,0.8,0.5,1.2,1.6,2.8,0.4,0.8,0.2,0.4,0.8,0.4,0.4,6.3,-2.6,957,1417,13480,7676,4128,4661,3291,8089,2463,3879,4342,7236,7058,6168,1783,6339,4696,9895,8474,5939,3553,12338,4883,9433,4888,11910,2020-21
1494,Lineups,-201142-201145-201935-203925-1628971-,K. Durant - J. Green - J. Harden - J. Harris - B. Brown,1610612751,BKN,5,4,1,0.8,3.0,2.0,4.9,0.417,1.0,2.2,0.455,1.6,1.8,0.889,0.4,2.4,2.8,1.0,1.2,0.0,0.0,0.4,0.4,1.6,6.7,-0.2,957,534,4785,4878,4284,4927,5379,7883,2463,4082,3973,3461,4659,3598,5980,3700,4696,5332,12064,6157,4784,11035,4883,3364,4680,8056,2020-21
1495,Lineups,-200768-1626169-1626181-1628384-1628449-,K. Lowry - S. Johnson - N. Powell - O. Anunoby - C. Boucher,1610612761,TOR,6,1,5,0.167,3.0,2.7,5.7,0.471,1.2,2.4,0.5,1.4,1.4,1.0,0.5,2.5,3.0,1.7,1.4,0.5,0.5,0.2,1.7,1.2,7.9,0.8,714,2859,14448,8574,4211,4201,4085,6684,2399,3909,2381,3892,5247,1,5027,3403,3351,4216,12192,4115,2719,10049,11384,4310,3807,5336,2020-21
1496,Lineups,-202689-203935-1627759-1628464-1629684-,K. Walker - M. Smart - J. Brown - D. Theis - G. Williams,1610612738,BOS,4,1,3,0.25,3.0,2.5,5.3,0.476,0.8,2.8,0.273,0.5,0.5,1.0,0.3,2.8,3.0,2.5,1.0,0.8,0.3,0.5,1.3,0.8,6.3,2.5,1342,2859,13480,8342,4160,4332,4365,6585,5520,3416,6482,6739,7495,1,6512,3286,3351,2037,8625,3600,4171,11158,10575,8118,4869,2520,2020-21
1497,Lineups,-201587-201976-202331-202694-202695-,N. Batum - P. Beverley - P. George - M. Morris Sr. - K. Leonard,1610612746,LAC,8,5,3,0.625,3.0,1.9,4.8,0.395,0.9,2.7,0.333,2.4,2.5,0.95,0.8,2.2,2.9,1.3,0.9,0.3,0.3,0.3,1.5,1.8,7.1,-1.9,427,368,13480,5774,4314,7058,5393,8604,5398,3535,5164,1524,2014,3440,4482,3940,4677,5141,8594,5737,4171,10263,10917,3187,4040,10335,2020-21
1498,Lineups,-202357-202709-203084-1626158-1627741-,N. Bjelica - C. Joseph - H. Barnes - R. Holmes - B. Hield,1610612758,SAC,5,2,3,0.4,3.0,2.6,4.9,0.542,0.6,1.8,0.333,1.4,2.0,0.7,0.2,2.0,2.2,1.6,0.4,0.6,0.2,0.0,0.2,1.4,7.3,2.0,957,1417,13480,7676,4254,4296,5379,3976,5982,6238,5164,3854,2365,5334,6678,3956,5449,4358,6754,3996,4436,1,4575,3903,4023,2742,2020-21
1499,Lineups,-203999-1627750-1628420-1629008-1630267-,N. Jokic - J. Murray - M. Morris - M. Porter Jr. - F. Campazzo,1610612743,DEN,5,3,2,0.6,3.0,3.2,5.5,0.593,0.8,1.8,0.444,2.4,2.6,0.923,0.0,1.4,1.4,2.0,0.6,0.2,0.2,0.4,2.0,1.4,9.7,0.8,957,833,11786,5817,4159,2784,4301,3256,5456,6238,4028,1511,1986,3482,6830,6936,8368,2406,7866,5939,4436,11035,11619,3903,2522,5348,2020-21
1500,Lineups,-201988-1627749-1627751-1628401-1629640-,P. Mills - D. Murray - J. Poeltl - D. White - K. Johnson,1610612759,SAS,9,4,5,0.444,3.0,2.0,5.0,0.409,0.5,1.8,0.25,1.6,1.9,0.824,0.5,1.8,2.3,1.2,0.8,0.7,0.5,0.2,1.4,1.2,6.1,-0.6,350,534,14448,7605,4244,4927,5361,8038,6998,6270,6546,3496,4628,4159,5927,6068,5445,5227,8464,3729,3516,10243,10665,4264,4906,8502,2020-21
1501,Lineups,-200752-201942-201988-1629234-1630170-,R. Gay - D. DeRozan - P. Mills - D. Eubanks - D. Vassell,1610612759,SAS,13,6,7,0.462,3.0,2.3,5.4,0.435,0.9,2.3,0.367,2.2,2.3,0.933,0.4,2.3,2.7,1.2,0.5,0.5,0.7,0.1,1.1,1.3,7.7,0.7,133,254,14678,7594,4217,4796,4358,7442,5432,4024,5003,1641,2274,3458,6072,3827,4746,5224,7824,5055,2430,9907,10455,4138,3857,5405,2020-21
1502,Lineups,-203497-204060-1627777-1629671-1630235-,R. Gobert - J. Ingles - G. Niang - M. Oni - T. Forrest,1610612762,UTA,6,3,3,0.5,3.0,2.7,5.1,0.533,1.0,2.7,0.375,0.7,1.0,0.667,0.7,2.0,2.7,1.7,1.0,0.7,0.0,0.0,1.0,1.4,7.1,1.4,714,833,13480,6052,4205,4201,4418,4086,2463,3454,4869,6407,5625,5425,4629,3956,4748,4216,8625,3729,4784,1,6427,3957,4040,4128,2020-21
