,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,EFG_PCT_RANK,FTA_RATE_RANK,TM_TOV_PCT_RANK,OREB_PCT_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,Season
554,Lineups,-201949-202339-1626195-1630230-,J. Johnson - E. Bledsoe - W. Hernangomez - N. Marshall,1610612740,NOP,12,4,8,0.333,128.0,0.54,0.3,0.126,0.246,0.529,0.215,0.108,0.182,1852,3408,27800,16264,556,12061,9092,15552,13935,14975,14645,15777,13381,2020-21
555,Lineups,-203937-1628415-1629630-1629634-,K. Anderson - D. Brooks - J. Morant - B. Clarke,1610612763,MEM,22,11,11,0.5,128.0,0.524,0.3,0.127,0.175,0.571,0.243,0.15,0.25,547,773,28545,11146,555,13091,9092,15591,17569,17736,16179,10070,18205,2020-21
556,Lineups,-203524-1628381-1628989-1629027-,S. Hill - J. Collins - K. Huerter - T. Young,1610612737,ATL,34,19,15,0.559,128.0,0.597,0.352,0.085,0.252,0.543,0.22,0.108,0.222,131,173,28894,10760,558,8321,7233,10533,12308,15921,14878,15838,16573,2020-21
557,Lineups,-203897-1628374-1628976-1630172-,Z. LaVine - L. Markkanen - W. Carter Jr. - P. Williams,1610612741,CHI,13,4,9,0.308,128.0,0.489,0.21,0.17,0.196,0.522,0.183,0.113,0.169,1632,3408,28106,17757,557,16925,13816,20997,16898,14566,12873,14945,12859,2020-21
558,Lineups,-202709-203084-1626158-1627741-,C. Joseph - H. Barnes - R. Holmes - B. Hield,1610612758,SAC,28,13,15,0.464,127.0,0.507,0.245,0.13,0.208,0.565,0.214,0.119,0.262,266,530,28894,14894,561,13934,11922,15909,15697,17443,14531,14250,19924,2020-21
559,Lineups,-202339-203500-1628366-1628404-,E. Bledsoe - S. Adams - L. Ball - J. Hart,1610612740,NOP,28,14,14,0.5,127.0,0.564,0.329,0.147,0.423,0.554,0.307,0.117,0.14,266,443,28839,11146,560,10329,8323,18283,4551,16704,19451,14553,10869,2020-21
560,Lineups,-203200-1627747-1627763-1628410-,J. Holiday - C. LeVert - M. Brogdon - E. Sumner,1610612754,IND,12,7,5,0.583,127.0,0.57,0.205,0.098,0.218,0.525,0.235,0.132,0.298,1852,1659,25673,10401,559,10007,13965,11624,15298,14690,15795,12494,21668,2020-21
561,Lineups,-1628367-1630165-1630180-1630191-,J. Jackson - K. Hayes - S. Bey - I. Stewart,1610612765,DET,12,5,7,0.417,127.0,0.523,0.332,0.203,0.296,0.473,0.264,0.154,0.247,1852,2617,27319,15405,563,13147,8300,23583,9987,10051,17447,9579,18182,2020-21
562,Lineups,-201586-201587-202695-1628379-,S. Ibaka - N. Batum - K. Leonard - L. Kennard,1610612746,LAC,16,11,5,0.688,127.0,0.572,0.184,0.137,0.25,0.553,0.123,0.123,0.193,1126,773,25673,8075,562,9709,15178,16819,12319,16648,10089,13944,14210,2020-21
563,Lineups,-1628415-1629630-1629634-1630214-,D. Brooks - J. Morant - B. Clarke - X. Tillman,1610612763,MEM,25,17,8,0.68,126.0,0.55,0.248,0.122,0.22,0.586,0.315,0.205,0.25,368,249,27800,8111,565,11424,11854,14657,15240,18844,19768,4959,18205,2020-21
564,Lineups,-200755-1628404-1629627-1629637-,J. Redick - J. Hart - Z. Williamson - J. Hayes,1610612740,NOP,18,7,11,0.389,126.0,0.561,0.441,0.126,0.279,0.629,0.253,0.131,0.158,867,1659,28545,16010,564,10635,5149,15556,11035,21144,17083,12584,11950,2020-21
565,Lineups,-202696-203516-203932-1630175-,N. Vucevic - J. Ennis III - A. Gordon - C. Anthony,1610612753,ORL,11,2,9,0.182,126.0,0.555,0.193,0.118,0.244,0.524,0.158,0.145,0.2,2133,6537,28106,19213,566,11071,14773,14289,13989,14668,11541,10551,14392,2020-21
566,Lineups,-203083-1626204-1629012-1630171-,A. Drummond - L. Nance Jr. - C. Sexton - I. Okoro,1610612739,CLE,9,4,5,0.444,125.0,0.507,0.275,0.207,0.296,0.57,0.198,0.135,0.145,2932,3408,25673,15020,567,13941,10306,23644,9987,17728,13505,12122,11456,2020-21
567,Lineups,-203471-1626149-1628398-1629659-,D. Schroder - M. Harrell - K. Kuzma - T. Horton-Tucker,1610612747,LAL,36,22,14,0.611,125.0,0.511,0.223,0.143,0.326,0.534,0.223,0.159,0.18,91,93,28839,9817,572,13808,12888,17207,8778,15333,15285,9186,13357,2020-21
568,Lineups,-201609-1628389-1629130-1629134-,G. Dragic - B. Adebayo - D. Robinson - K. Nunn,1610612748,MIA,22,11,11,0.5,125.0,0.531,0.281,0.12,0.236,0.608,0.302,0.159,0.226,547,773,28545,11146,568,12650,10095,14419,14300,20088,19342,9208,17077,2020-21
569,Lineups,-203903-204060-1627777-1629671-,J. Clarkson - J. Ingles - G. Niang - M. Oni,1610612762,UTA,22,19,3,0.864,125.0,0.604,0.242,0.135,0.333,0.485,0.158,0.105,0.213,547,173,21655,6368,570,7786,12023,16568,6803,10573,11596,16043,16092,2020-21
570,Lineups,-201950-1626171-1626192-1627854-,J. Holiday - B. Portis - P. Connaughton - B. Forbes,1610612749,MIL,30,22,8,0.733,125.0,0.58,0.18,0.125,0.271,0.532,0.193,0.117,0.172,218,93,27800,7641,573,9292,15528,14851,11532,15198,13329,14552,12957,2020-21
571,Lineups,-1628970-1628984-1629023-1630163-,M. Bridges - D. Graham - P. Washington - L. Ball,1610612766,CHA,21,9,12,0.429,125.0,0.492,0.189,0.111,0.329,0.524,0.231,0.165,0.306,615,1098,28669,15186,575,16832,14980,12987,8739,14663,15689,8816,22029,2020-21
572,Lineups,-1629650-1629652-1629676-1630177-,M. Brown - L. Dort - I. Roby - T. Maledon,1610612760,OKC,8,1,7,0.125,125.0,0.425,0.244,0.145,0.301,0.514,0.19,0.127,0.22,3466,10228,27319,19491,569,19798,11961,18175,9604,14160,13177,12971,16517,2020-21
573,Lineups,-200752-1627749-1627751-1629022-,R. Gay - D. Murray - J. Poeltl - L. Walker IV,1610612759,SAS,31,15,16,0.484,125.0,0.559,0.218,0.126,0.264,0.481,0.195,0.121,0.198,188,371,28944,14821,574,10721,13361,15557,11863,10402,13408,14095,14365,2020-21
574,Lineups,-203501-1626161-1626196-1629029-,T. Hardaway Jr. - W. Cauley-Stein - J. Richardson - L. Doncic,1610612742,DAL,24,16,8,0.667,125.0,0.586,0.25,0.125,0.267,0.489,0.251,0.121,0.226,421,301,27800,8123,571,8830,11209,14858,11671,10717,17049,14095,17116,2020-21
575,Lineups,-101108-1626164-1628470-1628969-,C. Paul - D. Booker - T. Craig - M. Bridges,1610612756,PHX,21,17,4,0.81,124.0,0.62,0.269,0.136,0.224,0.586,0.222,0.114,0.255,615,249,24126,6626,577,7090,10611,16620,14831,18857,14912,14865,19703,2020-21
576,Lineups,-201980-202699-1627732-1628396-,D. Green - T. Harris - B. Simmons - T. Bradley,1610612755,PHI,8,5,3,0.625,124.0,0.55,0.197,0.143,0.285,0.516,0.25,0.143,0.164,3466,2617,21655,9617,576,11276,14634,18107,10886,14226,16355,10631,12106,2020-21
577,Lineups,-201980-202699-203118-203552-,D. Green - T. Harris - M. Scott - S. Curry,1610612755,PHI,11,3,8,0.273,124.0,0.56,0.129,0.125,0.177,0.56,0.275,0.154,0.199,2133,4604,27800,18042,578,10658,17863,14858,17485,17056,17957,9590,14383,2020-21
578,Lineups,-203087-204456-1628988-1629048-,J. Lamb - T. McConnell - A. Holiday - G. Bitadze,1610612754,IND,19,10,9,0.526,124.0,0.553,0.148,0.154,0.29,0.53,0.281,0.125,0.319,783,923,28106,11084,586,11147,17035,18861,10184,15045,18146,13827,22408,2020-21
579,Lineups,-203482-1628389-1629130-1629639-,K. Olynyk - B. Adebayo - D. Robinson - T. Herro,1610612748,MIA,17,6,11,0.353,124.0,0.55,0.281,0.104,0.24,0.47,0.161,0.11,0.161,980,2068,28545,16247,581,11418,10093,12441,14121,9920,11675,15656,12013,2020-21
580,Lineups,-2544-202693-203471-203484-,L. James - M. Morris - D. Schroder - K. Caldwell-Pope,1610612747,LAL,14,11,3,0.786,124.0,0.555,0.346,0.16,0.216,0.575,0.244,0.146,0.187,1440,773,21655,6921,579,11054,7352,19687,15357,18072,16257,10510,13797,2020-21
581,Lineups,-2544-202083-1626149-1629659-,L. James - W. Matthews - M. Harrell - T. Horton-Tucker,1610612747,LAL,20,15,5,0.75,124.0,0.546,0.258,0.144,0.256,0.519,0.172,0.127,0.165,687,371,25673,7043,587,11586,11043,18135,12209,14408,12277,13007,12107,2020-21
582,Lineups,-203493-203944-1629628-1630193-,R. Bullock - J. Randle - R. Barrett - I. Quickley,1610612752,NYK,26,12,14,0.462,124.0,0.546,0.394,0.176,0.309,0.507,0.324,0.137,0.219,328,630,28839,14901,583,11599,6294,21298,9296,13851,20022,11876,16494,2020-21
583,Lineups,-201566-203078-203526-1629060-,R. Westbrook - B. Beal - R. Neto - R. Hachimura,1610612764,WAS,26,16,10,0.615,124.0,0.542,0.39,0.093,0.282,0.514,0.319,0.105,0.246,328,301,28360,9774,580,11892,6347,11279,10922,14124,19899,16206,18134,2020-21
584,Lineups,-1627752-1629012-1629636-1630171-,T. Prince - C. Sexton - D. Garland - I. Okoro,1610612739,CLE,13,2,11,0.154,124.0,0.474,0.307,0.142,0.285,0.563,0.217,0.115,0.206,1632,6537,28545,19398,584,17501,8952,17198,10887,17380,14724,14803,15670,2020-21
585,Lineups,-201152-203107-1628374-1630172-,T. Young - T. Satoransky - L. Markkanen - P. Williams,1610612741,CHI,16,7,9,0.438,124.0,0.576,0.19,0.145,0.328,0.532,0.232,0.114,0.213,1126,1659,28106,15162,585,9542,14857,18137,8751,15198,15701,14879,16092,2020-21
586,Lineups,-201152-203897-1628374-1629632-,T. Young - Z. LaVine - L. Markkanen - C. White,1610612741,CHI,19,9,10,0.474,124.0,0.563,0.203,0.141,0.274,0.53,0.31,0.123,0.241,783,1098,28360,14837,582,10351,14052,17121,11246,15062,19632,13890,17941,2020-21
587,Lineups,-202340-203482-1626174-1629645-,A. Bradley - K. Olynyk - C. Wood - K. Porter Jr.,1610612745,HOU,12,1,11,0.083,123.0,0.56,0.349,0.155,0.2,0.633,0.234,0.146,0.179,1852,10228,28545,19566,597,10697,7315,19221,15824,21248,15788,10477,13312,2020-21
588,Lineups,-203932-203999-1628408-1630267-,A. Gordon - N. Jokic - P. Dozier - F. Campazzo,1610612743,DEN,13,11,2,0.846,123.0,0.573,0.224,0.142,0.214,0.631,0.304,0.141,0.169,1632,773,17094,6442,594,9695,12880,17182,15394,21196,19384,11554,12871,2020-21
589,Lineups,-2546-203918-1629014-1629018-,C. Anthony - R. Hood - A. Simons - G. Trent Jr.,1610612757,POR,23,14,9,0.609,123.0,0.486,0.134,0.129,0.142,0.507,0.271,0.14,0.276,477,443,28106,9841,590,17033,17630,15759,19112,13838,17733,11647,20606,2020-21
590,Lineups,-1626164-1626166-1628969-1629661-,D. Booker - C. Payne - M. Bridges - C. Johnson,1610612756,PHX,32,20,12,0.625,123.0,0.615,0.212,0.106,0.248,0.522,0.236,0.132,0.179,169,135,28669,9617,588,7325,13685,12666,13914,14524,15890,12505,13312,2020-21
591,Lineups,-2730-201980-202699-1627732-,D. Howard - D. Green - T. Harris - B. Simmons,1610612755,PHI,27,16,11,0.593,123.0,0.51,0.358,0.181,0.233,0.559,0.187,0.1,0.284,295,301,28545,10364,591,13813,7072,21628,14453,17039,13010,16940,20804,2020-21
592,Lineups,-201565-201959-203493-1629628-,D. Rose - T. Gibson - R. Bullock - R. Barrett,1610612752,NYK,27,19,8,0.704,123.0,0.545,0.233,0.063,0.26,0.509,0.246,0.103,0.196,295,173,27800,7945,595,11762,12490,8898,12086,13916,16295,16318,14328,2020-21
593,Lineups,-202330-203469-1626179-1628970-,G. Hayward - C. Zeller - T. Rozier - M. Bridges,1610612766,CHA,25,14,11,0.56,123.0,0.542,0.225,0.134,0.275,0.555,0.176,0.125,0.241,368,443,28545,10750,598,11892,12853,16448,11235,16737,12401,13827,17950,2020-21
594,Lineups,-1628404-1629627-1629637-1629638-,J. Hart - Z. Williamson - J. Hayes - N. Alexander-Walker,1610612740,NOP,19,9,10,0.474,123.0,0.507,0.373,0.15,0.309,0.524,0.244,0.143,0.209,783,1098,28360,14837,592,13946,6737,18657,9296,14684,16258,10631,15834,2020-21
595,Lineups,-203200-1627734-1627747-1628410-,J. Holiday - D. Sabonis - C. LeVert - E. Sumner,1610612754,IND,11,4,7,0.364,123.0,0.551,0.171,0.106,0.197,0.53,0.228,0.13,0.308,2133,3408,27319,16165,593,11253,15849,12682,16882,15043,15506,12755,22035,2020-21
596,Lineups,-203488-1628977-1629026-1630177-,M. Muscala - H. Diallo - K. Williams - T. Maledon,1610612760,OKC,19,7,12,0.368,123.0,0.476,0.19,0.192,0.298,0.404,0.269,0.142,0.216,783,1659,28669,16155,596,17430,14938,22361,9910,7183,17673,11533,16322,2020-21
597,Lineups,-1626179-1628970-1629023-1629667-,T. Rozier - M. Bridges - P. Washington - J. McDaniels,1610612766,CHA,13,4,9,0.308,123.0,0.544,0.163,0.125,0.214,0.524,0.217,0.132,0.234,1632,3408,28106,17757,589,11813,16416,15546,15526,14676,14710,12540,17589,2020-21
598,Lineups,-2738-202710-1628389-1629639-,A. Iguodala - J. Butler - B. Adebayo - T. Herro,1610612748,MIA,28,16,12,0.571,122.0,0.464,0.321,0.154,0.242,0.59,0.252,0.128,0.222,266,301,28669,10490,601,17942,8445,18860,14072,19031,17067,12928,16576,2020-21
599,Lineups,-201145-201935-203925-1628971-,J. Green - J. Harden - J. Harris - B. Brown,1610612751,BKN,19,14,5,0.737,122.0,0.514,0.338,0.149,0.283,0.572,0.202,0.134,0.208,783,443,25673,7636,600,13639,7494,18490,10897,17992,14070,12191,15779,2020-21
600,Lineups,-203920-1627783-1627832-1628384-,K. Birch - P. Siakam - F. VanVleet - O. Anunoby,1610612761,TOR,5,2,3,0.4,122.0,0.565,0.142,0.085,0.222,0.575,0.176,0.17,0.133,5911,6537,21655,15478,599,10277,17463,10529,14855,18126,12409,7716,10640,2020-21
601,Lineups,-2544-202693-1626149-1628398-,L. James - M. Morris - M. Harrell - K. Kuzma,1610612747,LAL,16,10,6,0.625,122.0,0.54,0.31,0.157,0.276,0.543,0.15,0.091,0.201,1126,923,26656,9617,602,12083,8785,19359,11217,15918,11195,17876,15525,2020-21
602,Lineups,-202954-203145-203952-1627814-,B. Wanamaker - K. Bazemore - A. Wiggins - D. Lee,1610612744,GSW,19,9,10,0.474,121.0,0.5,0.269,0.123,0.143,0.463,0.217,0.176,0.222,783,1098,28360,14837,605,14016,10576,14774,18690,9596,14702,7355,16576,2020-21
603,Lineups,-203967-1626166-1628470-1629661-,D. Saric - C. Payne - T. Craig - C. Johnson,1610612756,PHX,18,14,4,0.778,121.0,0.529,0.128,0.116,0.283,0.565,0.294,0.147,0.275,867,443,24126,6939,603,12838,17869,14022,10896,17430,19026,10415,20559,2020-21
604,Lineups,-1628369-1629057-1629684-1630202-,J. Tatum - R. Williams III - G. Williams - P. Pritchard,1610612738,BOS,23,12,11,0.522,121.0,0.522,0.181,0.129,0.372,0.564,0.292,0.16,0.25,477,630,28545,11110,607,13223,15519,15759,5970,17414,18980,9167,18205,2020-21
605,Lineups,-200768-1626181-1627783-1628384-,K. Lowry - N. Powell - P. Siakam - O. Anunoby,1610612761,TOR,13,4,9,0.308,121.0,0.559,0.197,0.129,0.254,0.536,0.285,0.174,0.224,1632,3408,28106,17757,604,10713,14636,15858,12277,15489,18284,7430,17005,2020-21
606,Lineups,-200752-201988-1627751-1629022-,R. Gay - P. Mills - J. Poeltl - L. Walker IV,1610612759,SAS,37,19,18,0.514,121.0,0.58,0.205,0.115,0.217,0.507,0.246,0.139,0.271,82,173,29009,11142,608,9284,13966,13904,15351,13836,16296,11691,20291,2020-21
607,Lineups,-201577-203078-203526-1630166-,R. Lopez - B. Beal - R. Neto - D. Avdija,1610612764,WAS,29,19,10,0.655,121.0,0.561,0.333,0.134,0.259,0.593,0.295,0.112,0.216,236,173,28360,9440,609,10623,7513,16439,12135,19142,19105,15016,16321,2020-21
608,Lineups,-202699-203118-203552-1627732-,T. Harris - M. Scott - S. Curry - B. Simmons,1610612755,PHI,10,3,7,0.3,121.0,0.553,0.141,0.128,0.188,0.53,0.269,0.16,0.214,2503,4604,27319,17784,606,11150,17479,15687,17081,15059,17664,9080,16104,2020-21
609,Lineups,-2546-202683-203081-203496-,C. Anthony - E. Kanter - D. Lillard - R. Covington,1610612757,POR,36,21,15,0.583,120.0,0.603,0.241,0.104,0.287,0.546,0.267,0.127,0.216,91,108,28894,10401,617,7816,12089,12468,10278,16163,17634,12969,16329,2020-21
610,Lineups,-203914-1628407-1629021-1630175-,G. Harris - D. Bacon - M. Wagner - C. Anthony,1610612753,ORL,11,3,8,0.273,120.0,0.416,0.205,0.169,0.25,0.55,0.167,0.082,0.226,2133,4604,27800,18042,613,20250,13994,20960,12319,16358,11784,18609,17116,2020-21
611,Lineups,-202330-202687-1628970-1630163-,G. Hayward - B. Biyombo - M. Bridges - L. Ball,1610612766,CHA,26,13,13,0.5,120.0,0.487,0.18,0.164,0.349,0.588,0.196,0.115,0.201,328,530,28758,11146,615,16993,15536,19920,6596,18923,13451,14787,15523,2020-21
612,Lineups,-1628367-1629635-1630180-1630191-,J. Jackson - S. Doumbouya - S. Bey - I. Stewart,1610612765,DET,16,5,11,0.313,120.0,0.48,0.31,0.198,0.325,0.514,0.221,0.183,0.26,1126,2617,28545,17749,616,17228,8759,22564,8785,14125,14904,6707,19845,2020-21
613,Lineups,-201142-201145-201599-203925-,K. Durant - J. Green - D. Jordan - J. Harris,1610612751,BKN,10,6,4,0.6,120.0,0.602,0.176,0.136,0.162,0.52,0.185,0.092,0.237,2503,2068,24126,9860,614,7858,15638,16606,18349,14454,12968,17433,17778,2020-21
614,Lineups,-201144-203497-1627777-1629671-,M. Conley - R. Gobert - G. Niang - M. Oni,1610612762,UTA,14,13,1,0.929,120.0,0.592,0.217,0.135,0.248,0.395,0.14,0.111,0.205,1440,530,6282,6283,612,8526,13445,16577,13910,6661,10738,15018,15631,2020-21
615,Lineups,-201939-203110-1628539-1629308-,S. Curry - D. Green - M. Mulder - J. Toscano-Anderson,1610612744,GSW,22,16,6,0.727,120.0,0.6,0.26,0.092,0.187,0.528,0.218,0.144,0.228,547,301,26656,7663,610,7883,10985,11213,17156,14939,14793,10607,17228,2020-21
616,Lineups,-202699-1627788-1629003-1629680-,T. Harris - F. Korkmaz - S. Milton - M. Thybulle,1610612755,PHI,25,18,7,0.72,120.0,0.517,0.31,0.157,0.292,0.5,0.224,0.134,0.193,368,210,27319,7738,611,13520,8790,19337,10126,10918,15309,12163,14210,2020-21
617,Lineups,-203952-1626172-1629308-1629673-,A. Wiggins - K. Looney - J. Toscano-Anderson - J. Poole,1610612744,GSW,17,12,5,0.706,119.0,0.514,0.145,0.109,0.227,0.46,0.295,0.13,0.234,980,630,25673,7927,619,13666,17134,12891,14777,9473,19098,12764,17618,2020-21
618,Lineups,-200768-203382-1627783-1628384-,K. Lowry - A. Baynes - P. Siakam - O. Anunoby,1610612761,TOR,12,3,9,0.25,119.0,0.523,0.175,0.142,0.202,0.509,0.265,0.136,0.221,1852,4604,28106,18084,621,13147,15735,17198,15822,13922,17488,12026,16571,2020-21
619,Lineups,-201937-1627774-1629020-1630162-,R. Rubio - J. Layman - J. Vanderbilt - A. Edwards,1610612750,MIN,13,5,8,0.385,119.0,0.544,0.193,0.195,0.246,0.53,0.208,0.172,0.265,1632,2617,27800,16016,618,11825,14789,22496,13951,15065,14275,7538,20059,2020-21
620,Lineups,-202699-203552-203954-1629680-,T. Harris - S. Curry - J. Embiid - M. Thybulle,1610612755,PHI,21,17,4,0.81,119.0,0.581,0.419,0.178,0.299,0.563,0.232,0.141,0.223,615,249,24126,6626,620,9258,5511,21510,9894,17161,15709,11585,16989,2020-21
621,Lineups,-202684-202689-203935-1627759-,T. Thompson - K. Walker - M. Smart - J. Brown,1610612738,BOS,11,5,6,0.455,119.0,0.596,0.263,0.142,0.234,0.64,0.213,0.136,0.213,2133,2617,26656,14942,622,8337,10878,17198,14421,21520,14500,12021,16064,2020-21
622,Lineups,-202692-203944-1629011-1629628-,A. Burks - J. Randle - M. Robinson - R. Barrett,1610612752,NYK,14,6,8,0.429,118.0,0.502,0.231,0.154,0.297,0.491,0.336,0.079,0.201,1440,2068,27800,15186,628,14007,12528,18859,9939,10770,21018,18786,15524,2020-21
623,Lineups,-202692-203493-203944-1629628-,A. Burks - R. Bullock - J. Randle - R. Barrett,1610612752,NYK,22,12,10,0.545,118.0,0.552,0.408,0.106,0.208,0.44,0.44,0.166,0.235,547,630,28360,10917,625,11192,5675,12673,15697,8617,23401,8789,17632,2020-21
624,Lineups,-203083-1626204-1626224-1628422-,A. Drummond - L. Nance Jr. - C. Osman - D. Dotson,1610612739,CLE,11,5,6,0.455,118.0,0.559,0.202,0.188,0.297,0.482,0.226,0.159,0.246,2133,2617,26656,14942,634,10717,14065,22238,9924,10475,15400,9176,18165,2020-21
625,Lineups,-201572-201950-203507-1626192-,B. Lopez - J. Holiday - G. Antetokounmpo - P. Connaughton,1610612749,MIL,32,20,12,0.625,118.0,0.581,0.32,0.159,0.292,0.453,0.12,0.106,0.133,169,135,28669,9617,627,9255,8474,19545,10123,9157,10053,15972,10641,2020-21
626,Lineups,-202954-1626162-1627814-1629672-,B. Wanamaker - K. Oubre Jr. - D. Lee - E. Paschall,1610612744,GSW,17,11,6,0.647,118.0,0.463,0.215,0.091,0.175,0.532,0.253,0.123,0.254,980,773,26656,9467,635,18058,13498,10792,17558,15182,17087,13907,19646,2020-21
627,Lineups,-101108-203967-1626164-1628969-,C. Paul - D. Saric - D. Booker - M. Bridges,1610612756,PHX,29,21,8,0.724,118.0,0.537,0.362,0.139,0.228,0.505,0.232,0.169,0.225,236,108,27800,7722,629,12322,7002,16923,14713,13797,15714,7752,17067,2020-21
628,Lineups,-1628386-1629012-1629636-1629731-,J. Allen - C. Sexton - D. Garland - D. Wade,1610612739,CLE,12,4,8,0.333,118.0,0.529,0.302,0.183,0.297,0.525,0.193,0.15,0.221,1852,3408,27800,16264,626,12819,9064,21963,9947,14736,13314,10195,16560,2020-21
629,Lineups,-1628404-1629627-1629637-1630184-,J. Hart - Z. Williamson - J. Hayes - K. Lewis Jr.,1610612740,NOP,15,8,7,0.533,118.0,0.591,0.292,0.139,0.294,0.498,0.234,0.107,0.167,1271,1353,27319,11034,633,8551,9455,16967,10096,10910,15775,15870,12117,2020-21
630,Lineups,-201144-203903-1627777-1629671-,M. Conley - J. Clarkson - G. Niang - M. Oni,1610612762,UTA,13,12,1,0.923,118.0,0.579,0.204,0.147,0.298,0.4,0.167,0.12,0.161,1632,630,6282,6284,631,9330,14031,18348,9905,6727,12158,14126,12006,2020-21
631,Lineups,-203488-1628977-1629026-1630197-,M. Muscala - H. Diallo - K. Williams - A. Pokusevski,1610612760,OKC,15,6,9,0.4,118.0,0.478,0.183,0.147,0.285,0.447,0.179,0.096,0.218,1271,2068,28106,15478,632,17339,15225,18348,10885,8921,12552,17132,16455,2020-21
632,Lineups,-200752-201988-1627749-1628401-,R. Gay - P. Mills - D. Murray - D. White,1610612759,SAS,22,11,11,0.5,118.0,0.538,0.324,0.1,0.183,0.477,0.178,0.146,0.242,547,773,28545,11146,630,12238,8404,11759,17206,10241,12516,10467,17992,2020-21
633,Lineups,-201577-202722-203078-203526-,R. Lopez - D. Bertans - B. Beal - R. Neto,1610612764,WAS,30,18,12,0.6,118.0,0.575,0.449,0.106,0.311,0.478,0.271,0.122,0.221,218,210,28669,9860,623,9614,4990,12682,9246,10267,17733,14015,16563,2020-21
634,Lineups,-201566-203078-203458-1630166-,R. Westbrook - B. Beal - A. Len - D. Avdija,1610612764,WAS,19,11,8,0.579,118.0,0.537,0.233,0.157,0.239,0.515,0.216,0.167,0.185,783,773,27800,10466,635,12281,12458,19335,14161,14202,14677,7793,13764,2020-21
635,Lineups,-201152-202066-203897-1630172-,T. Young - G. Temple - Z. LaVine - P. Williams,1610612741,CHI,25,12,13,0.48,118.0,0.614,0.295,0.146,0.36,0.549,0.366,0.134,0.205,368,630,28758,14827,624,7343,9326,18244,6274,16347,21686,12199,15657,2020-21
636,Lineups,-203932-203999-1627750-1629008-,A. Gordon - N. Jokic - J. Murray - M. Porter Jr.,1610612743,DEN,5,4,1,0.8,117.0,0.633,0.218,0.162,0.333,0.56,0.086,0.121,0.155,5911,3408,6282,6631,642,6318,13359,19778,6803,17047,9106,14098,11823,2020-21
637,Lineups,-203085-203999-1629008-1630267-,A. Rivers - N. Jokic - M. Porter Jr. - F. Campazzo,1610612743,DEN,11,6,5,0.545,117.0,0.516,0.277,0.115,0.254,0.582,0.346,0.166,0.179,2133,2068,25673,10917,637,13578,10235,13898,12266,18471,21133,8790,13309,2020-21
638,Lineups,-2546-202683-203081-1629642-,C. Anthony - E. Kanter - D. Lillard - N. Little,1610612757,POR,23,14,9,0.609,117.0,0.576,0.216,0.113,0.363,0.551,0.296,0.084,0.182,477,443,28106,9841,639,9525,13465,13709,6248,16516,19123,18225,13381,2020-21
639,Lineups,-201950-203114-203507-1627854-,J. Holiday - K. Middleton - G. Antetokounmpo - B. Forbes,1610612749,MIL,31,21,10,0.677,117.0,0.507,0.271,0.137,0.242,0.544,0.171,0.094,0.233,188,108,28360,8118,640,13941,10548,16768,14067,15991,12247,17309,17542,2020-21
