,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season
519,Lineups,-201566-202397-202722-1628990-1629655-,R. Westbrook - I. Smith - D. Bertans - C. Hutchison - D. Gafford,1610612764,WAS,9,6,3,0.667,30.0,130.1,125.7,114.3,107.0,15.8,18.6,0.657,2.56,21.3,0.379,0.75,0.574,0.122,0.625,0.651,109.6,115.23,96.02,74,0.58,350,254,13480,5252,507,3887,8093,4827,5551,1539,3786,3267,6379,4091,8449,4162,4595,4298,5354,2020-21
520,Lineups,-203500-1627742-1628366-1628404-1629627-,S. Adams - B. Ingram - L. Ball - J. Hart - Z. Williamson,1610612740,NOP,8,4,4,0.5,30.0,97.8,104.5,96.9,95.4,0.8,9.1,0.333,0.64,7.7,0.425,0.914,0.653,0.164,0.426,0.489,107.5,104.68,87.23,67,0.528,427,534,14164,6052,505,6287,5778,5634,9236,6156,9758,2838,4522,2860,9979,8962,9078,8066,6266,2020-21
521,Lineups,-202684-1627759-1628369-1628400-1630202-,T. Thompson - J. Brown - J. Tatum - S. Ojeleye - P. Pritchard,1610612738,BOS,6,5,1,0.833,30.0,105.8,108.2,102.6,101.6,3.2,6.6,0.52,1.63,16.7,0.143,0.686,0.444,0.131,0.548,0.585,100.0,99.37,82.8,61,0.504,714,368,4785,4836,517,6006,7723,5860,6870,3285,6062,7436,7802,8616,8879,5849,6078,10413,6616,2020-21
522,Lineups,-202684-202689-203935-1627759-1628464-,T. Thompson - K. Walker - M. Smart - J. Brown - D. Theis,1610612738,BOS,4,1,3,0.25,30.0,126.4,120.3,112.2,112.1,14.2,8.2,0.5,2.5,16.3,0.267,0.769,0.5,0.087,0.543,0.613,107.0,109.71,91.42,69,0.601,1342,2859,13480,8342,525,4483,8647,5736,6898,1549,6862,5301,6249,5602,7176,5933,5466,6039,4969,2020-21
523,Lineups,-201152-202696-203897-1629632-1630172-,T. Young - N. Vucevic - Z. LaVine - C. White - P. Williams,1610612741,CHI,10,6,4,0.6,30.0,102.1,96.7,126.0,123.3,-23.9,-26.6,0.56,1.75,16.9,0.25,0.793,0.508,0.131,0.509,0.511,93.5,97.18,80.98,61,0.348,268,254,14164,5817,519,8210,9927,9800,6605,3089,6051,5407,5976,5572,8879,6365,7917,11322,9196,2020-21
524,Lineups,-201961-203486-1628372-1629004-1630180-,W. Ellington - M. Plumlee - D. Smith Jr. - S. Mykhailiuk - S. Bey,1610612765,DET,2,1,1,0.5,30.0,118.5,124.6,111.0,114.8,7.4,9.8,0.885,1.92,25.0,0.32,0.679,0.509,0.197,0.694,0.689,103.0,98.81,82.34,61,0.53,3207,2859,4785,6052,522,4221,8992,5597,3040,2977,1922,4651,7845,5561,10949,3153,3841,10693,6234,2020-21
525,Lineups,-201143-1629652-1629676-1630177-1630197-,A. Horford - L. Dort - I. Roby - T. Maledon - A. Pokusevski,1610612760,OKC,2,0,2,0.0,29.0,94.0,87.9,108.3,108.1,-14.4,-20.2,0.619,1.44,15.9,0.097,0.759,0.417,0.136,0.47,0.52,103.5,107.21,89.34,66,0.451,3207,8619,11786,8619,550,8832,8195,9339,5875,3711,6995,7914,6351,9326,9031,8284,7688,6968,7629,2020-21
526,Lineups,-2738-201609-1629130-1629639-1630173-,A. Iguodala - G. Dragic - D. Robinson - T. Herro - P. Achiuwa,1610612748,MIA,6,5,1,0.833,29.0,81.6,75.8,113.0,110.0,-31.4,-34.2,0.556,1.11,11.6,0.289,0.821,0.515,0.136,0.415,0.429,99.5,104.79,87.32,66,0.314,714,368,4785,4836,547,9865,8384,10381,6618,4143,8820,4928,5416,5479,9031,9146,9909,7993,9702,2020-21
527,Lineups,-2546-202683-203081-1627884-1629014-,C. Anthony - E. Kanter - D. Lillard - D. Jones Jr. - A. Simons,1610612757,POR,8,5,3,0.625,29.0,93.8,93.7,94.8,95.4,-1.0,-1.7,0.45,1.13,11.4,0.212,0.765,0.493,0.127,0.413,0.492,106.3,106.01,88.34,63,0.503,427,368,13480,5774,541,8396,5778,7865,8746,4133,8850,6482,6298,7831,8797,9151,9043,7471,6628,2020-21
528,Lineups,-203991-203992-1628381-1628989-1629164-,C. Capela - B. Bogdanovic - J. Collins - K. Huerter - B. Goodwin,1610612737,ATL,4,1,3,0.25,29.0,102.0,101.7,105.1,103.4,-3.1,-1.7,0.417,2.0,13.0,0.273,0.926,0.567,0.086,0.455,0.485,94.7,95.64,79.7,58,0.459,1342,2859,13480,8342,529,6442,7805,7864,8936,1975,8286,5200,4476,4398,7172,8462,9132,11867,7521,2020-21
529,Lineups,-201571-201572-201950-203114-203507-,D. Augustin - B. Lopez - J. Holiday - K. Middleton - G. Antetokounmpo,1610612749,MIL,13,9,4,0.692,29.0,105.7,100.0,111.0,109.7,-5.3,-9.7,0.444,1.33,14.3,0.222,0.8,0.526,0.134,0.546,0.574,102.4,105.94,88.28,67,0.483,133,100,14164,5237,531,6466,8365,8425,8756,3798,7500,6303,5553,5251,9002,5871,6380,7494,7134,2020-21
530,Lineups,-201980-203552-203954-1627732-1629003-,D. Green - S. Curry - J. Embiid - B. Simmons - S. Milton,1610612755,PHI,7,6,1,0.857,29.0,101.3,101.5,102.8,97.0,-1.5,4.5,0.783,1.8,19.6,0.25,0.677,0.475,0.149,0.531,0.575,108.1,111.17,92.64,67,0.536,542,254,4785,4809,548,6449,5884,6023,3608,3042,4958,5407,7853,8050,9652,6148,6346,5467,6139,2020-21
531,Lineups,-1628391-1629610-1629717-1630231-1630237-,D. Wilson - D. Jeffries - A. Brooks - K. Martin Jr. - A. Lamb,1610612745,HOU,6,0,6,0.0,29.0,128.5,128.6,85.1,79.7,43.4,48.9,0.786,3.67,23.2,0.313,0.867,0.581,0.095,0.595,0.623,101.4,104.68,87.24,63,0.722,714,8619,14594,8619,536,3645,4323,2924,3598,695,3002,4696,4831,4022,7461,4930,5223,8063,3525,2020-21
532,Lineups,-203084-203090-1626158-1627741-1628368-,H. Barnes - M. Harkless - R. Holmes - B. Hield - D. Fox,1610612758,SAC,4,0,4,0.0,29.0,106.7,105.1,109.2,109.8,-2.4,-4.8,0.6,3.0,20.3,0.0,0.784,0.46,0.085,0.57,0.584,99.9,100.41,83.67,59,0.464,1342,8619,14164,8619,549,6248,8380,8050,5976,840,4046,8034,6076,8355,7148,5430,6094,9976,7430,2020-21
533,Lineups,-203084-203090-1626158-1627741-1630169-,H. Barnes - M. Harkless - R. Holmes - B. Hield - T. Haliburton,1610612758,SAC,2,1,1,0.5,29.0,122.4,121.0,125.0,119.4,-2.6,1.6,0.552,2.0,19.5,0.167,0.667,0.444,0.129,0.625,0.655,99.1,102.03,85.03,62,0.51,3207,2859,4785,6052,533,4456,9476,6203,6699,1975,4969,7125,7869,8616,8828,4162,4515,9266,6549,2020-21
534,Lineups,-203109-203967-1626164-1626166-1629661-,J. Crowder - D. Saric - D. Booker - C. Payne - C. Johnson,1610612756,PHX,14,11,3,0.786,29.0,109.8,103.3,117.4,115.9,-7.6,-12.6,0.5,2.0,12.8,0.242,0.857,0.525,0.082,0.49,0.54,98.6,102.34,85.29,61,0.436,118,60,13480,4949,539,6378,9085,8677,6898,1975,8309,6151,4854,5315,6997,8111,7215,9120,7906,2020-21
535,Lineups,-201145-1627747-1627752-1628386-1628971-,J. Green - C. LeVert - T. Prince - J. Allen - B. Brown,1610612751,BKN,2,1,1,0.5,29.0,113.6,117.7,113.0,107.8,0.7,9.9,0.52,1.63,16.0,0.207,0.724,0.466,0.129,0.519,0.586,102.9,103.44,86.2,62,0.513,3207,2859,4785,6052,530,4868,8180,5591,6870,3285,6931,6514,7305,8240,8828,6288,6058,8627,6503,2020-21
536,Lineups,-201145-201599-201935-203925-1628971-,J. Green - D. Jordan - J. Harden - J. Harris - B. Brown,1610612751,BKN,3,3,0,1.0,29.0,106.6,108.5,107.9,110.7,-1.3,-2.2,0.478,1.38,13.1,0.441,0.848,0.642,0.136,0.439,0.5,99.0,96.84,80.7,59,0.493,1984,833,1,1,556,5954,8498,7886,8642,3780,8250,2701,5038,2928,9022,8702,8996,11453,7007,2020-21
537,Lineups,-201145-201935-203925-204020-1629651-,J. Green - J. Harden - J. Harris - T. Johnson - N. Claxton,1610612751,BKN,4,4,0,1.0,29.0,133.2,127.4,78.2,81.7,55.0,45.8,0.56,2.8,16.1,0.367,0.73,0.567,0.081,0.528,0.605,100.4,100.36,83.63,62,0.839,1342,534,1,1,532,3778,4584,3013,6605,1421,6924,3405,7225,4396,6980,6175,5628,9996,2611,2020-21
538,Lineups,-201145-201935-204020-1629013-1629651-,J. Green - J. Harden - T. Johnson - L. Shamet - N. Claxton,1610612751,BKN,6,5,1,0.833,29.0,104.3,104.9,115.9,117.5,-11.6,-12.5,0.773,2.13,20.2,0.2,0.613,0.41,0.131,0.52,0.558,102.0,100.99,84.16,61,0.405,714,368,4785,4836,526,6262,9332,8675,3664,1944,4050,6536,9199,9461,8879,6275,6827,9726,8369,2020-21
539,Lineups,-203200-203926-1626167-1627747-1628410-,J. Holiday - D. McDermott - M. Turner - C. LeVert - E. Sumner,1610612754,IND,2,1,1,0.5,29.0,99.4,100.0,130.7,130.8,-31.3,-30.8,0.48,1.2,15.6,0.107,0.423,0.259,0.161,0.539,0.56,105.0,104.68,87.24,62,0.351,3207,2859,4785,6052,536,6466,10694,10040,8637,4044,7114,7853,11190,11786,9938,5996,6795,8063,9171,2020-21
540,Lineups,-203200-203926-204456-1627734-1629052-,J. Holiday - D. McDermott - T. McConnell - D. Sabonis - O. Brissett,1610612754,IND,2,1,1,0.5,29.0,105.8,106.0,124.3,122.4,-18.5,-16.4,0.69,2.22,21.1,0.242,0.821,0.508,0.134,0.541,0.554,109.5,110.33,91.94,67,0.416,3207,2859,4785,6052,534,6179,9866,8907,4536,1877,3815,6151,5416,5572,9002,5977,6940,5821,8233,2020-21
541,Lineups,-202685-203937-1628960-1629630-1629634-,J. Valanciunas - K. Anderson - G. Allen - J. Morant - B. Clarke,1610612763,MEM,4,2,2,0.5,29.0,122.2,118.6,92.5,89.8,29.7,28.8,0.462,2.4,15.0,0.31,0.844,0.59,0.085,0.527,0.581,96.3,99.16,82.63,59,0.643,1342,1417,11786,6052,554,4778,5317,4050,8690,1728,7352,4734,5068,3867,7148,6196,6242,10544,4413,2020-21
542,Lineups,-203482-1626174-1629645-1629717-1630256-,K. Olynyk - C. Wood - K. Porter Jr. - A. Brooks - J. Tate,1610612745,HOU,3,2,1,0.667,29.0,94.7,98.4,114.0,112.3,-19.3,-13.9,0.458,1.22,12.9,0.256,0.758,0.486,0.141,0.484,0.488,108.5,107.25,89.37,64,0.351,1984,1417,4785,5252,545,8153,8657,8729,8707,4033,8290,5391,6356,7879,9130,8155,9086,6936,9165,2020-21
543,Lineups,-1626157-1627736-1629162-1630162-1630183-,K. Towns - M. Beasley - J. McLaughlin - A. Edwards - J. McDaniels,1610612750,MIN,7,1,6,0.143,29.0,126.5,124.6,100.1,98.5,26.4,26.1,0.714,2.86,23.3,0.179,0.778,0.516,0.115,0.636,0.654,103.0,104.65,87.21,61,0.615,542,2859,14594,8604,544,4221,5935,4238,4270,1414,2992,7087,6104,5474,8273,4062,4519,8081,4810,2020-21
544,Lineups,-2544-203076-203471-203484-1626149-,L. James - A. Davis - D. Schroder - K. Caldwell-Pope - M. Harrell,1610612747,LAL,10,7,3,0.7,29.0,114.4,118.0,131.8,125.4,-17.3,-7.4,0.346,1.29,11.1,0.333,0.667,0.463,0.115,0.491,0.555,98.3,99.04,82.53,61,0.399,268,190,13480,5223,538,4858,10365,8241,9234,3938,8865,3574,7869,8268,8273,8105,6933,10593,8531,2020-21
545,Lineups,-2544-202083-202693-1626149-1627936-,L. James - W. Matthews - M. Morris - M. Harrell - A. Caruso,1610612747,LAL,6,4,2,0.667,29.0,130.3,136.1,84.5,83.9,45.7,52.2,0.548,1.21,20.0,0.381,0.651,0.563,0.23,0.755,0.758,102.3,100.47,83.72,61,0.803,714,534,11786,5252,528,2999,4824,2584,6714,4039,4059,3258,8890,4438,11845,2237,2648,9910,2806,2020-21
546,Lineups,-201144-202711-203497-203903-204060-,M. Conley - B. Bogdanovic - R. Gobert - J. Clarkson - J. Ingles,1610612762,UTA,12,6,6,0.5,29.0,89.3,88.9,96.7,90.5,-7.4,-1.6,0.421,1.0,9.9,0.289,0.75,0.5,0.127,0.402,0.454,100.9,104.5,87.08,63,0.444,172,254,14594,6052,542,8724,5393,7858,8931,4164,9416,4928,6379,5602,8797,9223,9549,8147,7727,2020-21
547,Lineups,-203090-1626153-1629002-1629056-1630169-,M. Harkless - D. Wright - C. Metu - T. Davis - T. Haliburton,1610612758,SAC,10,3,7,0.3,29.0,116.2,104.3,135.4,132.8,-19.2,-28.5,0.643,3.0,19.1,0.258,0.762,0.462,0.086,0.579,0.59,103.9,110.81,92.34,70,0.386,268,833,14678,8307,540,6302,10775,9882,5612,840,5096,5384,6327,8272,7156,5224,5981,5525,8680,2020-21
548,Lineups,-203090-1626153-1626158-1627741-1629056-,M. Harkless - D. Wright - R. Holmes - B. Hield - T. Davis,1610612758,SAC,5,3,2,0.6,29.0,120.6,119.7,94.9,92.3,25.7,27.4,0.6,2.0,19.8,0.25,0.688,0.483,0.136,0.612,0.642,106.8,108.65,90.54,66,0.674,957,833,11786,5817,543,4707,5547,4150,5976,1975,4923,5407,7776,7912,9031,4556,4807,6407,4008,2020-21
549,Lineups,-202694-202695-202704-1627826-1628379-,M. Morris Sr. - K. Leonard - R. Jackson - I. Zubac - L. Kennard,1610612746,LAC,6,5,1,0.833,29.0,122.1,112.5,118.1,116.1,4.0,-3.6,0.517,1.67,17.2,0.308,0.833,0.589,0.141,0.604,0.632,98.8,103.83,86.53,64,0.523,714,368,4785,4836,535,5473,9099,7986,6881,3168,5941,4739,5099,3872,9130,4682,4955,8469,6357,2020-21
550,Lineups,-200794-203115-203999-1627750-1628420-,P. Millsap - W. Barton - N. Jokic - J. Murray - M. Morris,1610612743,DEN,5,3,2,0.6,29.0,96.9,98.3,114.2,110.3,-17.3,-12.0,0.667,2.0,17.3,0.273,0.762,0.463,0.119,0.454,0.493,97.6,98.52,82.1,59,0.427,957,833,11786,5817,555,8160,8471,8614,4597,1975,5936,5200,6327,8268,8388,8501,9041,10818,8074,2020-21
551,Lineups,-200782-202322-202326-203506-1630256-,P. Tucker - J. Wall - D. Cousins - V. Oladipo - J. Tate,1610612745,HOU,3,1,2,0.333,29.0,80.8,85.0,95.3,91.8,-14.5,-6.8,0.409,1.29,11.7,0.211,0.867,0.5,0.117,0.422,0.417,102.2,101.48,84.57,60,0.403,1984,2859,11786,7833,551,9140,5531,8201,8959,3938,8817,6488,4831,5602,8309,9001,10069,9479,8388,2020-21
552,Lineups,-200752-201942-201988-1627751-1628401-,R. Gay - D. DeRozan - P. Mills - J. Poeltl - D. White,1610612759,SAS,13,2,11,0.154,29.0,119.9,110.6,103.6,96.9,16.4,13.7,0.64,8.0,18.8,0.125,0.893,0.483,0.03,0.54,0.59,101.2,108.94,90.78,66,0.598,133,1417,14790,8603,546,5744,5883,5253,5648,30,5209,7645,4624,7912,6207,5985,5997,6290,5113,2020-21
553,Lineups,-200752-201988-1627749-1629022-1629234-,R. Gay - P. Mills - D. Murray - L. Walker IV - D. Eubanks,1610612759,SAS,9,4,5,0.444,29.0,93.1,90.2,82.9,77.8,10.2,12.4,0.409,1.29,11.4,0.265,0.71,0.477,0.115,0.445,0.473,99.3,104.18,86.81,61,0.54,350,534,14448,7605,552,8642,4224,5361,8959,3938,8850,5333,7562,8008,8273,8598,9300,8292,6062,2020-21
554,Lineups,-201937-1626157-1629006-1629020-1630162-,R. Rubio - K. Towns - J. Okogie - J. Vanderbilt - A. Edwards,1610612750,MIN,2,0,2,0.0,29.0,103.5,104.5,113.2,116.7,-9.7,-12.1,0.458,1.0,12.2,0.342,0.75,0.515,0.167,0.466,0.51,109.8,107.57,89.64,66,0.41,3207,8619,11786,8619,527,6279,9116,8616,8707,4164,8707,3565,6379,5479,9987,8328,7962,6810,8300,2020-21
555,Lineups,-202684-202689-1627759-1628369-1628400-,T. Thompson - K. Walker - J. Brown - J. Tatum - S. Ojeleye,1610612738,BOS,5,3,2,0.6,29.0,107.2,108.5,102.8,100.0,4.3,8.5,0.609,1.0,17.7,0.273,0.815,0.571,0.237,0.602,0.644,97.6,98.3,81.91,59,0.531,957,833,11786,5817,552,5954,5947,5675,5951,4164,5743,5200,5487,4096,11931,4690,4731,10894,6219,2020-21
556,Lineups,-203076-203083-203484-1628398-1629659-,A. Davis - A. Drummond - K. Caldwell-Pope - K. Kuzma - T. Horton-Tucker,1610612747,LAL,4,2,2,0.5,28.0,127.0,126.8,123.0,125.4,4.0,1.4,0.769,3.33,23.3,0.357,0.739,0.529,0.107,0.58,0.613,99.8,98.85,82.37,56,0.493,1342,1417,11786,6052,579,3826,10365,6218,3668,794,2992,3480,7141,5195,7875,5215,5472,10672,7015,2020-21
557,Lineups,-201143-1628977-1628983-1629647-1629652-,A. Horford - H. Diallo - S. Gilgeous-Alexander - D. Bazley - L. Dort,1610612760,OKC,4,1,3,0.25,28.0,78.1,81.3,92.7,89.8,-14.6,-8.6,0.5,0.9,11.4,0.167,0.725,0.461,0.156,0.394,0.444,104.9,104.24,86.87,64,0.399,1342,2859,13480,8342,562,9454,5317,8352,6898,5778,8850,7125,7301,8351,9848,9473,9700,8263,8534,2020-21
558,Lineups,-2738-201609-1628389-1629134-1629639-,A. Iguodala - G. Dragic - B. Adebayo - K. Nunn - T. Herro,1610612748,MIA,9,6,3,0.667,28.0,120.8,117.2,135.2,132.1,-14.4,-14.9,0.708,1.31,20.7,0.35,0.704,0.553,0.224,0.69,0.719,94.7,97.22,81.01,58,0.453,350,254,13480,5252,569,4919,10765,8814,4418,3927,3943,3536,7613,4732,11816,3172,3271,11309,7601,2020-21
559,Lineups,-202954-203145-1626162-1627814-1629672-,B. Wanamaker - K. Bazemore - K. Oubre Jr. - D. Lee - E. Paschall,1610612744,GSW,6,3,3,0.5,28.0,114.6,112.3,111.5,110.2,3.1,2.1,0.615,2.67,19.3,0.323,0.677,0.5,0.105,0.538,0.553,97.4,99.02,82.51,57,0.502,714,833,13480,6052,570,5575,8468,6177,5889,1461,5048,4637,7853,5602,7807,6035,6955,10598,6631,2020-21
560,Lineups,-202709-203084-1627741-1628368-1628963-,C. Joseph - H. Barnes - B. Hield - D. Fox - M. Bagley III,1610612758,SAC,7,4,3,0.571,28.0,122.3,118.3,116.2,106.8,6.1,11.6,0.615,1.6,19.5,0.273,0.783,0.533,0.167,0.617,0.657,94.9,100.62,83.85,60,0.55,542,534,13480,5959,557,4792,8077,5414,5889,3300,4969,5200,6080,5103,9987,4487,4488,9879,5898,2020-21
561,Lineups,-203468-203496-203994-1626181-1627884-,C. McCollum - R. Covington - J. Nurkic - N. Powell - D. Jones Jr.,1610612757,POR,4,2,2,0.5,28.0,87.5,88.1,120.0,131.7,-32.4,-43.5,0.55,1.57,13.9,0.25,0.516,0.373,0.119,0.411,0.43,106.2,100.87,84.06,59,0.259,1342,1417,11786,6052,563,8828,10748,10872,6703,3330,8030,5407,9857,10329,8388,9165,9902,9760,10245,2020-21
562,Lineups,-201565-1628367-1629635-1630180-1630191-,D. Rose - J. Jackson - S. Doumbouya - S. Bey - I. Stewart,1610612765,DET,5,1,4,0.2,28.0,89.0,91.7,98.8,100.0,-9.8,-8.3,0.5,1.13,10.8,0.405,0.571,0.477,0.133,0.394,0.452,106.6,104.41,87.01,60,0.358,957,2859,14164,8517,584,8509,5947,8298,6898,4133,9139,2885,9586,8008,8900,9473,9554,8178,9080,2020-21
563,Lineups,-1628385-1629014-1629018-1629604-1629642-,H. Giles III - A. Simons - G. Trent Jr. - C. Elleby - N. Little,1610612757,POR,5,3,2,0.6,28.0,112.2,107.9,141.0,139.3,-28.8,-31.4,0.391,1.13,11.3,0.25,0.69,0.459,0.127,0.538,0.57,103.2,105.84,88.2,63,0.299,957,833,11786,5817,570,6022,11408,10075,9142,4133,8863,5407,7772,8363,8797,6035,6484,7549,9864,2020-21
564,Lineups,-202397-202722-203078-203526-1629655-,I. Smith - D. Bertans - B. Beal - R. Neto - D. Gafford,1610612764,WAS,7,6,1,0.857,28.0,102.0,98.4,125.2,118.3,-23.2,-20.0,0.542,2.17,15.1,0.343,0.6,0.436,0.098,0.432,0.47,98.0,102.61,85.51,61,0.367,542,254,4785,4809,565,8155,9411,9220,6762,1911,7343,3561,9216,8891,7542,8826,9335,9036,8951,2020-21
565,Lineups,-203210-203914-203999-1627750-1629008-,J. Green - G. Harris - N. Jokic - J. Murray - M. Porter Jr.,1610612743,DEN,4,3,1,0.75,28.0,133.6,134.4,95.3,98.3,38.2,36.2,0.6,2.25,21.7,0.174,0.757,0.533,0.131,0.679,0.714,102.9,101.03,84.19,61,0.684,1342,833,4785,4973,567,3054,5931,3517,5976,1833,3629,7111,6358,5103,8879,3305,3342,9717,3907,2020-21
566,Lineups,-203200-203506-203926-1627734-1627763-,J. Holiday - V. Oladipo - D. McDermott - D. Sabonis - M. Brogdon,1610612754,IND,7,4,3,0.571,28.0,94.4,93.7,106.4,100.0,-12.0,-6.3,0.583,2.33,17.1,0.143,0.815,0.435,0.095,0.482,0.496,107.0,110.81,92.34,63,0.452,542,534,13480,5959,576,8396,5947,8163,6350,1752,6004,7436,5487,8896,7461,8165,9019,5524,7609,2020-21
567,Lineups,-201949-203501-203504-1626161-1629029-,J. Johnson - T. Hardaway Jr. - T. Burke - W. Cauley-Stein - L. Doncic,1610612742,DAL,6,3,3,0.5,28.0,132.6,132.8,103.8,105.1,28.8,27.7,0.484,5.0,19.0,0.231,0.806,0.544,0.052,0.64,0.641,101.9,101.19,84.32,58,0.636,714,833,13480,6052,583,3466,7926,4140,8632,205,5168,6223,5540,4932,6366,4039,4816,9612,4514,2020-21
568,Lineups,-200755-1626195-1627742-1628366-1628404-,J. Redick - W. Hernangomez - B. Ingram - L. Ball - J. Hart,1610612740,NOP,9,4,5,0.444,28.0,117.1,112.1,113.9,110.3,3.2,1.7,0.68,2.43,20.0,0.345,0.828,0.586,0.121,0.528,0.565,94.7,98.33,81.94,58,0.533,350,534,14448,7605,564,5592,8471,6199,4565,1723,4059,3557,5384,3907,8433,6178,6631,10887,6203,2020-21
569,Lineups,-1629026-1629647-1629650-1630177-1630197-,K. Williams - D. Bazley - M. Brown - T. Maledon - A. Pokusevski,1610612760,OKC,2,0,2,0.0,28.0,84.3,84.8,123.5,126.2,-39.2,-41.3,0.652,0.83,16.3,0.333,0.889,0.529,0.273,0.472,0.488,114.3,112.71,93.92,66,0.258,3207,8619,11786,8619,580,9148,10390,10724,5561,5809,6862,3574,4626,5195,12714,8266,9096,4975,10248,2020-21
570,Lineups,-2544-202693-1626149-1627936-1629659-,L. James - M. Morris - M. Harrell - A. Caruso - T. Horton-Tucker,1610612747,LAL,8,5,3,0.625,28.0,97.8,98.4,88.9,87.5,8.8,10.9,0.667,1.23,17.8,0.367,0.684,0.544,0.206,0.5,0.54,108.0,108.53,90.45,63,0.631,427,368,13480,5774,572,8154,5078,5482,4597,4026,5731,3405,7805,4931,11511,6391,7211,6437,4563,2020-21
571,Lineups,-101150-202331-202694-1627826-1628379-,L. Williams - P. George - M. Morris Sr. - I. Zubac - L. Kennard,1610612746,LAC,6,5,1,0.833,28.0,103.3,100.0,129.8,123.0,-26.5,-23.0,0.5,1.11,12.3,0.353,0.69,0.508,0.148,0.453,0.508,98.9,103.34,86.12,61,0.355,714,368,4785,4836,561,6466,9891,9477,6898,4143,8699,3521,7772,5576,9617,8505,8010,8664,9116,2020-21
572,Lineups,-202696-203516-1628407-1629109-1630175-,N. Vucevic - J. Ennis III - D. Bacon - G. Clark - C. Anthony,1610612753,ORL,3,0,3,0.0,28.0,93.9,94.8,127.7,133.3,-33.8,-38.5,0.421,2.0,10.4,0.282,0.724,0.471,0.069,0.36,0.432,100.0,97.35,81.13,58,0.357,1984,8619,13480,8619,560,8320,10778,10562,8931,1975,9208,5146,7305,8106,6668,9865,9880,11260,9107,2020-21
573,Lineups,-202696-203082-203095-203920-1630175-,N. Vucevic - T. Ross - E. Fournier - K. Birch - C. Anthony,1610612753,ORL,7,2,5,0.286,28.0,109.9,103.3,123.3,122.0,-13.4,-18.7,0.826,2.71,21.3,0.313,0.643,0.467,0.117,0.491,0.54,98.6,102.17,85.14,60,0.478,542,1417,14448,8321,575,6373,9791,9145,3293,1451,3777,4696,8926,8174,8309,8109,7211,9198,7202,2020-21
574,Lineups,-201577-202722-203078-203526-1629060-,R. Lopez - D. Bertans - B. Beal - R. Neto - R. Hachimura,1610612764,WAS,14,9,5,0.643,28.0,113.9,112.7,104.8,98.4,9.1,14.3,0.542,1.86,14.6,0.389,0.739,0.525,0.111,0.458,0.519,106.0,109.94,91.62,63,0.553,118,100,14448,5758,585,5472,5934,5209,6762,3001,7480,3205,7141,5302,7929,8403,7703,5933,5835,2020-21
575,Lineups,-201937-1626157-1627823-1630162-1630183-,R. Rubio - K. Towns - J. Hernangomez - A. Edwards - J. McDaniels,1610612750,MIN,10,6,4,0.6,28.0,126.1,124.6,118.3,119.6,7.8,4.9,0.778,3.0,23.6,0.259,0.692,0.472,0.115,0.644,0.663,100.3,100.35,83.62,61,0.567,268,254,14164,5817,574,4221,9491,5985,3610,840,2913,5373,7727,8100,8273,3940,4395,10003,5587,2020-21
576,Lineups,-201937-1626157-1629669-1630162-1630183-,R. Rubio - K. Towns - J. Nowell - A. Edwards - J. McDaniels,1610612750,MIN,12,3,9,0.25,28.0,112.6,107.6,114.6,120.0,-1.9,-12.4,0.542,1.18,14.9,0.286,0.741,0.509,0.167,0.56,0.622,106.5,106.57,88.81,66,0.492,172,833,14759,8342,558,6061,9495,8628,6762,4087,7425,4936,7125,5568,9987,5616,5228,7248,7021,2020-21
577,Lineups,-201566-202722-203078-1629060-1630166-,R. Westbrook - D. Bertans - B. Beal - R. Hachimura - D. Avdija,1610612764,WAS,8,3,5,0.375,28.0,102.5,103.1,137.1,133.3,-34.5,-30.2,0.818,2.0,20.9,0.129,0.692,0.386,0.141,0.54,0.565,111.6,112.85,94.04,64,0.321,427,833,14448,7808,566,6387,10778,10022,3298,1975,3888,7643,7727,10049,9130,5985,6628,4944,9629,2020-21
578,Lineups,-2772-1628389-1629130-1629134-1629639-,T. Ariza - B. Adebayo - D. Robinson - K. Nunn - T. Herro,1610612748,MIA,7,2,5,0.286,28.0,104.7,100.0,129.2,131.3,-24.4,-31.3,0.682,1.67,19.0,0.148,0.552,0.357,0.15,0.543,0.574,103.5,104.91,87.43,60,0.344,542,1417,14448,8321,559,6466,10720,10067,4564,3168,5168,7433,9783,10455,9657,5937,6373,7939,9247,2020-21
