,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,Season
1206,Lineups,-203210-1628420-1629008-,J. Green - M. Morris - M. Porter Jr.,1610612743,DEN,20,12,8,0.6,7.6,0.573,0.427,0.433,0.071,0.411,0.132,0.156,0.151,0.362,0.506,0.494,0.88,0.12,0.651,0.349,2065,1694,15036,5506,2948,11114,6851,12809,8225,4435,5084,7926,7667,12308,7398,9435,7289,7862,6081,11181,2020-21
1207,Lineups,-1627823-1629020-1629162-,J. Hernangomez - J. Vanderbilt - J. McLaughlin,1610612750,MIN,18,7,11,0.389,7.6,0.614,0.386,0.569,0.061,0.303,0.107,0.128,0.18,0.508,0.559,0.441,0.879,0.121,0.643,0.357,2417,3179,16397,10709,3008,8450,9514,5649,9217,9941,7404,10761,5195,4288,5549,11284,7324,7842,6395,10785,2020-21
1208,Lineups,-1628367-1629635-1630191-,J. Jackson - S. Doumbouya - I. Stewart,1610612765,DET,35,9,26,0.257,7.6,0.631,0.369,0.521,0.073,0.286,0.143,0.193,0.194,0.448,0.465,0.535,0.923,0.077,0.588,0.412,626,2397,18318,12841,2966,7305,10660,8080,8009,10778,4084,4897,4267,7297,10138,6695,5991,9090,9395,7874,2020-21
1209,Lineups,-203087-204456-1628410-,J. Lamb - T. McConnell - E. Sumner,1610612754,IND,20,9,11,0.45,7.6,0.664,0.336,0.552,0.082,0.276,0.128,0.171,0.189,0.471,0.528,0.472,0.889,0.111,0.618,0.382,2065,2397,16397,9489,2981,5530,12435,6389,7208,11199,5362,6459,4555,6117,6727,10094,6918,8062,7663,9606,2020-21
1210,Lineups,-201952-1628369-1629057-,J. Teague - J. Tatum - R. Williams III,1610612738,BOS,23,12,11,0.522,7.6,0.627,0.373,0.526,0.086,0.356,0.123,0.119,0.183,0.44,0.459,0.541,0.745,0.255,0.548,0.452,1641,1694,16397,6887,2959,7496,10467,7823,6801,7104,5878,11715,4931,7794,10354,6477,11711,3465,11351,5920,2020-21
1211,Lineups,-1626162-1627814-1629673-,K. Oubre Jr. - D. Lee - J. Poole,1610612744,GSW,18,8,10,0.444,7.6,0.591,0.409,0.514,0.08,0.337,0.069,0.149,0.141,0.435,0.662,0.338,0.774,0.226,0.696,0.304,2417,2759,15994,9533,2955,10028,7937,8412,7432,8043,11071,8653,8577,8011,3043,13791,10778,4389,4007,13262,2020-21
1212,Lineups,-2544-1626149-1627936-,L. James - M. Harrell - A. Caruso,1610612747,LAL,33,20,13,0.606,7.6,0.626,0.374,0.502,0.051,0.341,0.147,0.158,0.159,0.451,0.547,0.453,0.836,0.164,0.637,0.363,763,637,16990,5492,2961,7563,10402,9010,10261,7876,3890,7783,6859,7144,5985,10849,8708,6470,6651,10620,2020-21
1213,Lineups,-1627736-1629162-1630183-,M. Beasley - J. McLaughlin - J. McDaniels,1610612750,MIN,18,3,15,0.167,7.6,0.564,0.436,0.436,0.06,0.423,0.107,0.141,0.188,0.376,0.585,0.415,0.929,0.071,0.72,0.28,2417,6231,17469,13894,3015,11731,6234,12698,9321,4048,7348,9540,4623,11516,4693,12141,5886,9221,3310,13960,2020-21
1214,Lineups,-203488-1629026-1630177-,M. Muscala - K. Williams - T. Maledon,1610612760,OKC,24,10,14,0.417,7.6,0.575,0.425,0.515,0.06,0.366,0.081,0.119,0.165,0.455,0.505,0.495,0.911,0.089,0.636,0.364,1515,2128,17251,10067,3016,11028,6937,8388,9391,6595,10066,11651,6363,6896,7421,9409,6344,8833,6824,10444,2020-21
1215,Lineups,-201566-203078-1629067-,R. Westbrook - B. Beal - I. Bonga,1610612764,WAS,18,6,12,0.333,7.6,0.704,0.296,0.613,0.138,0.244,0.088,0.144,0.131,0.475,0.551,0.449,0.846,0.154,0.613,0.387,2417,3625,16702,11223,2992,3386,14561,3867,3158,12548,9478,9116,9523,5939,5871,10949,8440,6635,7936,9315,2020-21
1216,Lineups,-203524-203991-1629027-,S. Hill - C. Capela - T. Young,1610612737,ATL,46,27,19,0.587,7.6,0.615,0.385,0.498,0.062,0.348,0.097,0.154,0.119,0.436,0.484,0.516,0.771,0.229,0.576,0.424,221,226,17984,5987,2989,8390,9575,9704,9143,7482,8487,8200,10646,7976,9496,7338,10822,4348,9968,7285,2020-21
1217,Lineups,-2772-202710-1629639-,T. Ariza - J. Butler - T. Herro,1610612748,MIA,20,11,9,0.55,7.6,0.628,0.372,0.463,0.055,0.364,0.143,0.174,0.118,0.408,0.583,0.417,0.955,0.045,0.711,0.289,2065,1892,15578,6544,2979,7476,10485,11364,9861,6684,4079,6278,10726,9558,4700,12044,5506,9656,3636,13635,2020-21
1218,Lineups,-201959-1629628-1630193-,T. Gibson - R. Barrett - I. Quickley,1610612752,NYK,21,15,6,0.714,7.6,0.643,0.357,0.584,0.135,0.284,0.059,0.132,0.135,0.449,0.417,0.583,0.829,0.171,0.517,0.483,1903,1178,13463,3588,2950,6552,11315,4835,3245,10903,11676,10414,9119,7237,11757,4986,9176,5988,12335,4936,2020-21
1219,Lineups,-204456-1628988-1629048-,T. McConnell - A. Holiday - G. Bitadze,1610612754,IND,36,14,22,0.389,7.6,0.641,0.359,0.541,0.06,0.338,0.171,0.12,0.159,0.481,0.522,0.478,0.893,0.107,0.631,0.369,576,1332,18185,10709,2957,6693,11256,6970,9336,7979,2683,11557,6855,5628,6931,9901,6876,8302,7030,10241,2020-21
1220,Lineups,-201152-202066-203107-,T. Young - G. Temple - T. Satoransky,1610612741,CHI,35,15,20,0.429,7.6,0.644,0.356,0.544,0.056,0.328,0.1,0.128,0.159,0.488,0.598,0.402,0.814,0.186,0.66,0.34,626,1178,18079,9771,3032,6501,11464,6875,9745,8700,8111,10796,6856,5378,4441,12392,9591,5585,5781,11490,2020-21
1221,Lineups,-1626195-1628366-1629627-,W. Hernangomez - L. Ball - Z. Williamson,1610612740,NOP,23,9,14,0.391,7.6,0.68,0.32,0.544,0.07,0.278,0.136,0.177,0.159,0.474,0.553,0.447,0.822,0.178,0.621,0.379,1641,2397,17251,10695,3018,4346,13590,6862,8322,11124,4702,5960,6888,5973,5830,11003,9328,5842,7522,9749,2020-21
1222,Lineups,-202692-203901-1629628-,A. Burks - E. Payton - R. Barrett,1610612752,NYK,22,11,11,0.5,7.5,0.705,0.295,0.528,0.085,0.332,0.101,0.141,0.09,0.442,0.438,0.562,0.841,0.159,0.557,0.443,1789,1892,16397,6963,3104,3363,14602,7696,6874,8565,8091,9565,12578,7695,11091,5742,8624,6545,10915,6355,2020-21
1223,Lineups,-203076-203471-1626149-,A. Davis - D. Schroder - M. Harrell,1610612747,LAL,27,19,8,0.704,7.5,0.727,0.273,0.62,0.086,0.246,0.084,0.133,0.105,0.534,0.457,0.543,0.9,0.1,0.55,0.45,1237,738,15036,3820,3084,2667,15296,3655,6799,12481,9810,10225,11747,3479,10416,6418,6606,8419,11298,5973,2020-21
1224,Lineups,-2738-201609-1629130-,A. Iguodala - G. Dragic - D. Robinson,1610612748,MIA,34,21,13,0.618,7.5,0.508,0.492,0.393,0.07,0.447,0.096,0.16,0.17,0.323,0.58,0.42,0.918,0.082,0.726,0.274,689,548,16990,5368,3079,14139,3826,14415,8287,3035,8571,7583,5900,13906,4834,12000,6147,9031,3188,14083,2020-21
1225,Lineups,-203952-1627814-1629672-,A. Wiggins - D. Lee - E. Paschall,1610612744,GSW,31,17,14,0.548,7.5,0.64,0.36,0.523,0.125,0.314,0.111,0.163,0.143,0.398,0.477,0.523,0.981,0.019,0.621,0.379,883,927,17251,6562,3076,6791,11174,7942,3883,9437,7059,7280,8314,10464,9720,7108,5391,9787,7539,9732,2020-21
1226,Lineups,-203952-1626172-1629673-,A. Wiggins - K. Looney - J. Poole,1610612744,GSW,30,19,11,0.633,7.5,0.575,0.425,0.518,0.104,0.391,0.114,0.091,0.155,0.414,0.448,0.552,0.825,0.175,0.574,0.426,966,738,16397,5142,3086,11004,6961,8242,5264,5257,6726,13541,7194,9218,10753,6081,9247,5929,10015,7239,2020-21
1227,Lineups,-1629634-1630214-1630217-,B. Clarke - X. Tillman - D. Bane,1610612763,MEM,27,17,10,0.63,7.5,0.682,0.318,0.582,0.071,0.295,0.126,0.123,0.153,0.51,0.583,0.417,0.915,0.085,0.667,0.333,1237,927,15994,5179,3098,4305,13660,4925,8235,10426,5543,11314,7502,4214,4791,12043,6281,8892,4766,11586,2020-21
1228,Lineups,-203463-1628425-1630256-,B. McLemore - S. Brown - J. Tate,1610612745,HOU,19,6,13,0.316,7.5,0.495,0.505,0.417,0.039,0.456,0.144,0.127,0.206,0.377,0.486,0.514,0.87,0.13,0.648,0.352,2246,3625,16990,12316,3128,15298,2667,13404,11237,2828,4068,10899,3690,11441,9432,7390,7714,7462,6189,11081,2020-21
1229,Lineups,-2546-203468-1629014-,C. Anthony - C. McCollum - A. Simons,1610612757,POR,27,16,11,0.593,7.5,0.607,0.393,0.486,0.155,0.365,0.108,0.149,0.12,0.331,0.369,0.631,0.689,0.311,0.475,0.525,1237,1038,16397,5938,3036,8842,9123,10229,2402,6667,7329,8588,10643,13718,13043,3791,12475,2703,14217,3050,2020-21
1230,Lineups,-101108-203109-1629661-,C. Paul - J. Crowder - C. Johnson,1610612756,PHX,34,22,12,0.647,7.5,0.537,0.463,0.438,0.127,0.411,0.103,0.151,0.195,0.312,0.5,0.5,0.85,0.15,0.635,0.365,689,463,16702,4981,3111,13167,4798,12598,3674,4435,7882,8449,4238,14213,7465,7623,8371,6768,6855,10407,2020-21
1231,Lineups,-201571-203114-1626171-,D. Augustin - K. Middleton - B. Portis,1610612749,MIL,35,23,12,0.657,7.5,0.641,0.359,0.494,0.154,0.373,0.104,0.132,0.106,0.34,0.465,0.535,0.873,0.127,0.602,0.398,626,396,16702,4915,3093,6692,11273,9823,2416,6327,7757,10427,11640,13163,10137,6697,7672,7504,8404,8865,2020-21
1232,Lineups,-201571-203114-203507-,D. Augustin - K. Middleton - G. Antetokounmpo,1610612749,MIL,35,23,12,0.657,7.5,0.619,0.381,0.5,0.087,0.328,0.127,0.172,0.126,0.413,0.431,0.569,0.822,0.178,0.55,0.45,626,396,16702,4915,3127,8119,9846,9032,6769,8720,5415,6394,9997,9291,11276,5558,9338,5838,11252,5975,2020-21
1233,Lineups,-1626164-1626166-1628969-,D. Booker - C. Payne - M. Bridges,1610612756,PHX,55,38,17,0.691,7.5,0.623,0.377,0.534,0.119,0.337,0.131,0.129,0.164,0.414,0.527,0.473,0.861,0.139,0.626,0.374,53,32,17764,3964,3115,7873,10092,7326,4136,8027,5107,10706,6427,9204,6743,10088,7946,7232,7189,10082,2020-21
1234,Lineups,-202324-204060-1626220-,D. Favors - J. Ingles - R. O'Neale,1610612762,UTA,52,37,15,0.712,7.5,0.544,0.456,0.465,0.061,0.385,0.103,0.15,0.12,0.404,0.498,0.502,0.761,0.239,0.591,0.409,97,46,17469,3755,3134,12839,5126,11268,9199,5593,7826,8551,10559,9722,9220,7614,11000,4177,9193,8078,2020-21
1235,Lineups,-201568-1628381-1629027-,D. Gallinari - J. Collins - T. Young,1610612737,ATL,38,21,17,0.553,7.5,0.501,0.499,0.407,0.075,0.372,0.086,0.22,0.123,0.332,0.534,0.466,0.798,0.202,0.634,0.366,479,548,17764,6527,3120,14224,3741,13685,7808,6352,9601,3488,10364,13705,6517,10313,10346,4832,6880,10390,2020-21
1236,Lineups,-203471-1626149-1628398-,D. Schroder - M. Harrell - K. Kuzma,1610612747,LAL,51,32,19,0.627,7.5,0.687,0.313,0.559,0.056,0.267,0.103,0.174,0.138,0.503,0.496,0.504,0.949,0.051,0.606,0.394,114,112,17984,5197,3106,4078,13887,6063,9724,11681,7886,6273,8917,4389,9236,7598,5585,9593,8270,8999,2020-21
1237,Lineups,-202683-203918-1629018-,E. Kanter - R. Hood - G. Trent Jr.,1610612757,POR,28,16,12,0.571,7.5,0.562,0.438,0.446,0.105,0.42,0.101,0.134,0.154,0.341,0.309,0.691,0.739,0.261,0.475,0.525,1145,1038,16702,6090,3103,11833,6130,12170,5078,4149,8025,10208,7282,13144,14266,2568,11756,3402,14225,3046,2020-21
1238,Lineups,-203507-1627854-1628978-,G. Antetokounmpo - B. Forbes - D. DiVincenzo,1610612749,MIL,55,37,18,0.673,7.5,0.585,0.415,0.501,0.073,0.356,0.157,0.143,0.16,0.429,0.504,0.496,0.798,0.202,0.598,0.402,53,46,17872,4072,3067,10397,7568,9020,8045,7080,3335,9427,6813,8333,7444,9390,10344,4834,8942,8329,2020-21
1239,Lineups,-1627759-1628369-1629057-,J. Brown - J. Tatum - R. Williams III,1610612738,BOS,40,23,17,0.575,7.5,0.6,0.4,0.537,0.075,0.349,0.144,0.114,0.182,0.463,0.545,0.455,0.815,0.185,0.627,0.373,400,396,17764,6084,3037,9614,8351,7170,7850,7440,4067,12131,4964,6501,6009,10683,9565,5589,7173,10093,2020-21
1240,Lineups,-203924-1626153-1630191-,J. Grant - D. Wright - I. Stewart,1610612765,DET,29,9,20,0.31,7.5,0.609,0.391,0.47,0.065,0.331,0.108,0.198,0.188,0.405,0.504,0.496,0.907,0.093,0.633,0.367,1053,2397,18079,12357,3110,8731,9234,11045,8778,8574,7245,4608,4617,9679,7437,9397,6498,8677,6923,10348,2020-21
1241,Lineups,-201145-201935-1629013-,J. Green - J. Harden - L. Shamet,1610612751,BKN,23,17,6,0.739,7.5,0.485,0.515,0.357,0.024,0.478,0.063,0.164,0.135,0.333,0.554,0.446,0.727,0.273,0.636,0.364,1641,927,13463,3430,3105,15450,2509,15158,12157,2329,11466,7159,9114,13285,5804,11025,11884,3213,6824,10444,2020-21
1242,Lineups,-201145-201935-1627789-,J. Green - J. Harden - T. Luwawu-Cabarrot,1610612751,BKN,24,18,6,0.75,7.5,0.527,0.473,0.427,0.048,0.386,0.107,0.187,0.122,0.379,0.571,0.429,0.763,0.237,0.643,0.357,1515,827,13463,3005,3092,13577,4388,13077,10521,5570,7423,5287,10415,11372,5003,11569,10973,4204,6392,10879,2020-21
1243,Lineups,-1629637-1629638-1630184-,J. Hayes - N. Alexander-Walker - K. Lewis Jr.,1610612740,NOP,23,10,13,0.435,7.5,0.647,0.353,0.531,0.057,0.302,0.124,0.168,0.198,0.474,0.553,0.447,0.923,0.077,0.655,0.345,1641,2128,16990,9739,3047,6400,11565,7530,9704,9980,5816,6706,4117,5973,5815,11018,5991,9090,5944,11327,2020-21
1244,Lineups,-1627823-1629162-1629675-,J. Hernangomez - J. McLaughlin - N. Reid,1610612750,MIN,28,12,16,0.429,7.5,0.606,0.394,0.542,0.066,0.284,0.088,0.174,0.15,0.476,0.577,0.423,0.86,0.14,0.651,0.349,1145,1694,17616,9771,3132,8893,9072,6942,8721,10899,9440,6204,7755,5915,4899,11935,7948,7227,6096,11172,2020-21
1245,Lineups,-202685-1628415-1629634-,J. Valanciunas - D. Brooks - B. Clarke,1610612763,MEM,42,21,21,0.5,7.5,0.705,0.295,0.598,0.052,0.25,0.153,0.152,0.133,0.546,0.571,0.429,0.836,0.164,0.629,0.371,330,548,18133,6963,3089,3357,14608,4354,10170,12235,3597,8350,9418,3147,5266,11568,8703,6471,7112,10143,2020-21
1246,Lineups,-1626159-1629634-1630217-,J. Winslow - B. Clarke - D. Bane,1610612763,MEM,19,9,10,0.474,7.5,0.669,0.331,0.609,0.079,0.268,0.142,0.123,0.139,0.53,0.685,0.315,0.815,0.185,0.714,0.286,2246,2397,15994,9166,3058,4740,13225,3935,7447,11646,4279,11379,8776,3628,2260,14574,9565,5589,3350,13660,2020-21
1247,Lineups,-203937-1628415-1629634-,K. Anderson - D. Brooks - B. Clarke,1610612763,MEM,32,17,15,0.531,7.5,0.712,0.288,0.618,0.089,0.226,0.151,0.156,0.176,0.529,0.625,0.375,0.872,0.128,0.673,0.327,810,927,17469,6795,3107,3159,14806,3703,6554,13161,3707,7883,5510,3673,3447,13232,7683,7487,4670,12601,2020-21
1248,Lineups,-2544-1627936-1628398-,L. James - A. Caruso - K. Kuzma,1610612747,LAL,29,19,10,0.655,7.5,0.597,0.403,0.507,0.048,0.315,0.139,0.178,0.166,0.459,0.539,0.461,0.868,0.132,0.635,0.365,1053,738,15994,4923,3101,9708,8256,8799,10601,9397,4495,5896,6324,6740,6310,10524,7759,7417,6835,10434,2020-21
1249,Lineups,-101150-1628989-1630168-,L. Williams - K. Huerter - O. Okongwu,1610612737,ATL,21,17,4,0.81,7.5,0.687,0.313,0.571,0.177,0.274,0.083,0.155,0.122,0.393,0.456,0.544,0.636,0.364,0.5,0.5,1903,927,11166,2636,3049,4076,13888,5606,1873,11240,9949,8012,10437,10649,10440,6394,13338,1807,12544,3286,2020-21
1250,Lineups,-203999-1628408-1630267-,N. Jokic - P. Dozier - F. Campazzo,1610612743,DEN,36,27,9,0.75,7.5,0.596,0.404,0.529,0.086,0.349,0.097,0.123,0.14,0.443,0.554,0.446,0.945,0.055,0.674,0.326,576,226,15578,3005,3102,9748,8217,7644,6827,7474,8510,11377,8677,7678,5803,11031,5636,9542,4661,12610,2020-21
1251,Lineups,-200752-201942-201988-,R. Gay - D. DeRozan - P. Mills,1610612759,SAS,52,23,29,0.442,7.5,0.665,0.335,0.499,0.123,0.283,0.084,0.218,0.121,0.376,0.468,0.532,0.888,0.112,0.583,0.417,97,396,18371,9686,3094,5513,12452,9680,3937,10922,9832,3569,10508,11519,10024,6803,7118,8058,9536,7587,2020-21
1252,Lineups,-202704-1627826-1629611-,R. Jackson - I. Zubac - T. Mann,1610612746,LAC,37,23,14,0.622,7.5,0.636,0.364,0.524,0.107,0.358,0.092,0.118,0.116,0.417,0.415,0.585,0.833,0.167,0.546,0.454,524,396,17251,5337,3074,7044,10921,7925,4979,6956,9035,11751,10913,9129,11856,4978,8713,6038,11393,5878,2020-21
1253,Lineups,-201566-202722-203526-,R. Westbrook - D. Bertans - R. Neto,1610612764,WAS,43,21,22,0.488,7.5,0.634,0.366,0.48,0.081,0.312,0.111,0.208,0.13,0.399,0.464,0.536,0.929,0.071,0.605,0.395,294,548,18185,9064,3060,7158,10807,10534,7301,9522,6898,3953,9677,10443,10142,6670,5885,9293,8293,8978,2020-21
1254,Lineups,-201566-201577-202397-,R. Westbrook - R. Lopez - I. Smith,1610612764,WAS,32,17,15,0.531,7.5,0.672,0.328,0.581,0.147,0.274,0.093,0.145,0.099,0.434,0.414,0.586,0.902,0.098,0.531,0.469,810,927,17469,6795,3129,4642,13314,4948,2750,11241,8903,8997,12107,8108,11878,4955,6599,8575,11989,5282,2020-21
1255,Lineups,-1629635-1630180-1630191-,S. Doumbouya - S. Bey - I. Stewart,1610612765,DET,33,8,25,0.242,7.5,0.569,0.431,0.471,0.05,0.374,0.146,0.155,0.174,0.421,0.439,0.561,0.954,0.046,0.617,0.383,763,2759,18301,13399,3059,11483,6482,10939,10381,6317,3986,8002,5591,8781,11077,5754,5523,9654,7707,9550,2020-21
1256,Lineups,-201152-1629632-1630172-,T. Young - C. White - P. Williams,1610612741,CHI,55,24,31,0.436,7.5,0.647,0.353,0.546,0.069,0.345,0.093,0.11,0.119,0.477,0.5,0.5,0.841,0.159,0.601,0.399,53,329,18389,9736,3056,6394,11571,6671,8469,7677,8892,12502,10678,5834,7465,7623,8623,6555,8416,8855,2020-21
1257,Lineups,-2738-201609-1629134-,A. Iguodala - G. Dragic - K. Nunn,1610612748,MIA,28,18,10,0.643,7.4,0.57,0.43,0.446,0.088,0.382,0.088,0.171,0.124,0.359,0.563,0.438,0.875,0.125,0.676,0.324,1145,827,15994,5026,3163,11425,6540,12171,6634,5708,9470,6461,10306,12441,5420,11357,7369,7509,4604,12666,2020-21
1258,Lineups,-1628389-1629216-1629639-,B. Adebayo - G. Vincent - T. Herro,1610612748,MIA,20,10,10,0.5,7.4,0.611,0.389,0.502,0.046,0.327,0.066,0.172,0.168,0.455,0.539,0.461,0.909,0.091,0.651,0.349,2065,2128,15994,6963,3200,8655,9310,9013,10705,8769,11262,6422,6016,6892,6301,10530,6353,8686,6078,11192,2020-21
1259,Lineups,-1628389-1629134-1629639-,B. Adebayo - K. Nunn - T. Herro,1610612748,MIA,29,13,16,0.448,7.4,0.606,0.394,0.515,0.063,0.35,0.087,0.135,0.141,0.451,0.592,0.408,0.847,0.153,0.672,0.328,1053,1490,17616,9520,3186,8900,9061,8390,8984,7391,9510,10136,8644,7124,4517,12317,8433,6742,4703,12568,2020-21
1260,Lineups,-203078-203458-203526-,B. Beal - A. Len - R. Neto,1610612764,WAS,31,17,14,0.548,7.4,0.732,0.268,0.606,0.108,0.234,0.102,0.159,0.155,0.498,0.563,0.437,0.898,0.102,0.632,0.368,883,927,17251,6562,3145,2490,15475,4023,4889,12817,7956,7596,7245,5089,5418,11416,6764,8411,6963,10308,2020-21
1261,Lineups,-203991-1628989-1629164-,C. Capela - K. Huerter - B. Goodwin,1610612737,ATL,23,11,12,0.478,7.4,0.562,0.438,0.458,0.065,0.429,0.14,0.113,0.129,0.394,0.471,0.529,0.811,0.189,0.601,0.399,1641,1892,16702,9126,3214,11826,6139,11639,8823,3439,4381,12149,9711,10640,9915,6857,9676,5499,8411,8860,2020-21
1262,Lineups,-203469-1626179-1628984-,C. Zeller - T. Rozier - D. Graham,1610612766,CHA,29,11,18,0.379,7.4,0.525,0.475,0.448,0.053,0.387,0.129,0.165,0.131,0.395,0.593,0.407,0.809,0.191,0.672,0.328,1053,1892,17872,10815,3169,13638,4326,12117,10043,5472,5262,7092,9566,10599,4501,12330,9736,5441,4702,12569,2020-21
1263,Lineups,-201571-201950-1626171-,D. Augustin - J. Holiday - B. Portis,1610612749,MIL,22,15,7,0.682,7.4,0.591,0.409,0.457,0.103,0.427,0.126,0.117,0.161,0.354,0.551,0.449,0.803,0.197,0.648,0.352,1789,1178,14318,4020,3224,10030,7879,11695,5316,3945,5521,11908,6710,12601,5871,10949,9817,5358,6215,11056,2020-21
1264,Lineups,-202722-203078-203526-,D. Bertans - B. Beal - R. Neto,1610612764,WAS,40,21,19,0.525,7.4,0.691,0.309,0.499,0.077,0.253,0.071,0.247,0.132,0.422,0.478,0.522,0.882,0.118,0.58,0.42,400,548,17984,6863,3215,3885,14080,9673,7615,12184,10916,2670,9475,8739,9698,7133,7199,7909,9798,7473,2020-21
1265,Lineups,-1627827-1628973-1629029-,D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,46,29,17,0.63,7.4,0.505,0.495,0.433,0.067,0.421,0.083,0.146,0.156,0.366,0.38,0.62,0.727,0.273,0.516,0.484,221,179,17764,5178,3221,14191,3774,12790,8586,4114,9849,8921,7089,12039,12780,4054,11884,3213,12366,4905,2020-21
1266,Lineups,-201568-203991-203992-,D. Gallinari - C. Capela - B. Bogdanovic,1610612737,ATL,22,16,6,0.727,7.4,0.626,0.374,0.459,0.1,0.38,0.042,0.161,0.14,0.359,0.402,0.598,0.792,0.208,0.541,0.459,1789,1038,13463,3499,3184,7551,10413,11601,5457,5790,12467,7454,8702,12432,12067,4766,10394,4765,11650,5621,2020-21
1267,Lineups,-201568-203524-203992-,D. Gallinari - S. Hill - B. Bogdanovic,1610612737,ATL,23,20,3,0.87,7.4,0.564,0.436,0.476,0.122,0.387,0.073,0.137,0.114,0.354,0.479,0.521,0.922,0.078,0.634,0.366,1641,637,9409,2410,3205,11692,6273,10759,4010,5470,10733,9932,11087,12593,9656,7177,6092,9085,6866,10405,2020-21
1268,Lineups,-201565-203457-203493-,D. Rose - N. Noel - R. Bullock,1610612752,NYK,27,17,10,0.63,7.4,0.619,0.381,0.505,0.141,0.347,0.069,0.148,0.126,0.364,0.458,0.542,0.852,0.148,0.581,0.419,1237,927,15994,5179,3181,8059,9906,8864,3016,7547,11077,8735,9948,12090,10391,6440,8340,6820,9732,7532,2020-21
1269,Lineups,-1626156-1627823-1629675-,D. Russell - J. Hernangomez - N. Reid,1610612750,MIN,26,12,14,0.462,7.4,0.602,0.398,0.56,0.043,0.323,0.093,0.116,0.179,0.517,0.569,0.431,0.88,0.12,0.656,0.344,1306,1694,17251,9302,3190,9128,8837,5984,10952,8954,8949,11916,5294,3992,5278,11556,7289,7862,5908,11359,2020-21
1270,Lineups,-1628960-1629630-1630214-,G. Allen - J. Morant - X. Tillman,1610612763,MEM,24,16,8,0.667,7.4,0.655,0.345,0.505,0.063,0.339,0.154,0.156,0.18,0.442,0.533,0.467,0.851,0.149,0.632,0.368,1515,1038,15036,4073,3171,5934,12031,8888,9038,7950,3451,7886,5203,7687,6529,10245,8363,6814,6966,10242,2020-21
1271,Lineups,-201145-203925-1629013-,J. Green - J. Harris - L. Shamet,1610612751,BKN,41,22,19,0.537,7.4,0.515,0.485,0.401,0.058,0.414,0.094,0.186,0.127,0.342,0.543,0.457,0.827,0.173,0.659,0.341,364,463,17984,6738,3158,13975,3990,13770,9547,4329,8833,5364,9874,13092,6186,10648,9214,5961,5814,11457,2020-21
1272,Lineups,-203937-1629630-1629634-,K. Anderson - J. Morant - B. Clarke,1610612763,MEM,30,16,14,0.533,7.4,0.705,0.295,0.614,0.093,0.227,0.144,0.159,0.167,0.52,0.538,0.462,0.846,0.154,0.599,0.401,966,1038,17251,6754,3172,3356,14609,3852,6139,13135,4066,7619,6089,3898,6429,10403,8440,6635,8931,8340,2020-21
1273,Lineups,-202689-1627759-1628400-,K. Walker - J. Brown - S. Ojeleye,1610612738,BOS,22,10,12,0.455,7.4,0.602,0.398,0.5,0.079,0.346,0.107,0.154,0.16,0.421,0.551,0.449,0.707,0.293,0.6,0.4,1789,2128,16702,9405,3140,9110,8854,9032,7505,7655,7424,8055,6759,8783,5892,10941,12287,2888,8421,8344,2020-21
1274,Lineups,-2544-203471-1628398-,L. James - D. Schroder - K. Kuzma,1610612747,LAL,30,22,8,0.733,7.4,0.612,0.388,0.544,0.069,0.339,0.149,0.117,0.145,0.476,0.504,0.496,0.875,0.125,0.613,0.387,966,463,15036,3456,3216,8572,9393,6860,8473,7956,3789,11883,8149,5914,7446,9388,7369,7509,7960,9311,2020-21
1275,Lineups,-101150-1627826-1628379-,L. Williams - I. Zubac - L. Kennard,1610612746,LAC,28,20,8,0.714,7.4,0.663,0.337,0.472,0.109,0.38,0.105,0.148,0.144,0.363,0.438,0.562,0.754,0.246,0.548,0.452,1145,637,15036,3588,3141,5565,12400,10923,4834,5786,7545,8666,8245,12286,11093,5741,11094,4083,11324,5924,2020-21
1276,Lineups,-203487-1628407-1629643-,M. Carter-Williams - D. Bacon - C. Okeke,1610612753,ORL,22,7,15,0.318,7.4,0.687,0.313,0.594,0.158,0.273,0.076,0.133,0.1,0.436,0.531,0.469,0.867,0.133,0.609,0.391,1789,3179,17469,12311,3194,4070,13895,4453,2366,11258,10533,10226,11956,7950,6641,10188,7767,7321,8095,9170,2020-21
