,Lineup,Tm,Season,G,MP,Tm,Opp,Pace,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,PTS
31,W. Barton | K. Faried | D. Gallinari | G. Harris | J. Nelson,DEN,2015-16,12,66.0,129,127,93.1,+4.1,+15.0,-.031,-2.4,-2.0,-.077,-0.051,+2.7,-1.3,+.104,+8.4
32,M. Dellavedova | L. James | I. Shumpert | J. Smith | T. Thompson,CLE,2015-16,21,60.4,115,132,98.1,+7.1,+9.6,+.031,+0.7,+10.3,-.125,+.028,-6.5,-6.5,-.047,+8.4
33,J. Butler | P. Gasol | T. Gibson | D. McDermott | D. Rose,CHI,2015-16,27,68.5,135,133,93.9,-1.3,-14.8,+.053,+2.1,-6.3,+.187,+.071,+8.6,+8.5,+.072,+8.1
34,T. Ariza | P. Beverley | J. Harden | D. Howard | J. Smith,HOU,2015-16,18,109.3,225,228,99.5,+1.8,+12.2,-.042,+0.1,+4.8,-.056,-0.050,+4.3,+6.1,-.021,+8.1
35,L. Aldridge | K. Anderson | T. Duncan | D. Green | T. Parker,SAS,2015-16,11,60.0,112,113,90.0,-1.4,-4.5,+.006,-3.5,-6.1,-.065,-0.011,+14.4,+14.4,+.152,+8.0
36,A. Afflalo | C. Anthony | J. Calderón | R. Lopez | L. Thomas,NYK,2015-16,27,102.3,203,206,95.9,+1.1,-10.0,+.069,+2.5,-1.7,+.166,+.087,+3.2,-0.6,+.163,+7.9
37,B. Bogdanović | J. Johnson | B. Lopez | D. Sloan | T. Young,BRK,2015-16,15,70.1,144,145,98.9,+5.1,-5.0,+.090,+0.8,-9.5,+.241,+.097,-3.3,+0.2,-.122,+7.7
38,C. Bosh | G. Dragić | G. Green | D. Wade | H. Whiteside,MIA,2015-16,14,104.4,197,198,90.8,+3.8,-12.2,+.099,-4.0,-9.0,-.014,+.083,+4.1,+7.7,-.067,+7.6
39,E. Fournier | C. Frye | T. Harris | E. Payton | N. Vučević,ORL,2015-16,26,333.7,634,635,91.3,+4.6,+5.7,+.022,+0.3,-3.0,+.060,+.021,-2.0,-2.8,+.005,+7.6
40,N. Batum | J. Lin | K. Walker | M. Williams | C. Zeller,CHO,2015-16,30,128.4,260,264,98.0,+0.2,+2.8,-.012,+1.7,+5.4,.000,-0.004,+5.3,+8.9,-.064,+7.4
41,L. Deng | G. Dragić | J. Richardson | H. Whiteside | J. Winslow,MIA,2015-16,22,189.7,378,380,95.9,+4.2,-1.6,+.055,-1.5,-3.1,-.016,+.047,+0.6,+5.2,-.110,+7.4
42,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,
44,B. Griffin | W. Johnson | D. Jordan | C. Paul | J. Redick,LAC,2015-16,17,99.7,202,197,96.0,+5.6,+3.3,+.048,+1.8,0.0,+.091,+.057,-5.6,-3.8,-.091,+7.4
45,D. Favors | R. Gobert | G. Hayward | R. Hood | R. Neto,UTA,2015-16,29,304.1,574,565,89.9,+2.2,-3.1,+.041,-1.3,-2.3,-.026,+.035,+4.3,+4.6,+.041,+7.3
46,M. Dellavedova | L. James | K. Love | I. Shumpert | T. Thompson,CLE,2015-16,25,72.8,140,142,93.0,-0.8,+0.5,-.013,-0.6,-1.8,+.010,-0.016,+9.5,+18.1,-.142,+7.3
47,K. Anderson | B. Diaw | P. Mills | J. Simmons | D. West,SAS,2015-16,11,53.8,109,107,96.3,+4.7,-3.5,+.072,-0.1,+2.5,-.059,+.073,-2.1,-1.2,-.058,+7.2
48,A. Baynes | K. Caldwell-Pope | T. Harris | R. Jackson | M. Morris,DET,2015-16,17,60.1,134,126,103.8,-2.5,-13.4,+.027,-1.9,-5.3,-.028,+.021,+14.0,+14.5,+.027,+7.2
49,C. Anthony | J. Calderón | L. Galloway | R. Lopez | K. Porziņģis,NYK,2015-16,17,51.9,100,99,92.0,+2.7,-7.0,+.057,+4.0,+5.8,+.111,+.081,-2.2,-9.3,+.280,+7.1
50,K. Durant | S. Ibaka | E. Kanter | A. Roberson | R. Westbrook,OKC,2015-16,26,75.1,157,158,100.7,+0.3,-7.0,+.039,-0.6,-5.0,+.043,+.038,+7.1,+5.2,+.145,+7.1
51,A. Afflalo | C. Anthony | L. Galloway | R. Lopez | K. Porziņģis,NYK,2015-16,16,87.4,173,166,93.1,-5.1,+3.9,-.074,+2.0,+0.7,+.068,-0.065,+15.2,+17.4,+.076,+7.0
52,L. Deng | G. Dragić | A. Stoudemire | D. Wade | J. Winslow,MIA,2015-16,14,61.3,130,130,101.8,+4.6,+2.3,+.041,-0.8,-7.7,+.082,+.036,-1.5,-0.8,-.053,+6.9
53,T. Ariza | P. Beverley | J. Harden | D. Howard | J. Terry,HOU,2015-16,16,61.8,126,119,95.2,+2.8,+0.7,+.029,+9.1,+12.5,+.130,+.080,-7.7,-5.0,-.139,+6.9
54,T. Allen | M. Conley | M. Gasol | C. Lee | Z. Randolph,MEM,2015-16,25,260.4,488,489,90.0,+1.9,+6.1,-.010,-2.0,-9.0,+.059,-0.024,+4.9,+3.5,+.113,+6.8
55,L. Allen | M. Ellis | P. George | G. Hill | I. Mahinmi,IND,2015-16,40,332.3,652,656,94.5,+2.2,-2.8,+.039,-1.9,-6.9,+.018,+.030,+4.2,+4.7,+.036,+6.7
56,J. Butler | P. Gasol | D. McDermott | N. Mirotić | D. Rose,CHI,2015-16,32,128.9,291,273,105.0,+1.1,-9.4,+.061,+2.1,-2.0,+.132,+.077,+2.0,+1.2,+.044,+6.3
57,J. Crowder | A. Johnson | M. Smart | J. Sullinger | I. Thomas,BOS,2015-16,14,77.9,160,155,97.1,+6.4,+9.9,+.024,-0.3,+8.0,-.106,+.016,-6.2,-3.8,-.158,+6.3
58,J. Crawford | W. Johnson | D. Jordan | C. Paul | A. Rivers,LAC,2015-16,22,61.7,124,121,95.4,-1.8,+0.3,-.023,+0.5,+2.6,-.023,-0.020,+9.3,+14.0,-.039,+6.3
59,B. Beal | M. Gortat | M. Morris | O. Porter | J. Wall,WAS,2015-16,18,197.1,408,403,98.8,+1.9,-1.1,+.027,-0.4,-1.6,+.010,+.026,+2.8,+2.3,+.067,+6.3
60,H. Barnes | S. Curry | F. Ezeli | D. Green | K. Thompson,GSW,2015-16,16,140.9,289,285,97.8,+1.1,-0.2,+.014,+5.1,+13.9,-.042,+.042,-1.2,-0.6,-.044,+6.1
61,R. Felton | D. Lee | W. Matthews | C. Parsons | D. Williams,DAL,2015-16,10,52.9,102,107,94.8,+8.6,+4.2,+.077,+3.2,+1.3,+.103,+.093,-14.4,-17.0,-.016,+6.1
62,A. Bradley | J. Crowder | A. Johnson | K. Olynyk | I. Thomas,BOS,2015-16,14,52.3,112,106,100.1,+9.7,+2.4,+.097,+1.2,+5.0,-.039,+.102,-14.9,-16.1,-.092,+5.8
63,Q. Acy | D. Collison | D. Cousins | R. Gay | R. Rondo,SAC,2015-16,10,68.0,143,139,99.5,+1.8,-3.1,+.037,-2.4,-14.2,+.112,+.025,+4.5,+5.8,+.009,+5.7
64,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,
66,M. Ellis | P. George | J. Hill | C. Miles | R. Stuckey,IND,2015-16,18,61.9,126,127,98.1,-5.2,-12.7,+.010,+5.6,+6.5,+.152,+.047,+10.4,+8.9,+.129,+5.6
67,R. Anderson | N. Cole | A. Davis | E. Gordon | J. Holiday,NOP,2015-16,11,50.4,105,103,99.0,+1.2,+5.1,-.012,+4.6,+8.1,+.056,+.011,-1.4,-12.1,+.277,+5.6
68,N. Batum | A. Jefferson | J. Lamb | K. Walker | M. Williams,CHO,2015-16,10,66.8,132,135,95.9,+9.1,+3.5,+.085,+1.6,+0.5,+.063,+.093,-14.5,-14.5,-.100,+5.3
69,C. Bosh | G. Green | T. Johnson | J. McRoberts | J. Winslow,MIA,2015-16,7,48.9,97,96,94.7,+2.7,-5.0,+.061,-3.2,-2.4,-.085,+.045,+2.9,+4.9,-.032,+5.2
70,L. Aldridge | D. Green | K. Leonard | T. Parker | D. West,SAS,2015-16,25,185.1,358,364,93.6,+3.8,+7.0,+.005,+0.4,-2.7,+.068,+.004,-3.1,-5.0,+.041,+4.8
71,E. Bledsoe | T. Chandler | B. Knight | M. Morris | P. Tucker,PHO,2015-16,13,176.7,361,362,98.2,+0.7,+2.5,-.005,-0.3,-3.3,+.046,-0.008,+3.6,+2.5,+.088,+4.7
72,O. Casspi | W. Cauley-Stein | D. Cousins | B. McLemore | R. Rondo,SAC,2015-16,7,60.0,126,128,101.6,-0.9,+3.0,-.025,-0.7,-6.7,+.051,-0.030,+7.3,+12.1,-.073,+4.7
73,K. Bazemore | A. Horford | K. Korver | D. Schröder | M. Scott,ATL,2015-16,21,51.5,107,102,97.4,+3.8,+5.3,+.015,+0.5,+0.6,+.011,+.015,-3.7,-3.9,-.027,+4.4
74,G. Antetokounmpo | J. Bayless | M. Carter-Williams | K. Middleton | G. Monroe,MIL,2015-16,19,88.5,186,185,100.7,+4.1,-1.0,+.059,-1.7,-4.4,+.001,+.049,-2.3,-1.8,-.026,+4.3
75,A. Horford | K. Korver | P. Millsap | T. Sefolosha | J. Teague,ATL,2015-16,45,233.5,476,462,96.4,+1.6,-7.2,+.052,+2.1,+3.3,+.040,+.067,-1.1,-2.3,+.033,+4.2
76,R. Covington | J. Grant | N. Noel | I. Smith | N. Stauskas,PHI,2015-16,16,104.5,220,223,101.8,+0.1,+1.1,-.006,+2.8,+9.8,-.028,+.011,+1.2,+1.3,+.008,+4.1
77,K. Caldwell-Pope | A. Drummond | T. Harris | R. Jackson | M. Morris,DET,2015-16,25,461.7,898,895,93.2,-0.5,0.0,-.006,+2.1,+4.7,+.018,+.006,+3.0,+8.4,-.162,+4.1
78,M. Ellis | P. George | G. Hill | I. Mahinmi | M. Turner,IND,2015-16,25,450.0,923,927,98.7,+0.2,-2.3,+.014,-0.1,-2.7,+.036,+.014,+3.7,+3.7,+.041,+4.0
79,C. Anthony | J. Grant | R. Lopez | S. Vujačić | D. Williams,NYK,2015-16,5,68.6,129,130,90.7,+0.3,-17.0,+.079,+1.6,-2.1,+.093,+.100,+1.7,-0.6,+.109,+3.9
80,R. Felton | W. Matthews | Z. Pachulia | C. Parsons | D. Williams,DAL,2015-16,22,102.7,193,206,93.2,-2.9,-6.7,+.002,+1.1,+0.9,+.027,+.012,+8.4,+7.3,+.103,+3.8
81,C. Anthony | J. Calderón | R. Lopez | K. Porziņģis | S. Vujačić,NYK,2015-16,17,228.2,445,453,94.5,+2.0,+3.6,+.005,+3.3,+5.6,+.051,+.021,-3.7,-7.0,+.104,+3.6
82,A. Aminu | M. Leonard | D. Lillard | C. McCollum | M. Plumlee,POR,2015-16,22,174.7,349,356,96.9,-2.6,-5.1,-.002,+7.0,+11.9,+.088,+.042,+1.5,+1.4,+.018,+3.4
83,K. Caldwell-Pope | A. Drummond | E. İlyasova | R. Jackson | M. Morris,DET,2015-16,48,913.2,1801,1791,94.4,-0.1,+5.5,-.028,+2.0,+4.1,+.029,-0.020,+1.4,+6.5,-.147,+3.3
84,I. Canaan | R. Covington | J. Grant | N. Noel | I. Smith,PHI,2015-16,12,50.1,99,103,96.8,-1.5,-3.7,+.002,+3.4,+2.2,+.086,+.026,+2.9,+3.2,+.016,+3.3
85,M. Belinelli | D. Collison | D. Cousins | R. Gay | R. Rondo,SAC,2015-16,25,107.6,236,222,102.2,-0.8,-4.4,+.015,+1.1,-3.7,+.107,+.025,+3.8,+11.4,-.118,+3.2
86,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,
88,W. Barton | K. Faried | D. Gallinari | G. Harris | E. Mudiay,DEN,2015-16,21,85.9,181,186,102.5,-6.5,-7.0,-.038,-2.5,-7.0,+.004,-0.049,+18.8,+22.8,+.020,+3.2
89,M. Dunleavy | P. Gasol | T. Gibson | E. Moore | D. Rose,CHI,2015-16,9,111.8,221,225,95.8,-1.9,-11.3,+.036,+2.4,+0.3,+.122,+.053,+4.4,+3.1,+.083,+3.0
90,T. Ariza | J. Harden | D. Howard | T. Lawson | M. Thornton,HOU,2015-16,10,80.3,158,151,92.4,+0.7,+8.1,-.032,+2.9,+13.8,-.053,-0.020,-1.4,+2.2,-.141,+2.9
91,R. Hollis-Jefferson | J. Jack | J. Johnson | B. Lopez | T. Young,BRK,2015-16,16,218.6,449,460,99.8,+1.6,+3.4,+.001,-5.6,-15.6,+.001,-0.032,+5.2,+3.8,+.129,+2.8
92,M. Gortat | M. Morris | O. Porter | G. Temple | J. Wall,WAS,2015-16,19,121.6,240,251,96.9,+4.9,+6.6,+.024,+0.4,+4.0,-.046,+.022,-7.5,-13.7,+.108,+2.8
93,K. Bazemore | A. Horford | K. Korver | P. Millsap | J. Teague,ATL,2015-16,70,890.1,1843,1788,97.9,+1.0,-4.0,+.031,+1.3,+3.9,-.003,+.041,-0.6,-2.8,+.086,+2.7
94,A. Bradley | J. Crowder | A. Johnson | J. Sullinger | I. Thomas,BOS,2015-16,60,721.5,1430,1446,95.7,+0.9,+2.2,-.001,+2.4,+5.4,+.018,+.010,-1.5,-1.5,-.019,+2.7
95,B. Diaw | M. Ginóbili | D. Green | P. Mills | D. West,SAS,2015-16,19,57.1,118,116,98.3,+4.5,+18.1,-.035,+5.8,+14.9,+.049,-0.013,-12.2,-25.1,+.417,+2.6
96,M. Carter-Williams | O. Mayo | K. Middleton | G. Monroe | J. Parker,MIL,2015-16,19,76.7,154,155,96.7,+1.6,+5.1,-.010,-2.6,-10.2,+.022,-0.027,+2.0,+2.7,+.010,+2.6
97,J. Butler | M. Dunleavy | P. Gasol | T. Gibson | D. Rose,CHI,2015-16,6,93.0,188,187,96.7,-0.8,+8.6,-.047,-1.1,-2.8,-.008,-0.056,+5.3,+4.2,+.108,+2.6
98,D. Dedmon | E. Fournier | A. Gordon | B. Jennings | V. Oladipo,ORL,2015-16,8,70.6,141,145,97.2,+1.9,+9.4,-.030,+1.7,-2.1,+.103,-0.027,-3.0,-10.5,+.233,+2.4
99,W. Ellington | J. Johnson | B. Lopez | D. Sloan | T. Young,BRK,2015-16,26,407.6,796,789,93.3,-1.1,-5.6,+.018,-0.1,-5.2,+.090,+.020,+4.7,+4.9,+.042,+2.3
100,Ö. Aşık | N. Cole | D. Cunningham | A. Davis | B. Dejean-Jones,NOP,2015-16,7,69.0,133,133,92.6,+5.3,+3.8,+.036,-6.0,-14.3,-.037,+.004,-2.3,+2.3,-.291,+2.3
101,Q. Acy | D. Cousins | R. Gay | B. McLemore | R. Rondo,SAC,2015-16,13,142.5,304,299,101.6,+0.6,-11.4,+.070,-4.1,-7.4,-.048,+.054,+5.1,+7.0,-.019,+2.2
102,T. Hardaway | K. Humphries | P. Millsap | D. Schröder | T. Sefolosha,ATL,2015-16,20,49.8,94,96,91.6,-2.3,-0.1,-.024,-0.8,+10.1,-.166,-0.029,+7.7,+12.1,-.046,+2.2
103,L. James | K. Love | T. Mozgov | J. Smith | M. Williams,CLE,2015-16,15,153.6,300,302,94.1,+1.6,-2.4,+.030,+4.0,+6.5,+.080,+.054,-5.2,-2.9,-.164,+2.0
104,O. Casspi | D. Cousins | R. Gay | B. McLemore | R. Rondo,SAC,2015-16,23,178.0,378,371,101.0,+2.1,-5.1,+.052,-2.3,-9.5,+.041,+.042,0.0,+2.0,-.068,+2.0
105,C. Bosh | L. Deng | G. Dragić | D. Wade | J. Winslow,MIA,2015-16,14,49.2,106,105,103.0,+3.5,+5.9,+.012,+0.9,+8.3,-.074,+.015,-5.9,+2.6,-.264,+1.9
106,G. Dieng | Z. LaVine | R. Rubio | K. Towns | A. Wiggins,MIN,2015-16,46,645.1,1316,1317,98.0,-0.2,-5.6,+.030,-3.3,-8.0,.000,+.014,+5.6,+4.9,+.070,+1.9
107,D. Arthur | D. Augustin | W. Barton | J. Lauvergne | J. Sampson,DEN,2015-16,6,48.3,96,100,97.4,+2.5,-0.6,+.031,+4.4,+8.2,+.083,+.057,-7.4,-4.1,-.170,+1.9
0,T. Booker | T. Burke | A. Burks | D. Favors | G. Hayward,UTA,2015-16,21,57.7,114,113,94.5,+2.3,+5.4,.000,-5.3,-4.6,-.183,-0.033,+2.5,+7.7,-.120,+1.7
1,A. Crabbe | E. Davis | G. Henderson | M. Leonard | C. McCollum,POR,2015-16,34,193.3,381,384,95.0,+2.4,+1.7,+.019,-1.2,+3.6,-.102,+.010,-2.0,-3.8,+.036,+1.6
2,J. Butler | P. Gasol | T. Gibson | D. Rose | T. Snell,CHI,2015-16,22,219.5,422,427,92.8,-0.7,-12.3,+.043,-4.2,-8.9,-.088,+.025,+7.0,+3.0,+.279,+1.4
3,R. Anderson | A. Davis | A. Gee | E. Gordon | I. Smith,NOP,2015-16,12,64.6,147,146,108.9,-2.3,-12.2,+.036,-5.5,-11.1,-.078,+.009,+11.4,+14.8,-.023,+1.3
4,J. Butler | P. Gasol | T. Gibson | E. Moore | D. Rose,CHI,2015-16,11,78.3,155,155,95.0,0.0,-1.9,+.010,-6.5,-8.4,-.261,-0.024,+7.7,+5.2,+.174,+1.3
5,J. Butler | P. Gasol | T. Gibson | N. Mirotić | D. Rose,CHI,2015-16,11,145.5,288,294,96.0,-1.1,-11.8,+.050,-2.2,-1.6,-.075,+.044,+5.4,+3.1,+.163,+1.0
6,A. Bradley | J. Jerebko | M. Smart | E. Turner | T. Zeller,BOS,2015-16,19,101.0,199,198,94.3,+0.8,+3.0,-.006,-1.6,+2.4,-.104,-0.016,+0.9,-1.1,+.084,+1.0
7,B. Bogdanović | J. Johnson | S. Larkin | B. Lopez | T. Young,BRK,2015-16,22,102.4,196,192,90.9,-1.9,-9.7,+.027,+0.4,-0.5,+.022,+.033,+4.3,+4.8,+.019,+0.8
8,A. Crabbe | E. Davis | M. Harkless | G. Henderson | C. McCollum,POR,2015-16,26,131.6,255,260,93.9,+2.7,+9.1,-.014,-2.9,+0.1,-.112,-0.036,-1.6,-4.6,+.082,+0.8
9,A. Bradley | J. Crowder | M. Smart | J. Sullinger | I. Thomas,BOS,2015-16,23,66.3,143,137,101.4,+3.9,+13.6,-.035,-0.4,+1.6,-.032,-0.048,-6.8,-10.7,+.033,+0.6
10,T. Hardaway | A. Horford | K. Korver | D. Schröder | M. Scott,ATL,2015-16,25,71.9,149,133,94.1,+0.9,-11.1,+.058,+5.7,+10.9,+.050,+.097,-7.0,-8.1,-.016,+0.5
11,G. Antetokounmpo | O. Mayo | K. Middleton | J. Parker | M. Plumlee,MIL,2015-16,12,132.5,265,267,96.4,+4.1,+4.1,+.024,-4.1,-13.8,+.068,-0.001,-4.0,-6.6,+.045,+0.1
12,S. Hawes | J. Lamb | J. Lin | M. Williams | C. Zeller,CHO,2015-16,9,49.8,101,101,97.4,+1.0,-9.9,+.061,-2.0,-6.9,+.030,+.056,0.0,-2.0,+.062,0.0
13,E. Bledsoe | B. Knight | A. Len | J. Leuer | P. Tucker,PHO,2015-16,13,127.9,258,253,95.9,+1.9,-3.4,+.038,-1.7,-0.9,-.056,+.030,-2.1,-1.4,-.084,0.0
14,E. Bledsoe | B. Knight | A. Len | M. Morris | P. Tucker,PHO,2015-16,8,53.9,112,109,98.4,-0.1,-0.4,+.001,-2.0,-0.5,-.091,-0.012,+2.3,-3.2,+.254,0.0
15,D. Booker | B. Knight | A. Len | J. Leuer | P. Tucker,PHO,2015-16,8,61.9,127,127,98.5,+1.6,+4.7,-.007,-3.1,-11.0,+.036,-0.026,0.0,+0.8,-.025,0.0
16,W. Ellington | J. Johnson | S. Larkin | B. Lopez | T. Young,BRK,2015-16,23,68.7,134,131,92.6,+3.7,-4.3,+.061,-2.4,-6.5,-.023,+.049,-4.9,-4.9,-.042,0.0
17,C. Aldrich | J. Crawford | J. Green | W. Johnson | A. Rivers,LAC,2015-16,10,56.3,111,109,93.8,-0.7,-5.2,+.020,-0.1,-5.0,+.053,+.022,+1.5,+1.4,+.019,-0.1
18,Z. LaVine | S. Muhammad | R. Rubio | K. Towns | A. Wiggins,MIN,2015-16,21,89.4,199,186,103.4,-5.9,-16.9,+.033,-5.3,-18.0,+.028,+.012,+16.9,+25.2,-.086,-0.2
19,A. Aminu | D. Lillard | C. McCollum | M. Plumlee | N. Vonleh,POR,2015-16,52,609.7,1199,1203,94.6,-1.9,+4.2,-.042,+4.9,+9.7,+.039,-0.018,-1.5,-2.4,+.019,-0.4
20,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,
22,J. Crowder | A. Johnson | K. Olynyk | I. Thomas | E. Turner,BOS,2015-16,9,71.0,135,139,92.6,-0.2,+12.3,-.057,-2.0,-0.8,-.077,-0.072,+1.8,-3.1,+.234,-0.6
23,A. Aminu | A. Crabbe | C. McCollum | M. Plumlee | N. Vonleh,POR,2015-16,10,86.2,172,168,94.6,-1.5,-5.6,+.011,-0.9,+0.5,-.035,+.011,+3.2,+4.8,-.005,-0.7
24,W. Matthews | D. Nowitzki | Z. Pachulia | C. Parsons | D. Williams,DAL,2015-16,40,417.6,809,792,92.0,-2.6,-3.9,-.010,+2.0,+5.3,+.005,+.004,+2.4,+1.6,+.061,-0.7
25,J. Dudley | M. Gortat | K. Oubre | G. Temple | J. Wall,WAS,2015-16,15,114.1,233,236,98.7,-0.3,-6.0,+.027,+4.0,+2.4,+.123,+.052,-4.1,-4.9,-.069,-0.8
26,D. Augustin | N. Collison | E. Kanter | K. Singler | D. Waiters,OKC,2015-16,6,52.1,101,102,93.5,-3.6,+1.8,-.051,-3.9,-10.6,+.005,-0.074,+10.0,+9.1,+.192,-1.0
27,B. Beal | M. Gortat | M. Morris | O. Porter | R. Sessions,WAS,2015-16,8,59.3,117,115,93.9,-1.7,-2.5,-.005,-4.5,-9.8,+.007,-0.027,+6.7,+14.4,-.346,-1.1
28,E. Fournier | C. Frye | T. Harris | V. Oladipo | N. Vučević,ORL,2015-16,13,98.0,187,186,91.4,+1.9,+6.0,-.010,+0.5,+4.2,-.040,-0.010,-5.4,-6.5,-.008,-1.1
29,N. Bjelica | G. Dieng | Z. LaVine | K. Martin | S. Muhammad,MIN,2015-16,19,143.6,299,297,99.6,-4.6,-6.3,-.023,-2.1,-2.8,-.050,-0.033,+9.9,+6.2,+.187,-1.3
30,M. Dellavedova | L. James | K. Love | T. Mozgov | J. Smith,CLE,2015-16,35,162.9,308,315,91.8,-0.4,-7.3,+.034,+2.2,+3.8,+.023,+.051,-2.8,-0.5,-.113,-1.4
31,D. Carroll | D. DeRozan | K. Lowry | L. Scola | J. Valančiūnas,TOR,2015-16,15,228.9,446,444,93.3,-3.3,+4.5,-.061,+1.5,-1.2,+.090,-0.055,+3.8,+5.3,-.019,-1.4
32,M. Belinelli | O. Casspi | D. Collison | R. Gay | K. Koufos,SAC,2015-16,25,70.0,135,135,92.5,+1.5,+6.7,-.016,-2.2,-5.2,-.032,-0.030,-2.2,-3.0,+.008,-1.5
33,M. Brown | J. Jack | J. Johnson | B. Lopez | T. Young,BRK,2015-16,9,65.7,123,128,91.8,+6.6,+10.6,+.012,-9.2,-8.6,-.250,-0.049,-5.6,-7.7,-.004,-1.7
34,N. Batum | P. Hairston | K. Walker | M. Williams | C. Zeller,CHO,2015-16,23,258.5,506,510,94.3,-1.8,-1.7,-.012,+1.9,+7.0,-.032,.000,+0.1,-1.8,+.088,-1.7
35,A. Bradley | A. Johnson | M. Smart | J. Sullinger | I. Thomas,BOS,2015-16,14,64.8,129,126,94.5,+0.6,+8.8,-.036,-1.8,+4.9,-.149,-0.052,-1.2,-2.1,+.017,-1.8
36,A. Brown | J. Clarkson | R. Hibbert | L. Nance | L. Williams,LAL,2015-16,7,109.2,218,215,95.1,-3.3,-0.8,-.032,-1.0,-4.0,+.011,-0.037,+5.8,+4.3,+.115,-1.8
37,T. Ariza | P. Beverley | C. Capela | J. Harden | T. Jones,HOU,2015-16,22,77.3,145,146,90.4,-3.1,-2.1,-.022,-1.3,-2.6,-.008,-0.028,+5.6,+7.7,+.002,-1.9
38,C. Bosh | L. Deng | G. Dragić | D. Wade | H. Whiteside,MIA,2015-16,28,338.1,640,635,90.5,-1.6,-7.3,+.019,-0.5,-1.1,-.007,+.019,+1.6,+4.1,-.087,-2.1
39,K. Faried | D. Gallinari | G. Harris | N. Jokić | E. Mudiay,DEN,2015-16,21,289.4,574,576,95.4,-1.6,+5.2,-.044,-4.5,-7.2,-.073,-0.071,+5.6,+7.2,-.011,-2.1
40,G. Antetokounmpo | J. Bayless | K. Middleton | G. Monroe | J. Parker,MIL,2015-16,27,288.3,560,555,92.8,+0.3,-1.0,+.009,-4.0,-15.3,+.080,-0.013,+0.7,+2.5,-.051,-2.6
41,G. Dieng | T. Prince | R. Rubio | K. Towns | A. Wiggins,MIN,2015-16,36,260.8,502,501,92.3,+0.1,-1.4,+.008,-6.4,-12.6,-.098,-0.026,+3.6,+6.5,-.060,-2.6
42,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,
44,A. Afflalo | C. Anthony | J. Calderón | R. Lopez | K. Porziņģis,NYK,2015-16,50,731.7,1409,1403,92.2,-0.8,-2.7,+.004,-0.2,-2.4,+.028,+.004,-0.8,-3.3,+.099,-2.7
45,T. Booker | R. Gobert | G. Hayward | R. Hood | R. Neto,UTA,2015-16,23,69.8,127,131,88.7,-1.1,-1.3,-.006,+5.7,+12.3,+.075,+.029,-6.3,-9.3,+.041,-2.8
46,J. Dudley | M. Gortat | O. Porter | G. Temple | J. Wall,WAS,2015-16,37,310.5,619,618,95.6,+0.3,+3.1,-.013,-0.7,+5.3,-.112,-0.019,-2.8,-1.6,-.102,-2.9
47,T. Harris | A. Nicholson | V. Oladipo | E. Payton | N. Vučević,ORL,2015-16,11,51.1,104,102,96.7,+0.2,-3.6,+.021,-10.9,-22.9,-.144,-0.039,+7.3,+7.1,+.049,-3.1
48,J. Butler | P. Gasol | N. Mirotić | D. Rose | T. Snell,CHI,2015-16,26,202.3,419,404,97.7,-6.1,-8.5,-.025,+4.1,+5.6,+.106,.000,+4.8,+2.9,+.131,-3.3
49,A. Aminu | G. Henderson | D. Lillard | C. McCollum | M. Plumlee,POR,2015-16,23,73.4,151,145,96.8,-7.6,-5.3,-.063,+1.7,+7.7,-.033,-0.049,+9.9,+11.5,+.054,-3.7
50,D. Booker | T. Chandler | A. Len | R. Price | P. Tucker,PHO,2015-16,14,199.3,398,396,95.6,-0.7,+1.1,-.013,-3.1,-6.7,-.021,-0.031,+0.7,+1.7,-.027,-3.8
51,B. Biyombo | D. DeRozan | K. Lowry | T. Ross | L. Scola,TOR,2015-16,18,102.8,198,194,91.5,-2.9,-11.6,+.026,-2.3,-3.6,-.030,+.021,+4.3,+7.8,-.121,-3.8
52,N. Bjelica | G. Dieng | Z. LaVine | S. Muhammad | A. Wiggins,MIN,2015-16,19,49.8,98,100,95.5,-4.2,-0.4,-.049,-1.8,-2.6,-.035,-0.060,+6.4,+8.6,+.014,-3.8
53,K. Bryant | R. Hibbert | L. Nance | D. Russell | L. Williams,LAL,2015-16,12,57.5,112,116,95.2,-5.4,-8.0,-.016,+2.1,+4.3,+.014,-0.001,+4.8,+4.9,+.067,-3.9
54,G. Dragić | J. Johnson | J. Richardson | H. Whiteside | J. Winslow,MIA,2015-16,14,49.3,95,94,92.0,-7.8,-15.8,-.009,+2.0,+4.0,+.025,+.010,+9.4,+15.6,-.091,-4.3
55,K. Anderson | B. Diaw | M. Ginóbili | P. Mills | D. West,SAS,2015-16,20,70.7,137,144,95.4,+0.8,+3.8,-.012,-1.0,+3.3,-.097,-0.019,-5.0,-3.4,-.130,-4.5
56,A. Baynes | S. Blake | K. Caldwell-Pope | S. Johnson | A. Tolliver,DET,2015-16,19,82.7,158,157,91.5,-2.2,+0.7,-.025,+3.8,+8.7,+.036,-0.006,-3.9,-1.4,-.156,-4.5
