,Lineup,Tm,Season,G,MP,Tm,Opp,Pace,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,PTS
7,J. Bell | S. Curry | K. Durant | K. Thompson,GSW,2018-19,26,125.3,261,259,99.6,+1.2,-6.1,+.046,-0.9,+0.1,-.027,+.046,+4.1,+6.0,-.047,+5.6
8,R. Covington | J. Teague | K. Towns | A. Wiggins,MIN,2018-19,14,270.2,543,549,97.0,+1.7,+2.1,+.009,-0.4,-7.2,+.075,+.005,+2.6,+3.4,.000,+5.6
9,G. Hayward | A. Horford | K. Irving | M. Morris,BOS,2018-19,34,149.8,337,314,104.3,+2.6,-0.5,+.034,-1.6,-1.4,-.040,+.025,+1.8,-0.8,+.099,+5.5
10,J. Hernangómez | T. Lyles | M. Morris | M. Plumlee,DEN,2018-19,38,239.2,485,478,96.6,+4.8,+4.3,+.032,-0.4,-4.2,+.030,+.027,-3.8,-2.4,-.096,+5.5
11,T. Gibson | J. Teague | K. Towns | A. Wiggins,MIN,2018-19,32,515.2,1070,1072,99.8,+2.0,-0.8,+.027,-1.5,-9.2,+.073,+.019,+2.9,+2.7,+.039,+5.5
12,J. Butler | M. Muscala | L. Shamet | B. Simmons,PHI,2018-19,31,256.8,533,539,100.2,+2.1,+0.6,+.021,+2.9,+2.0,+.076,+.038,-1.7,+0.8,-.097,+5.5
13,K. Dunn | S. Harrison | R. Lopez | L. Markkanen,CHI,2018-19,21,121.3,250,247,98.3,+5.1,-1.1,+.062,-1.3,-15.2,+.161,+.056,-3.4,-8.7,+.147,+5.5
14,W. Cauley-Stein | D. Fox | B. Hield | J. Jackson,SAC,2018-19,33,208.1,461,456,105.8,+1.8,+1.4,+.013,+0.3,-8.2,+.107,+.013,+1.6,+4.5,-.080,+5.4
15,B. Bogdanović | T. Evans | C. Joseph | D. Sabonis,IND,2018-19,43,190.3,379,379,95.6,+3.4,+4.5,+.015,-2.6,-5.5,-.036,-0.002,+1.1,-0.3,+.062,+5.3
16,A. Bradley | M. Harrell | T. Harris | L. Williams,LAC,2018-19,40,179.6,382,367,100.1,+2.1,-10.5,+.077,-1.7,-17.0,+.126,+.074,+2.8,+3.0,+.015,+5.3
17,T. Gibson | D. Rose | J. Teague | K. Towns,MIN,2018-19,30,183.9,386,389,101.2,+4.2,-0.1,+.046,-4.8,-10.4,-.031,+.020,+1.7,-1.4,+.112,+5.3
18,M. Beasley | P. Millsap | M. Morris | M. Plumlee,DEN,2018-19,29,113.8,226,226,95.4,+7.1,+4.9,+.056,+2.2,-2.2,+.089,+.066,-11.1,-14.2,-.010,+5.3
19,T. Evans | T. Leaf | D. McDermott | D. Sabonis,IND,2018-19,21,121.7,250,255,99.6,+4.0,+12.5,-.019,+0.6,-6.6,+.105,-0.023,-3.3,-4.8,+.005,+5.3
20,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,
22,P. Beverley | D. Gallinari | S. Gilgeous-Alexander | M. Harrell,LAC,2018-19,40,146.4,300,312,100.4,-1.6,-2.2,-.005,+1.7,-0.9,+.075,+.006,+6.8,+6.6,+.049,+5.3
23,M. Bagley | B. Bogdanović | Y. Ferrell | H. Giles,SAC,2018-19,22,166.3,339,340,98.0,+5.1,-0.3,+.057,-2.6,-13.2,+.053,+.043,-2.3,-0.2,-.090,+5.3
24,S. Curry | K. Durant | D. Green | D. Jones,GSW,2018-19,11,148.8,318,321,103.0,+6.0,-4.8,+.098,-0.8,-7.2,+.050,+.098,-6.1,-8.0,-.001,+5.2
25,J. Brunson | L. Dončić | M. Kleber | D. Powell,DAL,2018-19,24,132.0,272,266,97.8,-2.4,-3.4,-.009,+3.8,+8.5,+.018,+.016,+6.2,+10.6,-.090,+5.2
26,Z. Collins | M. Leonard | D. Lillard | E. Turner,POR,2018-19,38,138.6,273,276,95.0,-2.1,-0.5,-.021,+4.9,+2.9,+.118,+.006,+4.6,+1.0,+.143,+5.2
27,G. Antetokounmpo | B. Lopez | K. Middleton | T. Snell,MIL,2018-19,32,107.4,224,220,99.2,+5.6,-7.0,+.097,-1.6,+0.7,-.054,+.094,-4.4,-6.2,+.045,+5.2
28,C. Joseph | D. McDermott | D. Sabonis | M. Turner,IND,2018-19,39,102.3,220,207,100.1,+2.9,-3.7,+.054,-3.0,-6.7,-.013,+.039,+2.3,+3.4,-.014,+5.2
29,M. Beasley | T. Lyles | J. Murray | M. Plumlee,DEN,2018-19,36,208.4,418,415,95.9,+4.5,+4.1,+.029,-1.0,-2.9,+.002,+.020,-2.8,-1.1,-.091,+5.2
30,I. Clark | J. Okafor | E. Payton | K. Williams,NOP,2018-19,7,103.3,223,227,104.5,-0.1,-2.4,+.012,+3.3,+4.6,+.048,+.031,+2.0,+1.6,+.043,+5.2
31,Á. Abrines | S. Adams | P. George | J. Grant,OKC,2018-19,23,146.4,312,307,101.5,+2.3,+6.0,-.004,+1.8,+8.9,-.032,+.002,-1.3,+1.2,-.088,+5.1
32,E. Gordon | J. Harden | C. Paul | P. Tucker,HOU,2018-19,48,588.6,1201,1195,97.7,-1.8,+4.9,-.046,+4.6,+14.2,-.009,-0.025,+4.1,+3.1,+.081,+5.1
33,B. Bogdanović | V. Oladipo | M. Turner | T. Young,IND,2018-19,32,584.2,1169,1176,96.3,+3.5,-0.6,+.042,-2.5,-9.6,+.038,+.028,+0.6,+0.9,-.003,+5.1
34,B. Bogdanović | C. Joseph | M. Turner | T. Young,IND,2018-19,46,296.5,592,602,96.6,+0.8,+2.8,-.005,-0.7,-1.7,-.004,-0.010,+4.1,+4.2,+.051,+5.1
35,A. Davis | T. Frazier | S. Hill | J. Holiday,NOP,2018-19,17,139.2,296,298,102.4,+1.6,+1.3,+.012,-1.9,-8.2,+.035,.000,+3.8,+4.8,-.004,+5.1
36,J. Allen | J. Dudley | J. Harris | D. Russell,BRK,2018-19,30,320.3,644,645,96.6,+1.8,-3.0,+.034,+4.4,+8.9,+.037,+.060,-2.9,-2.3,-.059,+5.0
37,T. Gibson | J. Okogie | J. Teague | K. Towns,MIN,2018-19,18,212.9,458,458,103.3,0.0,+3.5,-.018,-1.5,-3.9,-.005,-0.029,+6.6,+5.7,+.102,+5.0
38,Z. LaVine | R. Lopez | L. Markkanen | O. Porter,CHI,2018-19,13,261.3,539,533,98.5,-0.3,-3.2,+.015,-0.5,-4.8,+.049,+.014,+6.2,+6.1,+.060,+5.0
39,B. Bogdanović | D. Collison | V. Oladipo | M. Turner,IND,2018-19,32,614.7,1239,1234,96.5,+3.4,-1.3,+.044,-2.9,-10.3,+.033,+.029,+1.0,+1.2,+.005,+4.9
40,D. Augustin | E. Fournier | A. Gordon | N. Vučević,ORL,2018-19,74,1418.0,2867,2840,96.6,+1.5,+0.5,+.014,+1.5,+2.8,+.018,+.022,+0.4,+0.7,-.012,+4.9
41,D. Augustin | E. Fournier | J. Isaac | N. Vučević,ORL,2018-19,71,1187.6,2404,2406,97.2,+1.3,+2.1,+.004,+0.5,+2.3,-.010,+.005,+1.7,+1.6,+.025,+4.9
42,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,
44,R. Anderson | T. Ariza | D. Ayton | D. Booker,PHO,2018-19,7,100.3,202,200,96.2,-2.4,-13.8,+.048,+5.4,-0.8,+.175,+.088,+4.3,+3.8,+.071,+4.9
45,D. Augustin | W. Iwundu | T. Ross | N. Vučević,ORL,2018-19,39,142.7,288,288,96.9,+2.4,+2.1,+.016,-0.3,0.0,-.011,+.013,+0.3,-2.8,+.118,+4.9
46,J. Green | M. Harrell | G. Temple | L. Williams,LAC,2018-19,20,236.1,517,519,105.3,+3.8,+1.3,+.037,-3.2,-7.0,-.036,+.017,+0.5,+0.1,+.013,+4.9
47,B. Beal | T. Bryant | B. Portis | T. Satoranský,WAS,2018-19,11,152.8,311,306,96.9,+0.6,+3.3,-.011,-1.8,-2.2,-.032,-0.022,+5.6,+5.9,+.035,+4.9
48,D. Collison | V. Oladipo | M. Turner | T. Young,IND,2018-19,32,588.3,1173,1175,95.8,+3.8,+0.1,+.042,-3.0,-10.3,+.033,+.026,+0.1,+0.5,-.013,+4.8
49,D. Favors | R. Gobert | J. Ingles | R. Rubio,UTA,2018-19,60,539.5,1109,1120,99.2,+0.5,+0.5,+.003,+1.2,+1.8,+.020,+.009,+2.6,+5.0,-.053,+4.8
50,J. Hernangómez | N. Jokić | P. Millsap | J. Murray,DEN,2018-19,25,275.1,562,559,97.8,+2.1,+3.6,+.004,-1.3,-7.7,+.045,-0.006,+1.9,+3.1,-.026,+4.8
51,J. Hernangómez | N. Jokić | J. Murray | M. Plumlee,DEN,2018-19,16,182.6,350,358,93.0,+2.7,+3.0,+.014,+2.8,+3.1,+.048,+.027,-3.4,-1.6,-.116,+4.8
52,S. Curry | K. Durant | D. Jones | K. Thompson,GSW,2018-19,13,186.0,391,393,101.2,+5.1,-3.9,+.079,-0.4,-7.5,+.063,+.079,-5.0,-8.3,+.064,+4.7
53,J. Ennis | E. Gordon | J. Harden | P. Tucker,HOU,2018-19,26,200.3,418,410,99.2,+0.4,0.0,+.004,+5.3,+16.7,-.010,+.035,-1.4,-1.7,+.001,+4.7
54,P. Beverley | D. Gallinari | M. Harrell | L. Williams,LAC,2018-19,52,280.4,583,572,98.9,-0.6,-1.7,+.002,0.0,-4.2,+.051,+.003,+5.9,+7.4,.000,+4.7
55,M. Bagley | W. Cauley-Stein | D. Fox | B. Hield,SAC,2018-19,52,255.9,555,543,103.0,+2.6,+2.0,+.018,+0.1,-12.7,+.159,+.018,-0.6,+1.8,-.070,+4.7
56,J. Allen | A. Crabbe | R. Hollis-Jefferson | D. Russell,BRK,2018-19,20,154.8,331,323,101.4,-1.3,-1.9,-.005,+4.9,+12.8,+.010,+.024,+2.5,+3.0,+.020,+4.7
57,D. DeRozan | B. Forbes | R. Gay | D. White,SAS,2018-19,43,401.6,787,789,94.2,+6.1,+0.2,+.067,-5.6,-15.8,+.035,+.036,-1.9,-4.3,+.087,+4.7
58,G. Dieng | T. Jones | D. Rose | D. Šarić,MIN,2018-19,18,160.4,323,324,96.8,+4.1,+4.9,+.021,-5.2,-9.5,-.044,-0.013,+1.6,+4.7,-.119,+4.7
59,D. Ayton | D. Booker | T. Johnson | K. Oubre,PHO,2018-19,12,227.2,489,488,103.2,+1.3,+0.2,+.014,-0.6,-3.3,+.018,+.010,+2.6,+0.4,+.083,+4.7
60,B. Bogdanović | D. Collison | M. Turner | T. Young,IND,2018-19,68,1295.4,2595,2594,96.1,+2.6,-0.9,+.034,-0.8,-4.9,+.037,+.030,+0.1,-0.8,+.036,+4.6
61,J. Brown | A. Horford | M. Smart | J. Tatum,BOS,2018-19,38,123.6,249,259,98.7,+4.3,+2.3,+.037,+2.8,+2.2,+.059,+.051,-6.7,-6.8,-.062,+4.6
62,J. Butler | W. Chandler | J. Embiid | B. Simmons,PHI,2018-19,25,357.9,747,750,100.4,-2.4,-8.6,+.020,-0.8,-4.2,+.030,+.022,+10.1,+11.2,+.073,+4.6
63,M. Morris | T. Rozier | M. Smart | J. Tatum,BOS,2018-19,30,205.3,421,418,98.1,-0.3,+2.4,-.015,+3.5,+4.1,+.071,+.003,+1.6,+0.8,+.051,+4.5
64,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,
66,P. Beverley | D. Gallinari | S. Gilgeous-Alexander | T. Harris,LAC,2018-19,25,180.8,373,378,99.7,-0.5,-3.4,+.013,+1.0,+0.6,+.026,+.021,+4.6,+4.1,+.038,+4.5
67,Z. Collins | S. Curry | M. Leonard | E. Turner,POR,2018-19,38,353.0,688,695,94.0,+0.7,-5.0,+.032,+3.9,+4.4,+.066,+.057,-0.9,-2.6,+.062,+4.5
68,L. Ball | K. Caldwell-Pope | T. Chandler | K. Kuzma,LAL,2018-19,23,116.2,248,251,103.1,+1.7,-0.2,+.021,-1.1,+3.6,-.079,+.015,+2.2,+5.1,-.081,+4.5
69,G. Hayward | M. Morris | T. Rozier | D. Theis,BOS,2018-19,31,118.0,242,254,100.9,+4.4,+7.8,+.008,+1.0,-4.9,+.090,+.007,-5.4,-8.8,+.067,+4.4
70,J. Crowder | R. Gobert | D. Mitchell | R. Rubio,UTA,2018-19,62,689.2,1451,1443,100.8,+0.7,-2.3,+.020,+2.2,+7.0,-.016,+.035,+0.9,+1.6,-.014,+4.4
71,R. Bullock | A. Drummond | L. Galloway | R. Jackson,DET,2018-19,30,103.2,213,208,97.9,-1.9,+5.4,-.048,+5.9,+11.5,+.050,-0.020,+2.4,+5.6,-.080,+4.4
72,D. Favors | R. Gobert | J. Ingles | R. O'Neale,UTA,2018-19,22,138.4,277,283,97.1,-0.2,-0.6,+.001,+1.3,+6.4,-.029,+.009,+3.5,+6.1,-.039,+4.4
73,L. Ball | T. Chandler | L. James | K. Kuzma,LAL,2018-19,22,169.2,360,360,102.1,+0.8,-7.8,+.050,-0.3,-0.8,+.001,+.054,+3.1,+10.3,-.216,+4.4
74,J. Brunson | J. Jackson | D. Nowitzki | D. Powell,DAL,2018-19,14,103.7,215,208,97.9,-1.0,-11.6,+.047,+3.9,+6.9,+.045,+.076,+2.4,+6.0,-.107,+4.4
75,B. Brown | A. Drummond | W. Ellington | B. Griffin,DET,2018-19,20,297.4,591,591,95.4,-0.7,+4.7,-.031,+4.2,+11.2,-.007,-0.012,+1.5,+2.4,-.013,+4.4
76,J. Butler | T. Gibson | D. Rose | K. Towns,MIN,2018-19,8,105.3,218,222,100.3,-1.1,-4.6,+.010,+2.5,-3.5,+.119,+.025,+3.9,+0.8,+.169,+4.3
77,T. Evans | C. Joseph | T. Leaf | D. McDermott,IND,2018-19,22,159.2,330,333,100.0,+4.9,+5.6,+.026,+0.1,-5.5,+.070,+.023,-5.6,-5.9,-.064,+4.3
78,L. Ball | T. Chandler | B. Ingram | K. Kuzma,LAL,2018-19,23,143.4,305,303,101.8,+3.0,-5.2,+.059,-2.4,-5.5,-.014,+.049,+0.6,+6.1,-.164,+4.3
79,M. Bagley | B. Bogdanović | Y. Ferrell | J. Jackson,SAC,2018-19,16,126.6,266,260,99.7,+6.3,-1.7,+.077,-2.2,-8.4,+.018,+.066,-6.0,-6.5,-.068,+4.3
80,R. Covington | J. Embiid | M. Fultz | D. Šarić,PHI,2018-19,13,104.2,218,219,100.7,+3.9,+0.4,+.040,-5.0,-7.7,-.065,+.013,+1.5,+0.6,+.045,+4.2
81,K. Anderson | M. Conley | M. Gasol | G. Temple,MEM,2018-19,40,705.5,1386,1392,94.5,+1.8,-0.7,+.024,-0.9,-1.3,-.014,+.020,+1.6,+0.8,+.044,+4.2
82,B. Bogdanović | D. Collison | V. Oladipo | T. Young,IND,2018-19,36,691.6,1392,1389,96.5,+3.9,+2.4,+.031,-3.3,-9.6,+.016,+.011,-0.2,+0.1,-.018,+4.2
83,T. Gibson | D. Rose | K. Towns | A. Wiggins,MIN,2018-19,34,347.9,735,733,101.3,+2.3,-1.7,+.035,-2.6,-7.6,+.011,+.022,+2.1,+1.4,+.046,+4.2
84,K. Caldwell-Pope | K. Kuzma | J. McGee | R. Rondo,LAL,2018-19,16,129.2,275,279,102.9,+1.7,+1.7,+.010,+3.1,+5.9,+.027,+.026,-2.3,-4.0,+.038,+4.2
85,D. Augustin | E. Fournier | A. Gordon | W. Iwundu,ORL,2018-19,30,221.2,439,441,95.5,+1.8,+1.6,+.011,+1.2,+2.4,+.011,+.016,-0.6,-1.5,+.036,+4.2
86,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,
88,T. Ariza | D. Ayton | D. Booker | M. Bridges,PHO,2018-19,12,125.0,266,265,102.0,+3.2,+0.1,+.038,+2.2,+1.0,+.060,+.050,-4.6,-9.9,+.142,+4.1
89,G. Harris | N. Jokić | P. Millsap | J. Murray,DEN,2018-19,49,860.5,1758,1724,97.1,+1.8,+3.1,+.004,-0.4,-1.2,+.001,.000,+0.7,-0.3,+.047,+4.0
90,J. Brunson | D. Finney-Smith | M. Kleber | D. Powell,DAL,2018-19,36,156.2,320,319,98.2,+0.5,-0.9,+.011,+1.2,+8.0,-.048,+.018,+1.8,+4.9,-.082,+4.0
91,D. Cousins | D. Green | S. Livingston | K. Thompson,GSW,2018-19,14,103.3,205,209,96.2,+4.2,-4.6,+.072,+3.1,+0.6,+.095,+.093,-7.5,-6.4,-.179,+4.0
92,B. Bogdanović | D. Collison | D. Sabonis | M. Turner,IND,2018-19,42,125.3,264,258,100.0,+0.2,-6.2,+.036,-1.4,-9.8,+.076,+.032,+4.9,+7.9,-.062,+3.9
93,M. Conley | M. Gasol | J. Jackson | G. Temple,MEM,2018-19,47,656.6,1278,1276,93.4,+3.2,+0.3,+.036,-1.0,-3.5,+.007,+.030,-1.5,-2.4,+.016,+3.9
94,S. Adams | J. Grant | D. Schröder | R. Westbrook,OKC,2018-19,67,689.9,1537,1503,105.7,+0.9,+5.6,-.020,0.0,+2.3,-.027,-0.024,+2.0,+6.4,-.107,+3.9
95,D. Collison | C. Joseph | D. Sabonis | M. Turner,IND,2018-19,49,138.4,280,280,97.1,-1.8,-6.1,+.012,-1.8,-10.0,+.082,+.006,+9.3,+12.1,-.006,+3.9
96,H. Barnes | L. Dončić | M. Kleber | W. Matthews,DAL,2018-19,11,109.6,217,213,94.2,-4.5,-12.4,+.012,+1.6,+6.4,-.022,+.030,+11.3,+16.7,-.068,+3.9
97,J. Allen | S. Dinwiddie | J. Harris | R. Hollis-Jefferson,BRK,2018-19,23,147.7,296,303,97.4,-1.1,-10.3,+.041,+2.6,+2.1,+.060,+.063,+3.5,+6.3,-.056,+3.9
98,C. Capela | J. Harden | C. Paul | P. Tucker,HOU,2018-19,46,781.3,1563,1569,96.2,-0.5,+1.6,-.015,+4.4,+12.5,-.002,+.009,+0.5,+0.8,-.004,+3.8
99,D. Augustin | A. Gordon | J. Isaac | N. Vučević,ORL,2018-19,68,950.8,1920,1923,97.0,+1.1,-0.3,+.013,-0.3,+0.2,-.014,+.011,+2.0,+2.7,-.013,+3.8
100,K. Faried | E. Gordon | J. Harden | C. Paul,HOU,2018-19,11,108.8,222,220,97.5,-3.6,+9.5,-.088,+4.4,+13.6,-.027,-0.075,+6.7,+8.0,-.037,+3.8
101,J. Green | M. Harrell | T. Wallace | L. Williams,LAC,2018-19,13,108.3,244,239,107.0,+5.0,-2.2,+.071,-2.7,-5.5,-.030,+.057,-3.5,-3.2,-.027,+3.8
102,D. Green | A. Iguodala | S. Livingston | K. Thompson,GSW,2018-19,24,122.6,245,245,95.9,+6.1,0.0,+.068,+1.6,+2.0,+.032,+.078,-10.2,-9.8,-.123,+3.7
103,J. Allen | D. Carroll | J. Harris | R. Kurucs,BRK,2018-19,18,100.6,226,229,108.5,+1.9,-11.1,+.081,+1.5,-6.1,+.113,+.098,-1.6,+1.1,-.129,+3.7
104,B. Adebayo | K. Olynyk | D. Waiters | J. Winslow,MIA,2018-19,22,197.0,399,397,97.0,+4.1,-0.9,+.052,-2.6,-12.0,+.072,+.038,-1.8,+0.7,-.123,+3.7
105,J. Brown | K. Irving | M. Smart | J. Tatum,BOS,2018-19,31,108.2,229,233,102.5,+2.8,+2.8,+.018,+1.0,-1.6,+.046,+.023,-3.1,-2.1,-.055,+3.6
106,J. Bolden | J. Butler | J. Redick | B. Simmons,PHI,2018-19,15,104.8,226,228,104.0,+3.0,+4.8,+.011,+0.5,+3.8,-.018,+.010,-2.9,-3.7,-.011,+3.6
107,K. Faried | E. Gordon | C. Paul | P. Tucker,HOU,2018-19,12,132.7,269,268,97.1,-2.4,+9.3,-.076,+2.9,+9.1,-.019,-0.070,+5.5,+5.9,+.025,+3.6
0,R. Bullock | B. Griffin | R. Jackson | S. Johnson,DET,2018-19,22,142.7,287,290,97.0,-3.8,-3.6,-.025,-0.6,-2.1,+.002,-0.026,+11.6,+14.1,+.063,+3.5
1,A. Drummond | W. Ellington | R. Jackson | T. Maker,DET,2018-19,13,111.8,230,233,99.4,-0.8,+1.2,-.015,+1.9,+10.3,-.051,-0.005,+3.2,+4.6,-.004,+3.5
2,D. Finney-Smith | D. Jordan | W. Matthews | D. Smith,DAL,2018-19,12,144.6,298,294,98.3,+3.1,-3.9,+.057,+2.2,+9.0,-.051,+.073,-5.0,-2.0,-.151,+3.5
3,E. Fournier | A. Gordon | J. Isaac | N. Vučević,ORL,2018-19,67,900.1,1816,1826,97.1,+1.1,+1.0,+.006,+0.3,+1.0,.000,+.008,+1.1,+2.2,-.046,+3.5
4,J. Harris | R. Hollis-Jefferson | R. Kurucs | D. Russell,BRK,2018-19,18,114.7,255,253,106.3,+0.4,-0.7,+.009,-0.5,-0.6,-.008,+.006,+3.1,+3.4,+.053,+3.5
5,Á. Abrines | S. Adams | J. Grant | R. Westbrook,OKC,2018-19,18,107.1,233,233,104.4,+2.6,+12.9,-.041,+1.3,+11.2,-.077,-0.043,-3.0,-2.1,-.063,+3.4
6,L. Aldridge | M. Belinelli | D. DeRozan | P. Mills,SAS,2018-19,66,375.3,782,762,98.8,-0.6,-5.2,+.020,+0.6,-7.0,+.106,+.027,+3.9,+3.1,+.057,+3.4
7,N. Batum | M. Bridges | K. Walker | M. Williams,CHO,2018-19,36,199.5,403,407,97.5,+0.4,+2.6,-.009,+2.1,+4.1,+.016,.000,+0.4,-1.5,+.088,+3.4
8,B. Bogdanović | D. Collison | V. Oladipo | D. Sabonis,IND,2018-19,29,175.7,372,356,99.4,+4.7,+9.1,+.002,-5.5,-8.5,-.064,-0.038,-0.5,+3.4,-.143,+3.4
9,Z. Collins | S. Curry | M. Leonard | N. Stauskas,POR,2018-19,28,225.3,444,446,94.8,+1.5,-4.8,+.040,+3.4,+4.2,+.055,+.062,-3.1,-4.2,+.016,+3.4
10,H. Barnes | N. Bjelica | D. Fox | B. Hield,SAC,2018-19,24,325.6,708,713,104.7,+1.2,+4.3,-.010,+0.4,-2.2,+.038,-0.011,+0.7,+2.1,-.044,+3.3
11,B. Adebayo | K. Olynyk | J. Richardson | D. Wade,MIA,2018-19,39,225.1,455,457,97.3,+1.5,+7.4,-.020,0.0,+0.8,-.006,-0.025,+0.3,-1.0,+.043,+3.3
12,J. Brown | T. Rozier | J. Tatum | D. Theis,BOS,2018-19,32,132.5,264,260,94.9,+1.7,+12.4,-.044,-1.3,-2.1,-.018,-0.062,+1.3,+4.6,-.094,+3.3
13,R. Covington | J. Redick | D. Šarić | B. Simmons,PHI,2018-19,11,128.8,276,276,102.9,-1.8,-9.1,+.022,+2.9,-1.1,+.096,+.044,+4.0,+6.2,-.045,+3.3
14,D. Augustin | E. Fournier | A. Gordon | T. Ross,ORL,2018-19,55,267.9,553,524,96.5,+1.4,-1.8,+.025,+3.3,+3.1,+.063,+.045,-2.8,-2.4,-.042,+3.2
15,K. Caldwell-Pope | T. Chandler | J. Hart | B. Ingram,LAL,2018-19,20,108.6,234,227,101.9,-1.6,-3.5,-.001,+2.7,-1.4,+.096,+.018,+3.7,+4.3,+.024,+3.2
16,L. Aldridge | D. DeRozan | B. Forbes | D. White,SAS,2018-19,57,885.6,1755,1758,95.2,+3.8,-0.5,+.046,-5.6,-14.9,+.011,+.015,+1.2,-1.1,+.109,+3.2
17,D. Augustin | E. Fournier | A. Gordon | J. Isaac,ORL,2018-19,67,883.9,1780,1790,96.9,+0.5,+0.3,+.004,+0.5,+1.3,-.001,+.006,+1.7,+2.9,-.042,+3.2
18,W. Barton | M. Beasley | N. Jokić | J. Murray,DEN,2018-19,14,175.3,374,374,102.4,+2.4,+5.9,-.005,-1.9,-4.8,+.001,-0.020,+0.3,-1.6,+.070,+3.2
19,A. Davis | J. Holiday | W. Johnson | E. Moore,NOP,2018-19,14,203.3,431,430,101.6,+2.0,-2.1,+.032,-0.3,-3.8,+.038,+.032,-0.5,+2.3,-.118,+3.2
20,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,
22,L. Aldridge | D. Bertāns | R. Gay | P. Mills,SAS,2018-19,40,105.1,221,219,100.5,+1.4,+1.0,+.011,-3.7,-2.6,-.080,-0.011,+3.9,+0.7,+.158,+3.1
23,M. Bridges | W. Hernangómez | M. Kidd-Gilchrist | M. Monk,CHO,2018-19,27,106.3,231,224,102.7,+2.2,+2.2,+.013,-4.2,-4.9,-.092,-0.013,+2.9,+6.2,-.063,+3.1
24,R. Covington | T. Gibson | K. Towns | A. Wiggins,MIN,2018-19,21,388.0,775,784,96.4,+0.4,-1.4,+.011,-1.7,-8.5,+.060,+.003,+4.0,+6.4,-.040,+3.1
25,A. Davis | J. Holiday | J. Randle | K. Williams,NOP,2018-19,12,117.8,256,256,104.3,0.0,+3.1,-.016,-7.0,-16.4,-.052,-0.056,+10.2,+13.3,-.005,+3.1
26,W. Cauley-Stein | D. Fox | B. Hield | I. Shumpert,SAC,2018-19,42,685.4,1460,1460,102.2,+2.1,+5.9,-.008,+2.1,+1.0,+.053,-0.001,-3.2,-1.8,-.094,+3.0
27,A. Davis | S. Hill | J. Holiday | J. Randle,NOP,2018-19,18,194.1,403,402,99.6,+1.4,+1.3,+.009,-5.2,-12.3,-.042,-0.021,+5.4,+7.1,-.001,+3.0
28,E. Fournier | A. Gordon | T. Ross | N. Vučević,ORL,2018-19,54,277.2,574,539,96.4,+2.5,-0.5,+.031,+3.2,+3.4,+.060,+.050,-5.2,-5.7,-.025,+3.0
29,D. Gallinari | M. Harrell | T. Harris | L. Williams,LAC,2018-19,33,197.1,403,390,96.6,-0.8,-4.6,+.015,-4.6,-9.2,-.038,-0.008,+9.2,+10.8,+.026,+3.0
30,T. Jones | J. Okogie | D. Šarić | K. Towns,MIN,2018-19,32,370.1,788,778,101.6,-2.3,-3.5,-.008,-1.3,+0.1,-.043,-0.013,+9.0,+8.8,+.112,+3.0
31,B. Beal | J. Green | O. Porter | J. Wall,WAS,2018-19,19,124.3,259,263,100.8,+0.6,-2.6,+.022,-1.0,-1.5,-.016,+.018,+2.6,+5.4,-.059,+2.9
32,L. Aldridge | D. DeRozan | B. Forbes | P. Mills,SAS,2018-19,56,269.4,552,544,97.7,+0.1,-2.4,+.014,-2.2,-6.6,+.005,+.003,+4.8,+2.2,+.124,+2.9
33,R. Covington | T. Gibson | J. Teague | K. Towns,MIN,2018-19,13,247.5,493,498,96.1,+0.4,+0.5,+.002,-0.5,-8.2,+.085,-0.001,+2.6,+4.8,-.057,+2.9
34,J. Johnson | J. Richardson | H. Whiteside | J. Winslow,MIA,2018-19,26,316.7,633,641,96.5,+3.2,-0.7,+.038,+0.6,-0.4,+.024,+.042,-4.1,-2.2,-.157,+2.9
35,B. Bogdanović | W. Cauley-Stein | D. Fox | J. Jackson,SAC,2018-19,29,100.9,220,218,104.2,+1.9,-0.3,+.024,+3.6,-0.7,+.130,+.045,-4.7,-3.4,-.109,+2.8
36,T. Ariza | B. Beal | J. Green | O. Porter,WAS,2018-19,15,131.6,283,283,103.3,+1.1,0.0,+.012,+2.5,+6.4,-.005,+.027,-1.8,-2.1,-.005,+2.8
37,L. Ball | B. Ingram | L. James | K. Kuzma,LAL,2018-19,23,373.0,797,788,102.0,+2.2,-9.1,+.071,-3.8,-8.4,-.030,+.055,+2.3,+7.7,-.173,+2.8
38,M. Bagley | B. Bogdanović | C. Brewer | Y. Ferrell,SAC,2018-19,17,116.7,239,237,97.9,+0.5,+14.3,-.062,-1.4,-1.1,-.030,-0.079,+3.2,+3.6,+.015,+2.8
39,N. Batum | K. Walker | M. Williams | C. Zeller,CHO,2018-19,48,768.0,1566,1569,98.0,-0.2,+0.4,-.004,+0.3,-0.9,+.017,-0.003,+2.8,+1.9,+.071,+2.8
