,id,group,pos,name,season,GroupYear
1033,203932_2017-18,2,PF,Aaron Gordon,2017-18,Group 2 (2017-18)
1034,1627741_2017-18,3,SG,Buddy Hield,2017-18,Group 3 (2017-18)
1035,2216_2017-18,4,PF,Zach Randolph,2017-18,Group 4 (2017-18)
1036,201937_2017-18,2,PG,Ricky Rubio,2017-18,Group 2 (2017-18)
1037,203497_2017-18,4,C,Rudy Gobert,2017-18,Group 4 (2017-18)
1038,2546_2017-18,1,PF,Carmelo Anthony,2017-18,Group 1 (2017-18)
1039,202734_2017-18,3,SG,ETwaun Moore,2017-18,Group 3 (2017-18)
1040,203459_2017-18,3,SG,Allen Crabbe,2017-18,Group 3 (2017-18)
1041,203500_2017-18,6,C,Steven Adams,2017-18,Group 6 (2017-18)
1042,2548_2017-18,0,SG,Dwyane Wade,2017-18,Group 0 (2017-18)
1043,200755_2017-18,3,SG,JJ Redick,2017-18,Group 3 (2017-18)
1044,201188_2017-18,4,C,Marc Gasol,2017-18,Group 4 (2017-18)
1045,203083_2017-18,1,C,Andre Drummond,2017-18,Group 1 (2017-18)
1046,203482_2017-18,1,PF,Kelly Olynyk,2017-18,Group 1 (2017-18)
1047,203496_2017-18,3,SF,Robert Covington,2017-18,Group 3 (2017-18)
1048,203914_2017-18,3,SG,Gary Harris,2017-18,Group 3 (2017-18)
1049,203967_2017-18,1,PF,Dario Saric,2017-18,Group 1 (2017-18)
1050,1628368_2017-18,0,PG,DeAaron Fox,2017-18,Group 0 (2017-18)
1051,2730_2017-18,4,C,Dwight Howard,2017-18,Group 4 (2017-18)
1052,201949_2017-18,8,PF,James Johnson,2017-18,Group 8 (2017-18)
1053,201988_2017-18,9,PG,Patty Mills,2017-18,Group 9 (2017-18)
1054,202693_2017-18,1,PF,Markieff Morris,2017-18,Group 1 (2017-18)
1055,203944_2017-18,4,C,Julius Randle,2017-18,Group 4 (2017-18)
1056,203994_2017-18,4,C,Jusuf Nurkic,2017-18,Group 4 (2017-18)
1057,2738_2017-18,8,SF,Andre Iguodala,2017-18,Group 8 (2017-18)
1058,2772_2017-18,3,SF,Trevor Ariza,2017-18,Group 3 (2017-18)
1059,202340_2017-18,3,SG,Avery Bradley,2017-18,Group 3 (2017-18)
1060,202694_2017-18,1,PF,Marcus Morris Sr.,2017-18,Group 1 (2017-18)
1061,203109_2017-18,8,SF,Jae Crowder,2017-18,Group 8 (2017-18)
1062,203210_2017-18,8,PF,JaMychal Green,2017-18,Group 8 (2017-18)
1063,203493_2017-18,3,SF,Reggie Bullock,2017-18,Group 3 (2017-18)
1064,1626153_2017-18,8,PG,Delon Wright,2017-18,Group 8 (2017-18)
1065,1626185_2017-18,8,PF,Jarell Martin,2017-18,Group 8 (2017-18)
1066,1628021_2017-18,8,SG,David Nwaba,2017-18,Group 8 (2017-18)
1067,2747_2017-18,3,SG,JR Smith,2017-18,Group 3 (2017-18)
1068,202323_2017-18,3,SF,Evan Turner,2017-18,Group 3 (2017-18)
1069,1627759_2017-18,1,SG,Jaylen Brown,2017-18,Group 1 (2017-18)
1070,1627812_2017-18,0,SG,Yogi Ferrell,2017-18,Group 0 (2017-18)
1071,101107_2017-18,8,PF,Marvin Williams,2017-18,Group 8 (2017-18)
1072,201152_2017-18,1,PF,Thaddeus Young,2017-18,Group 1 (2017-18)
1073,202083_2017-18,3,SF,Wesley Matthews,2017-18,Group 3 (2017-18)
1074,101127_2017-18,3,PG,Jarrett Jack,2017-18,Group 3 (2017-18)
1075,200765_2017-18,0,PG,Rajon Rondo,2017-18,Group 0 (2017-18)
1076,201563_2017-18,1,PF,Michael Beasley,2017-18,Group 1 (2017-18)
1077,202355_2017-18,4,C,Hassan Whiteside,2017-18,Group 4 (2017-18)
1078,203901_2017-18,2,PG,Elfrid Payton,2017-18,Group 2 (2017-18)
1079,203903_2017-18,3,SG,Jordan Clarkson,2017-18,Group 3 (2017-18)
1080,1626170_2017-18,9,PG,Jerian Grant,2017-18,Group 9 (2017-18)
1081,1628404_2017-18,9,SG,Josh Hart,2017-18,Group 9 (2017-18)
1082,101141_2017-18,8,PF,Ersan Ilyasova,2017-18,Group 8 (2017-18)
1083,203090_2017-18,8,SF,Maurice Harkless,2017-18,Group 8 (2017-18)
1084,203107_2017-18,8,SG,Tomas Satoransky,2017-18,Group 8 (2017-18)
1085,203460_2017-18,3,SG,Andre Roberson,2017-18,Group 3 (2017-18)
1086,101150_2017-18,2,SG,Lou Williams,2017-18,Group 2 (2017-18)
1087,203095_2017-18,3,SF,Evan Fournier,2017-18,Group 3 (2017-18)
1088,203933_2017-18,2,SF,T.J. Warren,2017-18,Group 2 (2017-18)
1089,1626156_2017-18,2,PG,DAngelo Russell,2017-18,Group 2 (2017-18)
1090,1626164_2017-18,2,SG,Devin Booker,2017-18,Group 2 (2017-18)
1091,1628372_2017-18,2,PG,Dennis Smith Jr.,2017-18,Group 2 (2017-18)
1092,101162_2017-18,4,C,Marcin Gortat,2017-18,Group 4 (2017-18)
1093,201584_2017-18,3,SG,Courtney Lee,2017-18,Group 3 (2017-18)
1094,201586_2017-18,1,PF,Serge Ibaka,2017-18,Group 1 (2017-18)
1095,201959_2017-18,4,PF,Taj Gibson,2017-18,Group 4 (2017-18)
1096,202329_2017-18,8,PF,Al-Farouq Aminu,2017-18,Group 8 (2017-18)
1097,203089_2017-18,4,C,John Henson,2017-18,Group 4 (2017-18)
1098,204060_2017-18,3,SF,Joe Ingles,2017-18,Group 3 (2017-18)
1099,1627832_2017-18,9,PG,Fred VanVleet,2017-18,Group 9 (2017-18)
1100,1628415_2017-18,3,SF,Dillon Brooks,2017-18,Group 3 (2017-18)
1101,200746_2017-18,4,C,LaMarcus Aldridge,2017-18,Group 4 (2017-18)
1102,201933_2017-18,4,PF,Blake Griffin,2017-18,Group 4 (2017-18)
1103,201936_2017-18,2,PG,Tyreke Evans,2017-18,Group 2 (2017-18)
1104,202322_2017-18,2,PG,John Wall,2017-18,Group 2 (2017-18)
1105,1627739_2017-18,2,PG,Kris Dunn,2017-18,Group 2 (2017-18)
1106,200768_2017-18,3,PG,Kyle Lowry,2017-18,Group 3 (2017-18)
1107,203084_2017-18,2,PF,Harrison Barnes,2017-18,Group 2 (2017-18)
1108,203999_2017-18,4,C,Nikola Jokic,2017-18,Group 4 (2017-18)
1109,1627732_2017-18,2,PG,Ben Simmons,2017-18,Group 2 (2017-18)
1110,1628369_2017-18,1,SF,Jayson Tatum,2017-18,Group 1 (2017-18)
1111,201142_2017-18,2,SF,Kevin Durant,2017-18,Group 2 (2017-18)
1112,203471_2017-18,2,PG,Dennis Schroder,2017-18,Group 2 (2017-18)
1113,203954_2017-18,4,C,Joel Embiid,2017-18,Group 4 (2017-18)
1114,1628378_2017-18,2,SG,Donovan Mitchell,2017-18,Group 2 (2017-18)
1115,201143_2017-18,4,C,Al Horford,2017-18,Group 4 (2017-18)
1116,201952_2017-18,2,PG,Jeff Teague,2017-18,Group 2 (2017-18)
1117,203200_2017-18,3,SG,Justin Holiday,2017-18,Group 3 (2017-18)
1118,203484_2017-18,3,SG,Kentavious Caldwell-Pope,2017-18,Group 3 (2017-18)
1119,203490_2017-18,1,SF,Otto Porter Jr.,2017-18,Group 1 (2017-18)
1120,1627742_2017-18,2,SF,Brandon Ingram,2017-18,Group 2 (2017-18)
1121,1628366_2017-18,3,PG,Lonzo Ball,2017-18,Group 3 (2017-18)
1122,201147_2017-18,5,SG,Corey Brewer,2017-18,Group 5 (2017-18)
1123,203546_2017-18,5,SG,Ian Clark,2017-18,Group 5 (2017-18)
1124,1626150_2017-18,5,PG,Andrew Harrison,2017-18,Group 5 (2017-18)
1125,201163_2017-18,0,SF,Wilson Chandler,2017-18,Group 0 (2017-18)
1126,201569_2017-18,0,SG,Eric Gordon,2017-18,Group 0 (2017-18)
1127,203121_2017-18,3,SF,Darius Miller,2017-18,Group 3 (2017-18)
1128,203503_2017-18,3,SG,Tony Snell,2017-18,Group 3 (2017-18)
1129,1627763_2017-18,3,PG,Malcolm Brogdon,2017-18,Group 3 (2017-18)
1130,201566_2017-18,2,PG,Russell Westbrook,2017-18,Group 2 (2017-18)
1131,201942_2017-18,2,SG,DeMar DeRozan,2017-18,Group 2 (2017-18)
1132,201587_2017-18,3,SG,Nicolas Batum,2017-18,Group 3 (2017-18)
1133,202691_2017-18,3,SG,Klay Thompson,2017-18,Group 3 (2017-18)
1134,202703_2017-18,1,PF,Nikola Mirotic,2017-18,Group 1 (2017-18)
1135,203110_2017-18,4,PF,Draymond Green,2017-18,Group 4 (2017-18)
1136,203501_2017-18,3,SG,Tim Hardaway Jr.,2017-18,Group 3 (2017-18)
1137,203935_2017-18,3,SG,Marcus Smart,2017-18,Group 3 (2017-18)
1138,1626161_2017-18,4,C,Willie Cauley-Stein,2017-18,Group 4 (2017-18)
1139,201588_2017-18,0,PG,George Hill,2017-18,Group 0 (2017-18)
1140,201980_2017-18,0,SG,Danny Green,2017-18,Group 0 (2017-18)
1141,202066_2017-18,0,SG,Garrett Temple,2017-18,Group 0 (2017-18)
1142,202397_2017-18,2,PG,Ish Smith,2017-18,Group 2 (2017-18)
1143,203077_2017-18,8,SF,Michael Kidd-Gilchrist,2017-18,Group 8 (2017-18)
1144,203085_2017-18,2,SG,Austin Rivers,2017-18,Group 2 (2017-18)
1145,203613_2017-18,3,SG,Jonathon Simmons,2017-18,Group 3 (2017-18)
1146,203937_2017-18,0,SF,Kyle Anderson,2017-18,Group 0 (2017-18)
1147,1627747_2017-18,2,SF,Caris LeVert,2017-18,Group 2 (2017-18)
1148,201609_2017-18,2,PG,Goran Dragic,2017-18,Group 2 (2017-18)
1149,1626196_2017-18,3,SF,Josh Richardson,2017-18,Group 3 (2017-18)
1150,201939_2017-18,2,PG,Stephen Curry,2017-18,Group 2 (2017-18)
1151,202704_2017-18,2,PG,Reggie Jackson,2017-18,Group 2 (2017-18)
1152,201960_2017-18,3,PF,DeMarre Carroll,2017-18,Group 3 (2017-18)
1153,202331_2017-18,3,SF,Paul George,2017-18,Group 3 (2017-18)
1154,203952_2017-18,2,SF,Andrew Wiggins,2017-18,Group 2 (2017-18)
1155,1626157_2017-18,4,C,Karl-Anthony Towns,2017-18,Group 4 (2017-18)
1156,1628398_2017-18,1,PF,Kyle Kuzma,2017-18,Group 1 (2017-18)
1157,201961_2017-18,3,SG,Wayne Ellington,2017-18,Group 3 (2017-18)
1158,202699_2017-18,1,PF,Tobias Harris,2017-18,Group 1 (2017-18)
1159,202711_2017-18,3,SF,Bojan Bogdanovic,2017-18,Group 3 (2017-18)
1160,203145_2017-18,2,SG,Kent Bazemore,2017-18,Group 2 (2017-18)
1161,203992_2017-18,3,SG,Bogdan Bogdanovic,2017-18,Group 3 (2017-18)
1162,1626162_2017-18,8,SF,Kelly Oubre Jr.,2017-18,Group 8 (2017-18)
1163,1626167_2017-18,7,C,Myles Turner,2017-18,Group 7 (2017-18)
1164,1626178_2017-18,1,SF,Rondae Hollis-Jefferson,2017-18,Group 1 (2017-18)
1165,1626179_2017-18,0,PG,Terry Rozier,2017-18,Group 0 (2017-18)
1166,1627752_2017-18,3,SF,Taurean Prince,2017-18,Group 3 (2017-18)
1167,1627756_2017-18,3,SG,Denzel Valentine,2017-18,Group 3 (2017-18)
1168,202326_2017-18,4,C,DeMarcus Cousins,2017-18,Group 4 (2017-18)
1169,202710_2017-18,3,SG,Jimmy Butler,2017-18,Group 3 (2017-18)
1170,203076_2017-18,4,PF,Anthony Davis,2017-18,Group 4 (2017-18)
1171,202339_2017-18,2,PG,Eric Bledsoe,2017-18,Group 2 (2017-18)
1172,203078_2017-18,2,SG,Bradley Beal,2017-18,Group 2 (2017-18)
1173,203114_2017-18,3,SF,Khris Middleton,2017-18,Group 3 (2017-18)
1174,203468_2017-18,2,SG,CJ McCollum,2017-18,Group 2 (2017-18)
1175,203915_2017-18,2,PG,Spencer Dinwiddie,2017-18,Group 2 (2017-18)
1176,202681_2017-18,2,PG,Kyrie Irving,2017-18,Group 2 (2017-18)
1177,203506_2017-18,2,SG,Victor Oladipo,2017-18,Group 2 (2017-18)
1178,202689_2017-18,2,PG,Kemba Walker,2017-18,Group 2 (2017-18)
1179,203081_2017-18,2,PG,Damian Lillard,2017-18,Group 2 (2017-18)
1180,203507_2017-18,2,PF,Giannis Antetokounmpo,2017-18,Group 2 (2017-18)
1181,203115_2017-18,3,SG,Will Barton,2017-18,Group 3 (2017-18)
1182,1627750_2017-18,3,PG,Jamal Murray,2017-18,Group 3 (2017-18)
1183,1628374_2017-18,1,PF,Lauri Markkanen,2017-18,Group 1 (2017-18)
1184,203516_2017-18,8,SF,James Ennis III,2017-18,Group 8 (2017-18)
1185,1626168_2017-18,8,PF,Trey Lyles,2017-18,Group 8 (2017-18)
1186,1628373_2017-18,8,PG,Frank Ntilikina,2017-18,Group 8 (2017-18)
1187,1628386_2017-18,7,C,Jarrett Allen,2017-18,Group 7 (2017-18)
1188,1628462_2017-18,9,PG,Milos Teodosic,2017-18,Group 9 (2017-18)
1189,1713_2017-18,5,SF,Vince Carter,2017-18,Group 5 (2017-18)
1190,2207_2017-18,5,SF,Joe Johnson,2017-18,Group 5 (2017-18)
1191,201167_2017-18,5,SG,Arron Afflalo,2017-18,Group 5 (2017-18)
1192,202344_2017-18,7,PF,Trevor Booker,2017-18,Group 7 (2017-18)
1193,202498_2017-18,5,PF,Lance Thomas,2017-18,Group 5 (2017-18)
1194,203118_2017-18,7,PF,Mike Scott,2017-18,Group 7 (2017-18)
1195,203926_2017-18,8,SF,Doug McDermott,2017-18,Group 8 (2017-18)
1196,1626147_2017-18,5,SF,Justin Anderson,2017-18,Group 5 (2017-18)
1197,1626192_2017-18,5,SG,Pat Connaughton,2017-18,Group 5 (2017-18)
1198,1627782_2017-18,0,SG,Wayne Selden,2017-18,Group 0 (2017-18)
1199,1627789_2017-18,5,SF,Timothe Luwawu-Cabarrot,2017-18,Group 5 (2017-18)
1200,1627819_2017-18,5,PG,Isaiah Taylor,2017-18,Group 5 (2017-18)
1201,1627854_2017-18,5,SG,Bryn Forbes,2017-18,Group 5 (2017-18)
1202,1628380_2017-18,5,C,Zach Collins,2017-18,Group 5 (2017-18)
1203,1628400_2017-18,5,PF,Semi Ojeleye,2017-18,Group 5 (2017-18)
1204,1628407_2017-18,5,SG,Dwayne Bacon,2017-18,Group 5 (2017-18)
1205,1628411_2017-18,5,SF,Wes Iwundu,2017-18,Group 5 (2017-18)
1206,1628414_2017-18,5,SG,Sindarius Thornwell,2017-18,Group 5 (2017-18)
1207,1628470_2017-18,5,SF,Torrey Craig,2017-18,Group 5 (2017-18)
1208,1717_2017-18,4,C,Dirk Nowitzki,2017-18,Group 4 (2017-18)
1209,2199_2017-18,7,C,Tyson Chandler,2017-18,Group 7 (2017-18)
1210,202328_2017-18,4,C,Greg Monroe,2017-18,Group 4 (2017-18)
1211,202683_2017-18,4,C,Enes Kanter,2017-18,Group 4 (2017-18)
1212,202684_2017-18,7,C,Tristan Thompson,2017-18,Group 7 (2017-18)
1213,1891_2017-18,5,SG,Jason Terry,2017-18,Group 5 (2017-18)
1214,101109_2017-18,5,PG,Raymond Felton,2017-18,Group 5 (2017-18)
1215,101181_2017-18,5,PG,Jose Calderon,2017-18,Group 5 (2017-18)
1216,201156_2017-18,5,SG,Nick Young,2017-18,Group 5 (2017-18)
1217,201973_2017-18,5,PF,Jonas Jerebko,2017-18,Group 5 (2017-18)
1218,201975_2017-18,5,SG,Jodie Meeks,2017-18,Group 5 (2017-18)
1219,202335_2017-18,5,PF,Patrick Patterson,2017-18,Group 5 (2017-18)
1220,202692_2017-18,5,SG,Alec Burks,2017-18,Group 5 (2017-18)
1221,203487_2017-18,5,PG,Michael Carter-Williams,2017-18,Group 5 (2017-18)
1222,203518_2017-18,5,SG,Alex Abrines,2017-18,Group 5 (2017-18)
1223,203521_2017-18,5,PG,Matthew Dellavedova,2017-18,Group 5 (2017-18)
1224,203917_2017-18,5,SG,Nik Stauskas,2017-18,Group 5 (2017-18)
1225,204025_2017-18,5,PG,Tim Frazier,2017-18,Group 5 (2017-18)
1226,1626181_2017-18,5,SG,Norman Powell,2017-18,Group 5 (2017-18)
1227,1626203_2017-18,5,SG,Treveon Graham,2017-18,Group 5 (2017-18)
1228,1627858_2017-18,5,SF,Kyle Collinsworth,2017-18,Group 5 (2017-18)
1229,1628379_2017-18,5,SG,Luke Kennard,2017-18,Group 5 (2017-18)
1230,1628390_2017-18,5,SG,Terrance Ferguson,2017-18,Group 5 (2017-18)
1231,1628412_2017-18,5,PG,Frank Mason,2017-18,Group 5 (2017-18)
1232,1628425_2017-18,5,SG,Sterling Brown,2017-18,Group 5 (2017-18)
1233,2734_2017-18,0,PG,Devin Harris,2017-18,Group 0 (2017-18)
1234,201596_2017-18,0,PG,Mario Chalmers,2017-18,Group 0 (2017-18)
1235,1626145_2017-18,5,PG,Tyus Jones,2017-18,Group 5 (2017-18)
1236,1627098_2017-18,5,PG,Malcolm Delaney,2017-18,Group 5 (2017-18)
1237,1628393_2017-18,5,PG,Jawun Evans,2017-18,Group 5 (2017-18)
1238,2037_2017-18,3,SG,Jamal Crawford,2017-18,Group 3 (2017-18)
1239,200826_2017-18,2,PG,J.J. Barea,2017-18,Group 2 (2017-18)
1240,202718_2017-18,0,SF,Chandler Parsons,2017-18,Group 0 (2017-18)
1241,203463_2017-18,5,SG,Ben McLemore,2017-18,Group 5 (2017-18)
1242,203584_2017-18,5,SG,Troy Daniels,2017-18,Group 5 (2017-18)
1243,1626144_2017-18,9,PG,Emmanuel Mudiay,2017-18,Group 9 (2017-18)
1244,1628416_2017-18,5,SG,Tyler Dorsey,2017-18,Group 5 (2017-18)
1245,1628424_2017-18,9,PG,Kobi Simmons,2017-18,Group 9 (2017-18)
1246,2200_2017-18,4,C,Pau Gasol,2017-18,Group 4 (2017-18)
1247,201572_2017-18,4,C,Brook Lopez,2017-18,Group 4 (2017-18)
1248,201577_2017-18,4,C,Robin Lopez,2017-18,Group 4 (2017-18)
1249,202685_2017-18,4,C,Jonas Valanciunas,2017-18,Group 4 (2017-18)
1250,1627734_2017-18,4,C,Domantas Sabonis,2017-18,Group 4 (2017-18)
1251,1628381_2017-18,4,PF,John Collins,2017-18,Group 4 (2017-18)
1252,2225_2017-18,9,PG,Tony Parker,2017-18,Group 9 (2017-18)
1253,2749_2017-18,9,PG,Jameer Nelson,2017-18,Group 9 (2017-18)
1254,201571_2017-18,9,PG,D.J. Augustin,2017-18,Group 9 (2017-18)
1255,202362_2017-18,0,SG,Lance Stephenson,2017-18,Group 0 (2017-18)
1256,202714_2017-18,9,PG,Shelvin Mack,2017-18,Group 9 (2017-18)
1257,203504_2017-18,9,PG,Trey Burke,2017-18,Group 9 (2017-18)
1258,1626188_2017-18,9,PG,Quinn Cook,2017-18,Group 9 (2017-18)
1259,1627755_2017-18,9,PG,Tyler Ulis,2017-18,Group 9 (2017-18)
1260,1627775_2017-18,5,SG,Patrick McCaw,2017-18,Group 5 (2017-18)
1261,1628382_2017-18,5,SF,Justin Jackson,2017-18,Group 5 (2017-18)
1262,2403_2017-18,7,C,Nene,2017-18,Group 7 (2017-18)
1263,2561_2017-18,7,C,David West,2017-18,Group 7 (2017-18)
1264,201956_2017-18,7,SF,Omri Casspi,2017-18,Group 7 (2017-18)
1265,202327_2017-18,7,C,Ekpe Udoh,2017-18,Group 7 (2017-18)
1266,202722_2017-18,5,PF,Davis Bertans,2017-18,Group 5 (2017-18)
1267,203962_2017-18,5,PF,Josh Huestis,2017-18,Group 5 (2017-18)
1268,1626172_2017-18,7,C,Kevon Looney,2017-18,Group 7 (2017-18)
1269,1628389_2017-18,7,C,Bam Adebayo,2017-18,Group 7 (2017-18)
1270,2544_2017-18,2,PF,LeBron James,2017-18,Group 2 (2017-18)
1271,1627733_2017-18,8,PF,Dragan Bender,2017-18,Group 8 (2017-18)
1272,200752_2017-18,8,PF,Rudy Gay,2017-18,Group 8 (2017-18)
1273,200757_2017-18,8,SF,Thabo Sefolosha,2017-18,Group 8 (2017-18)
1274,203710_2017-18,5,SG,C.J. Williams,2017-18,Group 5 (2017-18)
1275,203894_2017-18,0,PG,Shabazz Napier,2017-18,Group 0 (2017-18)
1276,204456_2017-18,2,PG,T.J. McConnell,2017-18,Group 2 (2017-18)
1277,1627783_2017-18,8,PF,Pascal Siakam,2017-18,Group 8 (2017-18)
1278,1628384_2017-18,8,SF,OG Anunoby,2017-18,Group 8 (2017-18)
1279,1628455_2017-18,5,PG,Mike James,2017-18,Group 5 (2017-18)
1280,2585_2017-18,7,C,Zaza Pachulia,2017-18,Group 7 (2017-18)
1281,2744_2017-18,7,C,Al Jefferson,2017-18,Group 7 (2017-18)
1282,101112_2017-18,7,C,Channing Frye,2017-18,Group 7 (2017-18)
1283,203920_2017-18,7,C,Khem Birch,2017-18,Group 7 (2017-18)
1284,203943_2017-18,7,PF,Noah Vonleh,2017-18,Group 7 (2017-18)
1285,1628467_2017-18,7,PF,Maxi Kleber,2017-18,Group 7 (2017-18)
1286,2594_2017-18,3,SG,Kyle Korver,2017-18,Group 3 (2017-18)
1287,101123_2017-18,3,SG,Gerald Green,2017-18,Group 3 (2017-18)
1288,201158_2017-18,3,SG,Marco Belinelli,2017-18,Group 3 (2017-18)
1289,201573_2017-18,9,SG,Jerryd Bayless,2017-18,Group 9 (2017-18)
1290,201967_2017-18,5,SF,Dante Cunningham,2017-18,Group 5 (2017-18)
1291,203918_2017-18,3,SG,Rodney Hood,2017-18,Group 3 (2017-18)
1292,203925_2017-18,8,SG,Joe Harris,2017-18,Group 8 (2017-18)
1293,1626171_2017-18,8,PF,Bobby Portis,2017-18,Group 8 (2017-18)
1294,2733_2017-18,5,PG,Shaun Livingston,2017-18,Group 5 (2017-18)
1295,101139_2017-18,5,SF,CJ Miles,2017-18,Group 5 (2017-18)
1296,202779_2017-18,5,PG,Dwight Buycks,2017-18,Group 5 (2017-18)
1297,203499_2017-18,5,PG,Shane Larkin,2017-18,Group 5 (2017-18)
1298,203898_2017-18,5,PG,Tyler Ennis,2017-18,Group 5 (2017-18)
1299,204038_2017-18,5,SG,Langston Galloway,2017-18,Group 5 (2017-18)
1300,1626220_2017-18,5,SF,Royce ONeale,2017-18,Group 5 (2017-18)
1301,1627758_2017-18,5,SG,Ron Baker,2017-18,Group 5 (2017-18)
1302,1627936_2017-18,5,PG,Alex Caruso,2017-18,Group 5 (2017-18)
1303,202738_2017-18,2,PG,Isaiah Thomas,2017-18,Group 2 (2017-18)
1304,203953_2017-18,1,PF,Jabari Parker,2017-18,Group 1 (2017-18)
1305,1628367_2017-18,2,SF,Josh Jackson,2017-18,Group 2 (2017-18)
1306,101108_2017-18,3,PG,Chris Paul,2017-18,Group 3 (2017-18)
1307,201145_2017-18,8,PF,Jeff Green,2017-18,Group 8 (2017-18)
1308,201583_2017-18,8,PF,Ryan Anderson,2017-18,Group 8 (2017-18)
